id_restaurant,label,food_type,city,rest_county,rest_region,street_num,street_name,review
4313,bea's plaza deli,deli,saratoga,santa clara county,bay area,12796,bach ct,2
4314,mishka's cafe & deli,deli,saratoga,santa clara county,bay area,14515,big basin way,2
4315,vienna woods delicatessen,deli,saratoga,santa clara county,bay area,14567,big basin way,2.3
4317,togo's,deli,scotts valley,unknown,bay area,266,mount hermon rd,2
4318,mankas corner deli restaurant,deli,suisun city,solano county,bay area,2522,mankas corner rd,2
4320,elko station deli,deli,sunnyvale,santa clara county,bay area,1111,elko dr unit a,2
4322,jans deli cafe,deli,sunnyvale,santa clara county,bay area,155,moffett park dr # p,2
4323,togo's,deli,sunnyvale,santa clara county,bay area,528,n lawrence expy,2
4324,togo's,deli,sunnyvale,santa clara county,bay area,1253,w el camino real,2
4325,togo's,deli,sunnyvale,santa clara county,bay area,779,e el camino real # 1,2.8
4327,tidalwave deli & catering,deli,union city,alameda county,bay area,29316,kohoutek way,2
4329,executive deli,deli,walnut creek,contra costa county,bay area,2033,n main st ste 160,2
4332,o deli,deli,walnut creek,contra costa county,bay area,1600,riviera ave,2
4333,palermo deli & catering,deli,walnut creek,contra costa county,bay area,1845,ygnacio valley rd,2
4335,pot belly deli,deli,walnut creek,contra costa county,bay area,325,n wiget ln,2.3
4336,village cupboard delicatessen,deli,walnut creek,contra costa county,bay area,1842,tice valley blvd,2
4338,plantation deli cafe,deli,woodside,san mateo county,bay area,3605,tripp rd,2
4340,adeline market deli,deli,burlingame,san mateo county,bay area,1508,adeline dr,2.3
4343,charleys liquors & deli,deli,petaluma,sonoma county,bay area,601,petaluma blvd s,2
4344,franzi swiss italian deli,deli,petaluma,sonoma county,bay area,1390,n mcdowell blvd,2
4346,lucchesi's delicatessen,deli,petaluma,sonoma county,bay area,231,mac dowell bl,2
4347,mary's pizza shack delivery,deli,petaluma,sonoma county,bay area,501,lakeville,2
4349,park deli cafe,deli,petaluma,sonoma county,bay area,1000,clegg ct,2
4350,tato's pizza plus delivery,deli,petaluma,sonoma county,bay area,1060,petaluma blvd n,2
4351,deli on wheels,deli,rohnert park,sonoma county,bay area,607,martin ave,2
4353,mary's pizza shack delivery,deli,rohnert park,sonoma county,bay area,101,golf course dr,2
4357,bacchus wine co & deli,deli,santa rosa,sonoma county,bay area,52,mission blvd,2
4361,carms cafe & deli,deli,santa rosa,sonoma county,bay area,4323,montgomery dr,2
4362,carousel fruit delight,deli,santa rosa,sonoma county,bay area,3185,cleveland ave,2
4364,lakeside deli,deli,santa rosa,sonoma county,bay area,531,summerfield rd,2
4365,macs kosher style deli,deli,santa rosa,sonoma county,bay area,630,4th st,2
4366,montecito delicatessen,deli,santa rosa,sonoma county,bay area,791,montecito ctr,2
4368,perrys delicatessen,deli,santa rosa,sonoma county,bay area,1117,sebastopol rd,2
4369,skyklane deli,deli,santa rosa,sonoma county,bay area,5350,skylane blvd,2
4372,deli depot,deli,sonoma,sonoma county,bay area,555,st,2
4373,mary's pizza shack delivery,deli,sonoma,sonoma county,bay area,452,st,2
4376,david's deli,deli,san francisco,san francisco county,bay area,NULL,- 474 geary st,2
4378,delicious chinese food,deli,san francisco,san francisco county,bay area,2729,mission st,2
4380,new deli indian restaurant,deli,san francisco,san francisco county,bay area,160,ellis st,2
4381,parrilla deli & restaurant,deli,san francisco,san francisco county,bay area,3061,san bruno ave,2
4382,max's opera cafe,deli,palo alto,santa clara county,bay area,711,stanford shopping center,3.1
4383,aux delices vietnamese restaurant,deli,san francisco,san francisco county,bay area,2327,polk st,2.7
4384,plantation deli cafe,deli,palo alto,santa clara county,bay area,NULL,ave,2
4386,delicatessen,deli,cupertino,santa clara county,bay area,14435,big basin way,2
4387,zoccoli's,deli,santa cruz,santa cruz county,bay area,NULL,ave.,3.2
4390,togo's,deli,milpitas,santa clara county,bay area,145,w calaveras blvd,3
4391,max's,deli,redwood city,san mateo county,bay area,1001,el camino real,3.4
4392,noah's new york bagels,deli,san francisco,san francisco county,bay area,400,castro,1.8
4393,colombo's deli,deli,pacifica,san mateo county,bay area,NULL,shopping center,3
4394,portola cafe deli,deli,portola valley,san mateo county,bay area,3,portola rd,2.3
4396,avanti's,deli,burlingame,san mateo county,bay area,1881,rollins rd,3
4400,klein's delicatessen,delicatessen,san francisco,san francisco county,bay area,501,connecticut,2.3
4402,continental delicatessen,delicatessen,pinole,contra costa county,bay area,1971,san pablo avenue,3.6
4403,dinner is served,delivery,sunnyvale,santa clara county,bay area,NULL,NULL,2
4405,au-coquelet,dessert,berkeley,alameda county,bay area,2000,university ave,2.6
4406,crepe a go go,dessert,berkeley,alameda county,bay area,2125,university ave,3.3
4408,cookie gourmet,dessert,cupertino,santa clara county,bay area,10175,parkwood dr apt 5,2
4409,granny's goodies,dessert,los gatos,santa clara county,bay area,15545,union ave,2
4411,cookie habit,dessert,palo alto,santa clara county,bay area,238,stanford shopping ctr,2
4413,cheat a little cheesecakes,dessert,san bruno,san mateo county,bay area,1590,el camino real # i,2
4414,hannahs cookies,dessert,san jose,santa clara county,bay area,150,s 1st st ste 7,2
4416,blue chip cookies,dessert,santa clara,santa clara county,bay area,2855,stevens creek blvd ste 2325,2
4419,jillys delectable desserts,dessert,walnut creek,contra costa county,bay area,1430,candelero dr,2
4423,just desserts,dessert,palo alto,santa clara county,bay area,NULL,NULL,3
4424,special teas & heirlooms,dessert,pleasanton,alameda county,bay area,520,main st,2.7
4429,ocean view,dim sum,sunnyvale,santa clara county,bay area,141,south murphy av,2.9
4432,tin's tea house,dim sum,oakland,alameda county,bay area,,,1.8
4434,chubbys diner,diner,alameda,alameda county,bay area,1265,harbor bay pky,1.7
4436,duffy diner,diner,alameda,alameda county,bay area,1700,webster st,2
4437,harvey west railroad & diner,diner,aptos,santa cruz county,bay area,221,treasure island ave,2
4442,folsom diner,diner,burlingame,san mateo county,bay area,1499,bayshore hwy ste 134,2
4443,coco's,diner,campbell,santa clara county,bay area,330,e hamilton ave,2
4444,denny's,diner,campbell,santa clara county,bay area,580,w hamilton ave,2
4446,goodies diner,diner,campbell,santa clara county,bay area,1395,w hacienda ave,2
4447,sandi's diner,diner,campbell,santa clara county,bay area,186,e sunnyoaks ave # f-6,2
4449,mels original diner,diner,concord,contra costa county,bay area,4600,clayton rd # a,2
4451,lyons restaurant,diner,daly city,san mateo county,bay area,2,poncetta dr,2
4452,lyons restaurant,diner,foster city,san mateo county,bay area,1165,triton dr,2
4453,denny's,diner,gilroy,santa clara county,bay area,8425,san ysidro ave,1.7
4455,lyons restaurant,diner,los altos,santa clara county,bay area,4298,el camino real,2
4459,mil's diner,diner,milpitas,santa clara county,bay area,36,s abbott ave,2.4
4460,brothers diner,diner,mountain view,santa clara county,bay area,2603,charleston rd,2.3
4461,denny's,diner,mountain view,santa clara county,bay area,1108,doyle pl,2
4465,weebaby's diner,diner,oakland,alameda county,bay area,9314,e 14th st,2
4468,johnnys diner,diner,richmond,contra costa county,bay area,171,harbour way s,2
4470,chubby's diner,diner,south san francisco,san mateo county,bay area,250,e grand ave,2
4471,denny's,diner,south san francisco,san mateo county,bay area,2220,westborough blvd,2
4473,lyons restaurant,diner,south san francisco,san mateo county,bay area,10,airport blvd,1.7
4475,lyons restaurant,diner,san carlos,san mateo county,bay area,1484,el camino real,1.7
4479,denny's,diner,san jose,santa clara county,bay area,1490,n 1st st,2
4480,denny's,diner,san jose,santa clara county,bay area,1001,e capitol expy,2
4482,denny's,diner,san jose,santa clara county,bay area,1015,blossom hill rd,2.7
4484,denny's,diner,san jose,santa clara county,bay area,998,saratoga sunnyvale rd,1.7
4485,denny's,diner,san jose,santa clara county,bay area,2077,n 1st st,2
4488,lyons of san jose 2 449,diner,san jose,santa clara county,bay area,5291,prospect rd,2
4489,lyons restaurant,diner,san jose,santa clara county,bay area,5512,monterey hwy,2
4491,denny's,diner,san mateo,san mateo county,bay area,427,concar dr,2
4492,denny's,diner,san mateo,san mateo county,bay area,2920,s norfolk st,2
4493,lyons restaurant,diner,san mateo,san mateo county,bay area,1750,s el camino real,2.3
4494,the good earth,diner,san mateo,san mateo county,bay area,3190,campus dr,2.6
4495,denny's,diner,santa clara,santa clara county,bay area,1745,el camino real,2
4497,lyons restaurant,diner,santa clara,santa clara county,bay area,2390,el camino real,2
4498,dannys diner,diner,santa cruz,santa cruz county,bay area,2501,soquel dr,2
4499,denny's,diner,santa cruz,santa cruz county,bay area,1515,ocean st,2
4500,paul's diner,diner,santa cruz,santa cruz county,bay area,2403,mission st,2
4501,denny's,diner,scotts valley,unknown,bay area,5270,scotts valley dr,2.3
4504,denny's,diner,sunnyvale,santa clara county,bay area,814,ahwanee ave,2
4505,denny's restaurant,diner,sunnyvale,santa clara county,bay area,311,s mathilda ave,2
4507,hubcaps diner,diner,walnut creek,contra costa county,bay area,1548,bonanza st,3
4515,valley diner,diner,sebastopol,sonoma county,bay area,134,lystra ct ste a,2
4516,"diner, the",diner,yountville,napa county,napa valley,6476,washington st,2
4517,chubbies diner,diner,south san francisco,san mateo county,bay area,250,e grand ave,2
4518,valley diner,diner,san francisco,san francisco county,bay area,1725,clay st,2
4519,valley diner,diner,san francisco,san francisco county,bay area,1951,ocean ave,2
4520,big joe;s #3,diner,belmont,san mateo county,bay area,1397,el camino real,2.8
4521,baji's down the street cafe,diner,mountain view,santa clara county,bay area,NULL,old middlefield,2.3
4523,buttercup kitchen family restaurant,diner,oakland,alameda county,bay area,229,broadway,2
4524,casa orinda,dinner,orinda,contra costa county,bay area,20,bryant way,3
4527,donut works,donuts,alameda,alameda county,bay area,2334,s shore ctr,2
4528,golden pin donuts,donuts,alameda,alameda county,bay area,1353,park st,2
4529,hometown donuts,donuts,alameda,alameda county,bay area,1930,main st,2
4530,marina village donuts,donuts,alameda,alameda county,bay area,845,marina village pky,2
4531,star donut,donuts,alameda,alameda county,bay area,1608,webster st,2
4532,great donut,donuts,alamo,contra costa county,bay area,115,alamo plz # b,2
4533,bazian donut,donuts,antioch,contra costa county,bay area,909,w 10th st,3.3
4534,chuck's donuts,donuts,belmont,san mateo county,bay area,641,ralston ave,1.7
4537,king pin donut shop,donuts,berkeley,alameda county,bay area,2468,telegraph ave,2
4538,king pin donut shop,donuts,berkeley,alameda county,bay area,2521,durant ave ste a,2.6
4542,daily donut,donuts,campbell,santa clara county,bay area,100,w hamilton ave,2
4543,maple leaf donuts,donuts,campbell,santa clara county,bay area,2329,winchester blvd,2
4544,tom's donut shop,donuts,campbell,santa clara county,bay area,2006,winchester blvd,2
4545,donut station,donuts,capitola,unknown,bay area,715,capitola ave # a,2
4546,forty-first donut house,donuts,capitola,unknown,bay area,1550,41st ave,2
4547,lee's donuts,donuts,castro valley,alameda county,bay area,22319,redwood rd,2
4548,rudy's donut house,donuts,castro valley,alameda county,bay area,3692,castro valley blvd,2.8
4549,allstar donuts,donuts,concord,contra costa county,bay area,1900,monument blvd,2
4552,chick's donut shop,donuts,concord,contra costa county,bay area,1801,willow pass rd,2.3
4555,donut wheel,donuts,cupertino,santa clara county,bay area,10250,n de anza blvd,2.7
4558,royal donut,donuts,daly city,san mateo county,bay area,210,skyline plz,2
4559,sugar bowl bakery & donuts,donuts,daly city,san mateo county,bay area,5999,mission st,2
4560,doughboy's donuts,donuts,dublin,alameda county,bay area,7867,amador valley blvd,2.3
4564,royal jelly donuts,donuts,fairfield,solano county,bay area,1430,n texas st,2
4565,the donut wheel,donuts,fairfield,solano county,bay area,2629,n texas st,2
4566,the jelly donut,donuts,fairfield,solano county,bay area,1615,w texas st,2
4567,brad's donut kitchen,donuts,fremont,alameda county,bay area,34390,fremont blvd,2
4569,donut kettle,donuts,fremont,alameda county,bay area,46850,warm springs blvd,2
4570,donuts house,donuts,fremont,alameda county,bay area,46625,mission blvd,2
4571,francis donut,donuts,fremont,alameda county,bay area,41031,fremont blvd,2
4572,francis donut shop,donuts,fremont,alameda county,bay area,41031,fremont blvd,2
4576,mission valley donuts,donuts,fremont,alameda county,bay area,39975,mission blvd,2
4579,o'henry donut,donuts,gilroy,santa clara county,bay area,401,e 10th st,2
4582,dolphin donut,donuts,hayward,alameda county,bay area,669,w tennyson rd,2
4593,pixie donuts,donuts,hayward,alameda county,bay area,27072,hesperian blvd,2
4594,stanly donuts,donuts,hayward,alameda county,bay area,20942,mission blvd,2
4595,sunrise donuts,donuts,hayward,alameda county,bay area,505,st,2
4596,tommy's master donut,donuts,hayward,alameda county,bay area,21863,foothill blvd,2
4600,jessie donut house,donuts,hollister,san benito county,northern california,191,san felipe rd,2
4601,sweet donuts,donuts,hollister,san benito county,northern california,500,tres pinos rd,2
4602,johnny's donuts,donuts,lafayette,contra costa county,bay area,3629,mount diablo blvd,2
4603,best donuts,donuts,livermore,alameda county,bay area,859,e stanley blvd,2.7
4604,donut wheel,donuts,livermore,alameda county,bay area,2017,1st st,2.7
4607,best donuts,donuts,los gatos,santa clara county,bay area,14150,blossom hill rd,2
4609,sk donuts shop,donuts,los gatos,santa clara county,bay area,1440,pollard rd,2
4611,mr mom donuts,donuts,martinez,contra costa county,bay area,516,center ave,2
4612,sunrise donut,donuts,martinez,contra costa county,bay area,1160,arnold dr ste c,2.3
4613,donut depot,donuts,menlo park,san mateo county,bay area,3383,middlefield rd,2
4614,menlo donut & ice cream,donuts,menlo park,san mateo county,bay area,1170,alma st,2
4616,beth's donut shop,donuts,milpitas,santa clara county,bay area,263,w calaveras blvd,2
4622,donut basket,donuts,mountain view,santa clara county,bay area,2105,old middlefield way,2
4623,donut den,donuts,mountain view,santa clara county,bay area,1350,grant rd,2
4624,donuts field,donuts,mountain view,santa clara county,bay area,1969,latham st apt 34,2
4625,olivari donuts,donuts,mountain view,santa clara county,bay area,856,w el camino real,2.3
4626,coopers donuts,donuts,newark,alameda county,bay area,34916,newark blvd,2
4627,dees donuts & coffee,donuts,newark,alameda county,bay area,36601,newark blvd # 15,2
4629,mowry donut,donuts,newark,alameda county,bay area,5970,mowry ave ste m,2
4630,penny donut shop,donuts,newark,alameda county,bay area,39982,cedar blvd,2
