id,atom_id,molecule_id,type,fpk_molecule_id
3583,i569_64_2_1_1i,i569_64_2i,h,162
3584,i569_64_2_1_2i,i569_64_2i,h,162
3585,i569_64_2_1_3i,i569_64_2i,h,162
3586,i569_64_2_20i,i569_64_2i,c,162
3587,i569_64_2_20_1i,i569_64_2i,h,162
3588,i569_64_2_20_2i,i569_64_2i,h,162
3589,i569_64_2_20_3i,i569_64_2i,h,162
3590,i569_64_2_21i,i569_64_2i,c,162
3591,i569_64_2_22i,i569_64_2i,c,162
3592,i569_64_2_22_1i,i569_64_2i,h,162
3593,i569_64_2_23i,i569_64_2i,c,162
3594,i569_64_2_23_1i,i569_64_2i,h,162
3595,i569_64_2_24i,i569_64_2i,c,162
3596,i569_64_2_24_1i,i569_64_2i,h,162
3597,i569_64_2_25i,i569_64_2i,c,162
3598,i569_64_2_25_1i,i569_64_2i,h,162
3599,i569_64_2_26i,i569_64_2i,c,162
3600,i569_64_2_26_1i,i569_64_2i,h,162
3601,i569_64_2_2i,i569_64_2i,n,162
3602,i569_64_2_3i,i569_64_2i,c,162
3603,i569_64_2_3_1i,i569_64_2i,h,162
3604,i569_64_2_3_2i,i569_64_2i,h,162
3605,i569_64_2_3_3i,i569_64_2i,h,162
3606,i569_64_2_4i,i569_64_2i,c,162
3607,i569_64_2_5i,i569_64_2i,c,162
3608,i569_64_2_5_1i,i569_64_2i,h,162
3609,i569_64_2_6i,i569_64_2i,c,162
3610,i569_64_2_6_1i,i569_64_2i,h,162
3611,i569_64_2_7i,i569_64_2i,c,162
3612,i569_64_2_8i,i569_64_2i,c,162
3613,i569_64_2_8_1i,i569_64_2i,h,162
3614,i569_64_2_9i,i569_64_2i,c,162
3615,i569_64_2_9_1i,i569_64_2i,h,162
3616,i56_04_2_1i,i56_04_2i,n,163
3617,i56_04_2_2i,i56_04_2i,c,163
3618,i56_04_2_3i,i56_04_2i,o,163
3619,i56_04_2_3_1i,i56_04_2i,h,163
3620,i56_04_2_4i,i56_04_2i,c,163
3621,i56_04_2_4_1i,i56_04_2i,h,163
3622,i56_04_2_5i,i56_04_2i,c,163
3623,i56_04_2_6i,i56_04_2i,n,163
3624,i56_04_2_7i,i56_04_2i,c,163
3625,i56_04_2_7_1i,i56_04_2i,h,163
3626,i56_04_2_7_2i,i56_04_2i,h,163
3627,i56_04_2_7_3i,i56_04_2i,h,163
3628,i56_04_2_8i,i56_04_2i,c,163
3629,i56_04_2_9i,i56_04_2i,s,163
3630,i56_04_2_9_1i,i56_04_2i,h,163
3631,i56_23_5_1i,i56_23_5i,c,164
3632,i56_23_5_2i,i56_23_5i,cl,164
3633,i56_23_5_3i,i56_23_5i,cl,164
3634,i56_23_5_4i,i56_23_5i,cl,164
3635,i56_23_5_5i,i56_23_5i,cl,164
3636,i56_49_5_10i,i56_49_5i,c,165
3637,i56_49_5_10_1i,i56_49_5i,h,165
3638,i56_49_5_11i,i56_49_5i,c,165
3639,i56_49_5_11_1i,i56_49_5i,h,165
3640,i56_49_5_12i,i56_49_5i,c,165
3641,i56_49_5_13i,i56_49_5i,c,165
3642,i56_49_5_13_1i,i56_49_5i,h,165
3643,i56_49_5_14i,i56_49_5i,c,165
3644,i56_49_5_14_1i,i56_49_5i,h,165
3645,i56_49_5_15i,i56_49_5i,c,165
3646,i56_49_5_15_1i,i56_49_5i,h,165
3647,i56_49_5_16i,i56_49_5i,c,165
3648,i56_49_5_16_1i,i56_49_5i,h,165
3649,i56_49_5_17i,i56_49_5i,c,165
3650,i56_49_5_18i,i56_49_5i,c,165
3651,i56_49_5_19i,i56_49_5i,c,165
3652,i56_49_5_19_1i,i56_49_5i,h,165
3653,i56_49_5_19_2i,i56_49_5i,h,165
3654,i56_49_5_1i,i56_49_5i,c,165
3655,i56_49_5_20i,i56_49_5i,c,165
3656,i56_49_5_20_1i,i56_49_5i,h,165
3657,i56_49_5_20_2i,i56_49_5i,h,165
3658,i56_49_5_21i,i56_49_5i,c,165
3659,i56_49_5_2i,i56_49_5i,c,165
3660,i56_49_5_3i,i56_49_5i,c,165
3661,i56_49_5_3_1i,i56_49_5i,h,165
3662,i56_49_5_4i,i56_49_5i,c,165
3663,i56_49_5_4_1i,i56_49_5i,h,165
3664,i56_49_5_5i,i56_49_5i,c,165
3665,i56_49_5_6i,i56_49_5i,c,165
3666,i56_49_5_6_1i,i56_49_5i,h,165
3667,i56_49_5_6_2i,i56_49_5i,h,165
3668,i56_49_5_6_3i,i56_49_5i,h,165
3669,i56_49_5_7i,i56_49_5i,c,165
3670,i56_49_5_7_1i,i56_49_5i,h,165
3671,i56_49_5_8i,i56_49_5i,c,165
3672,i56_49_5_9i,i56_49_5i,c,165
3673,i56_53_1_10i,i56_53_1i,c,166
3674,i56_53_1_10_1i,i56_53_1i,h,166
3675,i56_53_1_11i,i56_53_1i,c,166
3676,i56_53_1_12i,i56_53_1i,o,166
3677,i56_53_1_12_1i,i56_53_1i,h,166
3678,i56_53_1_13i,i56_53_1i,c,166
3679,i56_53_1_13_1i,i56_53_1i,h,166
3680,i56_53_1_14i,i56_53_1i,c,166
3681,i56_53_1_14_1i,i56_53_1i,h,166
3682,i56_53_1_15i,i56_53_1i,c,166
3683,i56_53_1_15_1i,i56_53_1i,h,166
3684,i56_53_1_15_2i,i56_53_1i,h,166
3685,i56_53_1_16i,i56_53_1i,c,166
3686,i56_53_1_16_1i,i56_53_1i,h,166
3687,i56_53_1_16_2i,i56_53_1i,h,166
3688,i56_53_1_16_3i,i56_53_1i,h,166
3689,i56_53_1_17i,i56_53_1i,c,166
3690,i56_53_1_17_1i,i56_53_1i,h,166
3691,i56_53_1_17_2i,i56_53_1i,h,166
3692,i56_53_1_18i,i56_53_1i,c,166
3693,i56_53_1_18_1i,i56_53_1i,h,166
3694,i56_53_1_18_2i,i56_53_1i,h,166
3695,i56_53_1_18_3i,i56_53_1i,h,166
3696,i56_53_1_19i,i56_53_1i,c,166
3697,i56_53_1_19_1i,i56_53_1i,h,166
3698,i56_53_1_1i,i56_53_1i,o,166
3699,i56_53_1_1_1i,i56_53_1i,h,166
3700,i56_53_1_20i,i56_53_1i,c,166
3701,i56_53_1_20_1i,i56_53_1i,h,166
3702,i56_53_1_2i,i56_53_1i,c,166
3703,i56_53_1_3i,i56_53_1i,c,166
3704,i56_53_1_3_1i,i56_53_1i,h,166
3705,i56_53_1_4i,i56_53_1i,c,166
3706,i56_53_1_4_1i,i56_53_1i,h,166
3707,i56_53_1_5i,i56_53_1i,c,166
3708,i56_53_1_6i,i56_53_1i,c,166
3709,i56_53_1_7i,i56_53_1i,c,166
3710,i56_53_1_8i,i56_53_1i,c,166
3711,i56_53_1_9i,i56_53_1i,c,166
3712,i56_53_1_9_1i,i56_53_1i,h,166
3713,i56_55_3_10i,i56_55_3i,c,167
3714,i56_55_3_10_1i,i56_55_3i,h,167
3715,i56_55_3_11i,i56_55_3i,c,167
3716,i56_55_3_12i,i56_55_3i,c,167
3717,i56_55_3_13i,i56_55_3i,c,167
3718,i56_55_3_13_1i,i56_55_3i,h,167
3719,i56_55_3_14i,i56_55_3i,c,167
3720,i56_55_3_14_1i,i56_55_3i,h,167
3721,i56_55_3_15i,i56_55_3i,c,167
3722,i56_55_3_15_1i,i56_55_3i,h,167
3723,i56_55_3_16i,i56_55_3i,c,167
3724,i56_55_3_16_1i,i56_55_3i,h,167
3725,i56_55_3_17i,i56_55_3i,c,167
3726,i56_55_3_17_1i,i56_55_3i,h,167
3727,i56_55_3_18i,i56_55_3i,c,167
3728,i56_55_3_18_1i,i56_55_3i,h,167
3729,i56_55_3_1i,i56_55_3i,c,167
3730,i56_55_3_2i,i56_55_3i,c,167
3731,i56_55_3_3i,i56_55_3i,c,167
3732,i56_55_3_4i,i56_55_3i,c,167
3733,i56_55_3_5i,i56_55_3i,c,167
3734,i56_55_3_5_1i,i56_55_3i,h,167
3735,i56_55_3_6i,i56_55_3i,c,167
3736,i56_55_3_6_1i,i56_55_3i,h,167
3737,i56_55_3_7i,i56_55_3i,c,167
3738,i56_55_3_7_1i,i56_55_3i,h,167
3739,i56_55_3_8i,i56_55_3i,c,167
3740,i56_55_3_8_1i,i56_55_3i,h,167
3741,i56_55_3_9i,i56_55_3i,c,167
3742,i56_55_3_9_1i,i56_55_3i,h,167
3743,i57_14_7_1i,i57_14_7i,n,168
3744,i57_14_7_2i,i57_14_7i,n,168
3745,i57_14_7_2_1i,i57_14_7i,h,168
3746,i57_14_7_2_2i,i57_14_7i,h,168
3747,i57_14_7_3i,i57_14_7i,c,168
3748,i57_14_7_3_1i,i57_14_7i,h,168
3749,i57_14_7_3_2i,i57_14_7i,h,168
3750,i57_14_7_3_3i,i57_14_7i,h,168
3751,i57_14_7_4i,i57_14_7i,c,168
3752,i57_14_7_4_1i,i57_14_7i,h,168
3753,i57_14_7_4_2i,i57_14_7i,h,168
3754,i57_14_7_4_3i,i57_14_7i,h,168
3755,i57_24_9_10i,i57_24_9i,c,169
3756,i57_24_9_10_1i,i57_24_9i,h,169
3757,i57_24_9_10_2i,i57_24_9i,h,169
3758,i57_24_9_11i,i57_24_9i,c,169
3759,i57_24_9_12i,i57_24_9i,c,169
3760,i57_24_9_12_1i,i57_24_9i,h,169
3761,i57_24_9_13i,i57_24_9i,c,169
3762,i57_24_9_13_1i,i57_24_9i,h,169
3763,i57_24_9_14i,i57_24_9i,c,169
3764,i57_24_9_14_1i,i57_24_9i,h,169
3765,i57_24_9_15i,i57_24_9i,o,169
3766,i57_24_9_16i,i57_24_9i,c,169
3767,i57_24_9_16_1i,i57_24_9i,h,169
3768,i57_24_9_16_2i,i57_24_9i,h,169
3769,i57_24_9_17i,i57_24_9i,c,169
3770,i57_24_9_17_1i,i57_24_9i,h,169
3771,i57_24_9_18i,i57_24_9i,c,169
3772,i57_24_9_18_1i,i57_24_9i,h,169
3773,i57_24_9_18_2i,i57_24_9i,h,169
3774,i57_24_9_19i,i57_24_9i,c,169
3775,i57_24_9_19_1i,i57_24_9i,h,169
3776,i57_24_9_19_2i,i57_24_9i,h,169
3777,i57_24_9_1i,i57_24_9i,o,169
3778,i57_24_9_20i,i57_24_9i,c,169
3779,i57_24_9_20_1i,i57_24_9i,h,169
3780,i57_24_9_21i,i57_24_9i,c,169
3781,i57_24_9_21_1i,i57_24_9i,h,169
3782,i57_24_9_22i,i57_24_9i,c,169
3783,i57_24_9_22_1i,i57_24_9i,h,169
3784,i57_24_9_23i,i57_24_9i,c,169
3785,i57_24_9_23_1i,i57_24_9i,h,169
3786,i57_24_9_24i,i57_24_9i,c,169
3787,i57_24_9_24_1i,i57_24_9i,h,169
3788,i57_24_9_25i,i57_24_9i,c,169
3789,i57_24_9_25_1i,i57_24_9i,h,169
3790,i57_24_9_25_2i,i57_24_9i,h,169
3791,i57_24_9_2i,i57_24_9i,c,169
3792,i57_24_9_3i,i57_24_9i,n,169
3793,i57_24_9_4i,i57_24_9i,c,169
3794,i57_24_9_5i,i57_24_9i,c,169
3795,i57_24_9_6i,i57_24_9i,c,169
3796,i57_24_9_7i,i57_24_9i,c,169
3797,i57_24_9_7_1i,i57_24_9i,h,169
3798,i57_24_9_8i,i57_24_9i,n,169
3799,i57_24_9_9i,i57_24_9i,c,169
3800,i57_24_9_9_1i,i57_24_9i,h,169
3801,i57_24_9_9_2i,i57_24_9i,h,169
3802,i57_57_8_1i,i57_57_8i,o,170
3803,i57_57_8_2i,i57_57_8i,c,170
3804,i57_57_8_3i,i57_57_8i,o,170
3805,i57_57_8_4i,i57_57_8i,c,170
3806,i57_57_8_4_1i,i57_57_8i,h,170
3807,i57_57_8_4_2i,i57_57_8i,h,170
3808,i57_57_8_5i,i57_57_8i,c,170
3809,i57_57_8_5_1i,i57_57_8i,h,170
3810,i57_57_8_5_2i,i57_57_8i,h,170
3811,i57_74_9_10i,i57_74_9i,c,171
3812,i57_74_9_11i,i57_74_9i,c,171
3813,i57_74_9_12i,i57_74_9i,cl,171
3814,i57_74_9_13i,i57_74_9i,c,171
3815,i57_74_9_14i,i57_74_9i,cl,171
3816,i57_74_9_15i,i57_74_9i,c,171
3817,i57_74_9_16i,i57_74_9i,cl,171
3818,i57_74_9_17i,i57_74_9i,cl,171
3819,i57_74_9_18i,i57_74_9i,cl,171
3820,i57_74_9_1i,i57_74_9i,cl,171
3821,i57_74_9_2i,i57_74_9i,c,171
3822,i57_74_9_2_1i,i57_74_9i,h,171
3823,i57_74_9_3i,i57_74_9i,c,171
3824,i57_74_9_3_1i,i57_74_9i,h,171
3825,i57_74_9_3_2i,i57_74_9i,h,171
3826,i57_74_9_4i,i57_74_9i,c,171
3827,i57_74_9_4_1i,i57_74_9i,h,171
3828,i57_74_9_5i,i57_74_9i,c,171
3829,i57_74_9_5_1i,i57_74_9i,h,171
3830,i57_74_9_6i,i57_74_9i,c,171
3831,i57_74_9_6_1i,i57_74_9i,h,171
3832,i57_74_9_7i,i57_74_9i,cl,171
3833,i57_74_9_8i,i57_74_9i,c,171
3834,i57_74_9_9i,i57_74_9i,cl,171
3835,i57_97_6_10i,i57_97_6i,c,172
3836,i57_97_6_11i,i57_97_6i,c,172
3837,i57_97_6_12i,i57_97_6i,c,172
3838,i57_97_6_13i,i57_97_6i,c,172
3839,i57_97_6_13_1i,i57_97_6i,h,172
3840,i57_97_6_14i,i57_97_6i,c,172
3841,i57_97_6_14_1i,i57_97_6i,h,172
3842,i57_97_6_15i,i57_97_6i,c,172
3843,i57_97_6_15_1i,i57_97_6i,h,172
3844,i57_97_6_16i,i57_97_6i,c,172
3845,i57_97_6_16_1i,i57_97_6i,h,172
3846,i57_97_6_17i,i57_97_6i,c,172
3847,i57_97_6_17_1i,i57_97_6i,h,172
3848,i57_97_6_17_2i,i57_97_6i,h,172
3849,i57_97_6_17_3i,i57_97_6i,h,172
3850,i57_97_6_18i,i57_97_6i,c,172
3851,i57_97_6_19i,i57_97_6i,c,172
3852,i57_97_6_19_1i,i57_97_6i,h,172
3853,i57_97_6_19_2i,i57_97_6i,h,172
3854,i57_97_6_19_3i,i57_97_6i,h,172
3855,i57_97_6_1i,i57_97_6i,c,172
3856,i57_97_6_20i,i57_97_6i,c,172
3857,i57_97_6_20_1i,i57_97_6i,h,172
3858,i57_97_6_2i,i57_97_6i,c,172
3859,i57_97_6_3i,i57_97_6i,c,172
3860,i57_97_6_4i,i57_97_6i,c,172
3861,i57_97_6_5i,i57_97_6i,c,172
3862,i57_97_6_5_1i,i57_97_6i,h,172
3863,i57_97_6_6i,i57_97_6i,c,172
3864,i57_97_6_6_1i,i57_97_6i,h,172
3865,i57_97_6_7i,i57_97_6i,c,172
3866,i57_97_6_7_1i,i57_97_6i,h,172
3867,i57_97_6_8i,i57_97_6i,c,172
3868,i57_97_6_8_1i,i57_97_6i,h,172
3869,i57_97_6_9i,i57_97_6i,c,172
3870,i57_97_6_9_1i,i57_97_6i,h,172
3871,i58_89_9_10i,i58_89_9i,c,173
3872,i58_89_9_10_1i,i58_89_9i,h,173
3873,i58_89_9_11i,i58_89_9i,cl,173
3874,i58_89_9_12i,i58_89_9i,cl,173
3875,i58_89_9_1i,i58_89_9i,c,173
3876,i58_89_9_1_1i,i58_89_9i,h,173
3877,i58_89_9_2i,i58_89_9i,c,173
3878,i58_89_9_2_1i,i58_89_9i,h,173
3879,i58_89_9_3i,i58_89_9i,c,173
3880,i58_89_9_3_1i,i58_89_9i,h,173
3881,i58_89_9_4i,i58_89_9i,c,173
3882,i58_89_9_4_1i,i58_89_9i,h,173
3883,i58_89_9_5i,i58_89_9i,c,173
3884,i58_89_9_5_1i,i58_89_9i,h,173
3885,i58_89_9_6i,i58_89_9i,cl,173
3886,i58_89_9_7i,i58_89_9i,cl,173
3887,i58_89_9_8i,i58_89_9i,cl,173
3888,i58_89_9_9i,i58_89_9i,cl,173
3889,i58_90_2_10i,i58_90_2i,c,174
3890,i58_90_2_11i,i58_90_2i,cl,174
3891,i58_90_2_1i,i58_90_2i,o,174
3892,i58_90_2_1_1i,i58_90_2i,h,174
3893,i58_90_2_2i,i58_90_2i,c,174
3894,i58_90_2_3i,i58_90_2i,c,174
3895,i58_90_2_4i,i58_90_2i,c,174
3896,i58_90_2_4_1i,i58_90_2i,h,174
3897,i58_90_2_5i,i58_90_2i,c,174
3898,i58_90_2_6i,i58_90_2i,c,174
3899,i58_90_2_7i,i58_90_2i,cl,174
3900,i58_90_2_8i,i58_90_2i,cl,174
3901,i58_90_2_9i,i58_90_2i,cl,174
3902,i593_60_2_1i,i593_60_2i,br,175
3903,i593_60_2_1_1i,i593_60_2i,h,175
3904,i593_60_2_1_2i,i593_60_2i,h,175
3905,i593_60_2_1_3i,i593_60_2i,h,175
3906,i593_60_2_1_4i,i593_60_2i,h,175
3907,i593_60_2_1_5i,i593_60_2i,h,175
3908,i593_60_2_1_6i,i593_60_2i,h,175
3909,i593_60_2_2i,i593_60_2i,c,175
3910,i593_60_2_2_1i,i593_60_2i,h,175
3911,i593_60_2_3i,i593_60_2i,c,175
3912,i593_60_2_3_1i,i593_60_2i,h,175
3913,i593_60_2_3_2i,i593_60_2i,h,175
3914,i59756_60_4_10i,i59756_60_4i,c,176
3915,i59756_60_4_10_1i,i59756_60_4i,h,176
3916,i59756_60_4_11i,i59756_60_4i,c,176
3917,i59756_60_4_12i,i59756_60_4i,o,176
3918,i59756_60_4_13i,i59756_60_4i,c,176
3919,i59756_60_4_14i,i59756_60_4i,c,176
3920,i59756_60_4_15i,i59756_60_4i,c,176
3921,i59756_60_4_15_1i,i59756_60_4i,h,176
3922,i59756_60_4_16i,i59756_60_4i,c,176
3923,i59756_60_4_17i,i59756_60_4i,c,176
3924,i59756_60_4_18i,i59756_60_4i,f,176
3925,i59756_60_4_19i,i59756_60_4i,f,176
3926,i59756_60_4_1i,i59756_60_4i,c,176
3927,i59756_60_4_1_1i,i59756_60_4i,h,176
3928,i59756_60_4_1_2i,i59756_60_4i,h,176
3929,i59756_60_4_1_3i,i59756_60_4i,h,176
3930,i59756_60_4_20i,i59756_60_4i,f,176
3931,i59756_60_4_21i,i59756_60_4i,c,176
3932,i59756_60_4_21_1i,i59756_60_4i,h,176
3933,i59756_60_4_22i,i59756_60_4i,c,176
3934,i59756_60_4_22_1i,i59756_60_4i,h,176
3935,i59756_60_4_23i,i59756_60_4i,c,176
3936,i59756_60_4_23_1i,i59756_60_4i,h,176
3937,i59756_60_4_24i,i59756_60_4i,c,176
3938,i59756_60_4_24_1i,i59756_60_4i,h,176
3939,i59756_60_4_2i,i59756_60_4i,n,176
3940,i59756_60_4_3i,i59756_60_4i,c,176
3941,i59756_60_4_3_1i,i59756_60_4i,h,176
3942,i59756_60_4_4i,i59756_60_4i,c,176
3943,i59756_60_4_5i,i59756_60_4i,c,176
3944,i59756_60_4_6i,i59756_60_4i,c,176
3945,i59756_60_4_6_1i,i59756_60_4i,h,176
3946,i59756_60_4_7i,i59756_60_4i,c,176
3947,i59756_60_4_7_1i,i59756_60_4i,h,176
3948,i59756_60_4_8i,i59756_60_4i,c,176
3949,i59756_60_4_8_1i,i59756_60_4i,h,176
3950,i59756_60_4_9i,i59756_60_4i,c,176
3951,i59756_60_4_9_1i,i59756_60_4i,h,176
3952,i59_89_2_1i,i59_89_2i,o,177
3953,i59_89_2_2i,i59_89_2i,n,177
3954,i59_89_2_3i,i59_89_2i,n,177
3955,i59_89_2_4i,i59_89_2i,c,177
3956,i59_89_2_4_1i,i59_89_2i,h,177
3957,i59_89_2_4_2i,i59_89_2i,h,177
3958,i59_89_2_5i,i59_89_2i,c,177
3959,i59_89_2_5_1i,i59_89_2i,h,177
3960,i59_89_2_5_2i,i59_89_2i,h,177
3961,i59_89_2_6i,i59_89_2i,o,177
3962,i59_89_2_7i,i59_89_2i,c,177
3963,i59_89_2_7_1i,i59_89_2i,h,177
3964,i59_89_2_7_2i,i59_89_2i,h,177
3965,i59_89_2_8i,i59_89_2i,c,177
3966,i59_89_2_8_1i,i59_89_2i,h,177
3967,i59_89_2_8_2i,i59_89_2i,h,177
3968,i602_01_7_10i,i602_01_7i,c,178
3969,i602_01_7_10_1i,i602_01_7i,h,178
3970,i602_01_7_11i,i602_01_7i,c,178
3971,i602_01_7_11_1i,i602_01_7i,h,178
3972,i602_01_7_12i,i602_01_7i,c,178
3973,i602_01_7_12_1i,i602_01_7i,h,178
3974,i602_01_7_12_2i,i602_01_7i,h,178
3975,i602_01_7_12_3i,i602_01_7i,h,178
3976,i602_01_7_13i,i602_01_7i,c,178
3977,i602_01_7_13_1i,i602_01_7i,h,178
3978,i602_01_7_1i,i602_01_7i,o,178
3979,i602_01_7_2i,i602_01_7i,n,178
3980,i602_01_7_3i,i602_01_7i,o,178
3981,i602_01_7_4i,i602_01_7i,c,178
3982,i602_01_7_5i,i602_01_7i,c,178
3983,i602_01_7_6i,i602_01_7i,n,178
3984,i602_01_7_7i,i602_01_7i,o,178
3985,i602_01_7_8i,i602_01_7i,o,178
3986,i602_01_7_9i,i602_01_7i,c,178
3987,i606_20_2_10i,i606_20_2i,c,179
3988,i606_20_2_10_1i,i606_20_2i,h,179
3989,i606_20_2_11i,i606_20_2i,c,179
3990,i606_20_2_11_1i,i606_20_2i,h,179
3991,i606_20_2_12i,i606_20_2i,c,179
3992,i606_20_2_12_1i,i606_20_2i,h,179
3993,i606_20_2_12_2i,i606_20_2i,h,179
3994,i606_20_2_12_3i,i606_20_2i,h,179
3995,i606_20_2_13i,i606_20_2i,c,179
3996,i606_20_2_13_1i,i606_20_2i,h,179
3997,i606_20_2_1i,i606_20_2i,o,179
3998,i606_20_2_2i,i606_20_2i,n,179
3999,i606_20_2_3i,i606_20_2i,o,179
4000,i606_20_2_4i,i606_20_2i,c,179
4001,i606_20_2_5i,i606_20_2i,c,179
4002,i606_20_2_6i,i606_20_2i,c,179
4003,i606_20_2_7i,i606_20_2i,n,179
4004,i606_20_2_8i,i606_20_2i,o,179
4005,i606_20_2_9i,i606_20_2i,o,179
4006,i608_93_5_10i,i608_93_5i,c,180
4007,i608_93_5_10_1i,i608_93_5i,h,180
4008,i608_93_5_11i,i608_93_5i,cl,180
4009,i608_93_5_1i,i608_93_5i,c,180
4010,i608_93_5_2i,i608_93_5i,c,180
4011,i608_93_5_3i,i608_93_5i,c,180
4012,i608_93_5_4i,i608_93_5i,c,180
4013,i608_93_5_5i,i608_93_5i,c,180
4014,i608_93_5_6i,i608_93_5i,cl,180
4015,i608_93_5_7i,i608_93_5i,cl,180
4016,i608_93_5_8i,i608_93_5i,cl,180
4017,i608_93_5_9i,i608_93_5i,cl,180
4018,i60_09_3_10i,i60_09_3i,c,181
4019,i60_09_3_10_1i,i60_09_3i,h,181
4020,i60_09_3_11i,i60_09_3i,c,181
4021,i60_09_3_11_1i,i60_09_3i,h,181
4022,i60_09_3_12i,i60_09_3i,c,181
4023,i60_09_3_13i,i60_09_3i,n,181
4024,i60_09_3_13_1i,i60_09_3i,h,181
4025,i60_09_3_13_2i,i60_09_3i,h,181
4026,i60_09_3_14i,i60_09_3i,c,181
4027,i60_09_3_14_1i,i60_09_3i,h,181
4028,i60_09_3_15i,i60_09_3i,c,181
4029,i60_09_3_15_1i,i60_09_3i,h,181
4030,i60_09_3_1i,i60_09_3i,n,181
4031,i60_09_3_2i,i60_09_3i,n,181
4032,i60_09_3_3i,i60_09_3i,c,181
4033,i60_09_3_4i,i60_09_3i,c,181
4034,i60_09_3_4_1i,i60_09_3i,h,181
4035,i60_09_3_5i,i60_09_3i,c,181
4036,i60_09_3_5_1i,i60_09_3i,h,181
4037,i60_09_3_6i,i60_09_3i,c,181
4038,i60_09_3_6_1i,i60_09_3i,h,181
4039,i60_09_3_7i,i60_09_3i,c,181
4040,i60_09_3_7_1i,i60_09_3i,h,181
4041,i60_09_3_8i,i60_09_3i,c,181
4042,i60_09_3_8_1i,i60_09_3i,h,181
4043,i60_09_3_9i,i60_09_3i,c,181
4044,i60_11_7_10i,i60_11_7i,c,182
4045,i60_11_7_10_1i,i60_11_7i,h,182
4046,i60_11_7_11i,i60_11_7i,c,182
4047,i60_11_7_11_1i,i60_11_7i,h,182
4048,i60_11_7_12i,i60_11_7i,c,182
4049,i60_11_7_13i,i60_11_7i,n,182
4050,i60_11_7_14i,i60_11_7i,c,182
4051,i60_11_7_14_1i,i60_11_7i,h,182
4052,i60_11_7_14_2i,i60_11_7i,h,182
4053,i60_11_7_14_3i,i60_11_7i,h,182
4054,i60_11_7_15i,i60_11_7i,c,182
4055,i60_11_7_15_1i,i60_11_7i,h,182
4056,i60_11_7_15_2i,i60_11_7i,h,182
4057,i60_11_7_15_3i,i60_11_7i,h,182
4058,i60_11_7_16i,i60_11_7i,c,182
4059,i60_11_7_16_1i,i60_11_7i,h,182
4060,i60_11_7_17i,i60_11_7i,c,182
4061,i60_11_7_17_1i,i60_11_7i,h,182
4062,i60_11_7_1i,i60_11_7i,n,182
4063,i60_11_7_2i,i60_11_7i,n,182
4064,i60_11_7_3i,i60_11_7i,c,182
4065,i60_11_7_4i,i60_11_7i,c,182
4066,i60_11_7_4_1i,i60_11_7i,h,182
4067,i60_11_7_5i,i60_11_7i,c,182
4068,i60_11_7_5_1i,i60_11_7i,h,182
4069,i60_11_7_6i,i60_11_7i,c,182
4070,i60_11_7_6_1i,i60_11_7i,h,182
4071,i60_11_7_7i,i60_11_7i,c,182
4072,i60_11_7_7_1i,i60_11_7i,h,182
4073,i60_11_7_8i,i60_11_7i,c,182
4074,i60_11_7_8_1i,i60_11_7i,h,182
4075,i60_11_7_9i,i60_11_7i,c,182
4076,i60_34_4_1i,i60_34_4i,n,183
4077,i60_34_4_1_1i,i60_34_4i,h,183
4078,i60_34_4_2i,i60_34_4i,n,183
4079,i60_34_4_2_1i,i60_34_4i,h,183
4080,i60_34_4_2_2i,i60_34_4i,h,183
4081,i60_34_4_3i,i60_34_4i,c,183
4082,i60_34_4_3_1i,i60_34_4i,h,183
4083,i60_34_4_3_2i,i60_34_4i,h,183
4084,i60_34_4_3_3i,i60_34_4i,h,183
4085,i60_35_5_1i,i60_35_5i,o,184
4086,i60_35_5_2i,i60_35_5i,c,184
4087,i60_35_5_3i,i60_35_5i,n,184
4088,i60_35_5_3_1i,i60_35_5i,h,184
4089,i60_35_5_3_2i,i60_35_5i,h,184
4090,i60_35_5_4i,i60_35_5i,c,184
4091,i60_35_5_4_1i,i60_35_5i,h,184
4092,i60_35_5_4_2i,i60_35_5i,h,184
4093,i60_35_5_4_3i,i60_35_5i,h,184
4094,i60_51_5_10i,i60_51_5i,o,185
4095,i60_51_5_11i,i60_51_5i,c,185
4096,i60_51_5_11_1i,i60_51_5i,h,185
4097,i60_51_5_11_2i,i60_51_5i,h,185
4098,i60_51_5_11_3i,i60_51_5i,h,185
4099,i60_51_5_12i,i60_51_5i,s,185
4100,i60_51_5_1i,i60_51_5i,o,185
4101,i60_51_5_2i,i60_51_5i,c,185
4102,i60_51_5_3i,i60_51_5i,n,185
4103,i60_51_5_3_1i,i60_51_5i,h,185
4104,i60_51_5_4i,i60_51_5i,c,185
4105,i60_51_5_4_1i,i60_51_5i,h,185
4106,i60_51_5_4_2i,i60_51_5i,h,185
4107,i60_51_5_4_3i,i60_51_5i,h,185
4108,i60_51_5_5i,i60_51_5i,c,185
4109,i60_51_5_5_1i,i60_51_5i,h,185
4110,i60_51_5_5_2i,i60_51_5i,h,185
4111,i60_51_5_6i,i60_51_5i,s,185
4112,i60_51_5_7i,i60_51_5i,p,185
4113,i60_51_5_8i,i60_51_5i,o,185
4114,i60_51_5_9i,i60_51_5i,c,185
4115,i60_51_5_9_1i,i60_51_5i,h,185
4116,i60_51_5_9_2i,i60_51_5i,h,185
4117,i60_51_5_9_3i,i60_51_5i,h,185
4118,i60_57_1_10i,i60_57_1i,c,186
