id,molecule_id,activity,mweight,atom_id,type,bond_types,rela_atom_id,group_id,group_type,logp
164,i56_49_5i,10.0903,268.357,i56_49_5_10_1i|i56_49_5_10i|i56_49_5_11_1i|i56_49_5_11i|i56_49_5_12i|i56_49_5_13_1i|i56_49_5_13i|i56_49_5_14_1i|i56_49_5_14i|i56_49_5_15_1i|i56_49_5_15i|i56_49_5_16_1i|i56_49_5_16i|i56_49_5_17i|i56_49_5_18i|i56_49_5_19_1i|i56_49_5_19_2i|i56_49_5_19i|i56_49_5_1i|i56_49_5_20_1i|i56_49_5_20_2i|i56_49_5_20i|i56_49_5_21i|i56_49_5_2i|i56_49_5_3_1i|i56_49_5_3i|i56_49_5_4_1i|i56_49_5_4i|i56_49_5_5i|i56_49_5_6_1i|i56_49_5_6_2i|i56_49_5_6_3i|i56_49_5_6i|i56_49_5_7_1i|i56_49_5_7i|i56_49_5_8i|i56_49_5_9i,c|h,1|1|7|7,i56_49_5_10_1i|i56_49_5_11i|i56_49_5_10i|i56_49_5_21i|i56_49_5_11_1i|i56_49_5_12i|i56_49_5_13_1i|i56_49_5_14i|i56_49_5_13i|i56_49_5_17i|i56_49_5_14_1i|i56_49_5_15i|i56_49_5_15_1i|i56_49_5_16i|i56_49_5_16_1i|i56_49_5_17i|i56_49_5_17i|i56_49_5_9i|i56_49_5_18i|i56_49_5_21i|i56_49_5_2i|i56_49_5_18i|i56_49_5_6i|i56_49_5_19_1i|i56_49_5_19_2i|i56_49_5_20i|i56_49_5_19i|i56_49_5_20_1i|i56_49_5_20_2i|i56_49_5_21i|i56_49_5_3_1i|i56_49_5_4i|i56_49_5_3i|i56_49_5_7i|i56_49_5_4_1i|i56_49_5_5i|i56_49_5_6_1i|i56_49_5_6_2i|i56_49_5_6_3i|i56_49_5_7_1i|i56_49_5_8i,g1156|g1157|g1498|g1499|g1156|g1157|g1498|g1499|g1713|g1156|g1158|g1498|g1500|g1156|g1498|g1156|g1498|g1713|g1157|g1499|g1157|g1499|g1713|g1158|g1159|g1500|g1501|g1158|g1500|g1159|g1501|g153|g1713,benzene|five_ring|six_ring|benzene|six_ring|five_ring|methyl,7.05
165,i56_53_1i,7.82244,268.354,i56_53_1_1_1i|i56_53_1_10_1i|i56_53_1_10i|i56_53_1_11i|i56_53_1_12_1i|i56_53_1_12i|i56_53_1_13_1i|i56_53_1_13i|i56_53_1_14_1i|i56_53_1_14i|i56_53_1_15_1i|i56_53_1_15_2i|i56_53_1_15i|i56_53_1_16_1i|i56_53_1_16_2i|i56_53_1_16_3i|i56_53_1_16i|i56_53_1_17_1i|i56_53_1_17_2i|i56_53_1_17i|i56_53_1_18_1i|i56_53_1_18_2i|i56_53_1_18_3i|i56_53_1_18i|i56_53_1_19_1i|i56_53_1_19i|i56_53_1_1i|i56_53_1_20_1i|i56_53_1_20i|i56_53_1_2i|i56_53_1_3_1i|i56_53_1_3i|i56_53_1_4_1i|i56_53_1_4i|i56_53_1_5i|i56_53_1_6i|i56_53_1_7i|i56_53_1_8i|i56_53_1_9_1i|i56_53_1_9i,c|h|o,1|1|2|1|7|7,i56_53_1_1_1i|i56_53_1_2i|i56_53_1_10_1i|i56_53_1_11i|i56_53_1_10i|i56_53_1_9_1i|i56_53_1_12_1i|i56_53_1_12i|i56_53_1_13i|i56_53_1_13_1i|i56_53_1_14i|i56_53_1_14_1i|i56_53_1_14i|i56_53_1_9i|i56_53_1_15_1i|i56_53_1_15_2i|i56_53_1_16i|i56_53_1_15i|i56_53_1_8i|i56_53_1_16_1i|i56_53_1_16_2i|i56_53_1_16_3i|i56_53_1_17_1i|i56_53_1_17_2i|i56_53_1_18i|i56_53_1_17i|i56_53_1_7i|i56_53_1_18_1i|i56_53_1_18_2i|i56_53_1_18_3i|i56_53_1_19_1i|i56_53_1_20i|i56_53_1_19i|i56_53_1_6i|i56_53_1_20_1i|i56_53_1_20i|i56_53_1_3i|i56_53_1_3_1i|i56_53_1_4i|i56_53_1_4_1i|i56_53_1_5i,g1160|g1502|g1161|g1503|g154|g155|g535|g536,benzene|six_ring|methyl|phenol,5.64
166,i56_55_3i,9.14676,228.293,i56_55_3_10_1i|i56_55_3_10i|i56_55_3_11i|i56_55_3_12i|i56_55_3_13_1i|i56_55_3_13i|i56_55_3_14_1i|i56_55_3_14i|i56_55_3_15_1i|i56_55_3_15i|i56_55_3_16_1i|i56_55_3_16i|i56_55_3_17_1i|i56_55_3_17i|i56_55_3_18_1i|i56_55_3_18i|i56_55_3_1i|i56_55_3_2i|i56_55_3_3i|i56_55_3_4i|i56_55_3_5_1i|i56_55_3_5i|i56_55_3_6_1i|i56_55_3_6i|i56_55_3_7_1i|i56_55_3_7i|i56_55_3_8_1i|i56_55_3_8i|i56_55_3_9_1i|i56_55_3_9i,c|h,1|1|7|7,i56_55_3_10_1i|i56_55_3_11i|i56_55_3_10i|i56_55_3_3i|i56_55_3_12i|i56_55_3_16i|i56_55_3_13_1i|i56_55_3_14i|i56_55_3_13i|i56_55_3_18i|i56_55_3_14_1i|i56_55_3_15i|i56_55_3_15_1i|i56_55_3_16i|i56_55_3_16_1i|i56_55_3_17_1i|i56_55_3_17i|i56_55_3_18i|i56_55_3_2i|i56_55_3_17i|i56_55_3_5_1i|i56_55_3_18_1i|i56_55_3_4i|i56_55_3_9i|i56_55_3_5i|i56_55_3_6i|i56_55_3_6_1i|i56_55_3_7i|i56_55_3_7_1i|i56_55_3_8i|i56_55_3_8_1i|i56_55_3_9i|i56_55_3_9_1i,g1162|g1163|g1504|g1505|g1162|g1164|g1504|g1506|g1162|g1504|g1163|g1165|g1505|g1507|g1163|g1505|g1164|g1506|g1165|g1507,benzene|six_ring,5.52
167,i569_64_2i,7.82244,364.918,i569_64_2_1_1i|i569_64_2_1_2i|i569_64_2_1_3i|i569_64_2_10i|i569_64_2_11i|i569_64_2_12_1i|i569_64_2_12i|i569_64_2_13_1i|i569_64_2_13i|i569_64_2_14i|i569_64_2_15_1i|i569_64_2_15i|i569_64_2_16_1i|i569_64_2_16i|i569_64_2_17i|i569_64_2_18i|i569_64_2_19_1i|i569_64_2_19_2i|i569_64_2_19_3i|i569_64_2_19i|i569_64_2_1i|i569_64_2_20_1i|i569_64_2_20_2i|i569_64_2_20_3i|i569_64_2_20i|i569_64_2_21i|i569_64_2_22_1i|i569_64_2_22i|i569_64_2_23_1i|i569_64_2_23i|i569_64_2_24_1i|i569_64_2_24i|i569_64_2_25_1i|i569_64_2_25i|i569_64_2_26_1i|i569_64_2_26i|i569_64_2_2i|i569_64_2_3_1i|i569_64_2_3_2i|i569_64_2_3_3i|i569_64_2_3i|i569_64_2_4i|i569_64_2_5_1i|i569_64_2_5i|i569_64_2_6_1i|i569_64_2_6i|i569_64_2_7i|i569_64_2_8_1i|i569_64_2_8i|i569_64_2_9_1i|i569_64_2_9i,c|cl|h|n,1|1|2|1|7|7,i569_64_2_1_1i|i569_64_2_1_2i|i569_64_2_1_3i|i569_64_2_2i|i569_64_2_10i|i569_64_2_8i|i569_64_2_11i|i569_64_2_21i|i569_64_2_12_1i|i569_64_2_13i|i569_64_2_12i|i569_64_2_16i|i569_64_2_13_1i|i569_64_2_14i|i569_64_2_15_1i|i569_64_2_16i|i569_64_2_15i|i569_64_2_17i|i569_64_2_16_1i|i569_64_2_18i|i569_64_2_19i|i569_64_2_20i|i569_64_2_19_1i|i569_64_2_19_2i|i569_64_2_19_3i|i569_64_2_20_1i|i569_64_2_20_2i|i569_64_2_20_3i|i569_64_2_22_1i|i569_64_2_23i|i569_64_2_22i|i569_64_2_26i|i569_64_2_23_1i|i569_64_2_24i|i569_64_2_24_1i|i569_64_2_25i|i569_64_2_25_1i|i569_64_2_26i|i569_64_2_26_1i|i569_64_2_3_1i|i569_64_2_3_2i|i569_64_2_3_3i|i569_64_2_3i|i569_64_2_4i|i569_64_2_5_1i|i569_64_2_6i|i569_64_2_5i|i569_64_2_9i|i569_64_2_6_1i|i569_64_2_7i|i569_64_2_8_1i|i569_64_2_9i|i569_64_2_9_1i,g1004|g1299|g1509|g642|g643|g644|g1004|g383|g642|g643|g644|g1166|g1508|g1167|g1510|g1299|g1509|g156|g157|g158|g159|g382,amine|amine|c2n|imine|benzene|six_ring|c2n|imine|non_ar_6c_ring|six_ring|methyl|non_ar_6c_ring|six_ring,0.8
168,i57_14_7i,5.8861,60.0992,i57_14_7_1i|i57_14_7_2_1i|i57_14_7_2_2i|i57_14_7_2i|i57_14_7_3_1i|i57_14_7_3_2i|i57_14_7_3_3i|i57_14_7_3i|i57_14_7_4_1i|i57_14_7_4_2i|i57_14_7_4_3i|i57_14_7_4i,c|h|n,1,i57_14_7_2_1i|i57_14_7_2_2i|i57_14_7_2i|i57_14_7_3i|i57_14_7_4i|i57_14_7_3_1i|i57_14_7_3_2i|i57_14_7_3_3i|i57_14_7_4_1i|i57_14_7_4_2i|i57_14_7_4_3i,g160|g161|g384|g385,amine|methyl,-1.19
169,i57_24_9i,6.04025,334.417,i57_24_9_10_1i|i57_24_9_10_2i|i57_24_9_10i|i57_24_9_11i|i57_24_9_12_1i|i57_24_9_12i|i57_24_9_13_1i|i57_24_9_13i|i57_24_9_14_1i|i57_24_9_14i|i57_24_9_15i|i57_24_9_16_1i|i57_24_9_16_2i|i57_24_9_16i|i57_24_9_17_1i|i57_24_9_17i|i57_24_9_18_1i|i57_24_9_18_2i|i57_24_9_18i|i57_24_9_19_1i|i57_24_9_19_2i|i57_24_9_19i|i57_24_9_1i|i57_24_9_20_1i|i57_24_9_20i|i57_24_9_21_1i|i57_24_9_21i|i57_24_9_22_1i|i57_24_9_22i|i57_24_9_23_1i|i57_24_9_23i|i57_24_9_24_1i|i57_24_9_24i|i57_24_9_25_1i|i57_24_9_25_2i|i57_24_9_25i|i57_24_9_2i|i57_24_9_3i|i57_24_9_4i|i57_24_9_5i|i57_24_9_6i|i57_24_9_7_1i|i57_24_9_7i|i57_24_9_8i|i57_24_9_9_1i|i57_24_9_9_2i|i57_24_9_9i,c|h|n|o,1|1|2|1|7|2|7,i57_24_9_10_1i|i57_24_9_10_2i|i57_24_9_11i|i57_24_9_10i|i57_24_9_9i|i57_24_9_12_1i|i57_24_9_13i|i57_24_9_18i|i57_24_9_12i|i57_24_9_17i|i57_24_9_13_1i|i57_24_9_14i|i57_24_9_24i|i57_24_9_14_1i|i57_24_9_15i|i57_24_9_25i|i57_24_9_16_1i|i57_24_9_16_2i|i57_24_9_17i|i57_24_9_16i|i57_24_9_17_1i|i57_24_9_18_1i|i57_24_9_18_2i|i57_24_9_18i|i57_24_9_7_1i|i57_24_9_8i|i57_24_9_19_1i|i57_24_9_19_2i|i57_24_9_19i|i57_24_9_24i|i57_24_9_7i|i57_24_9_19i|i57_24_9_9_1i|i57_24_9_9_2i|i57_24_9_20_1i|i57_24_9_21i|i57_24_9_20i|i57_24_9_6i|i57_24_9_21_1i|i57_24_9_22i|i57_24_9_22_1i|i57_24_9_23i|i57_24_9_23_1i|i57_24_9_23i|i57_24_9_5i|i57_24_9_24_1i|i57_24_9_24i|i57_24_9_4i|i57_24_9_25_1i|i57_24_9_25_2i|i57_24_9_25i|i57_24_9_3i|i57_24_9_2i,g1168|g1514|g1168|g1514|g1714|g1300|g1315|g1512|g1513|g1300|g1315|g1512|g1513|g1714|g1300|g1316|g1511|g1512|g1300|g1316|g1511|g1512|g1678|g1715|g1300|g1512|g1678|g1714|g1715|g1315|g1513|g1315|g1513|g1714|g386|g625|g1315|g1513|g625|g1316|g1511|g1316|g1511|g1678|g1715|g387|g1678|g1715|g625,amide|amide|amine|five_ring|non_ar_hetero_6_ring|six_ring|amide|non_ar_hetero_6_ring|six_ring|amine|five_ring|non_ar_hetero_5_ring|non_ar_hetero_6_ring|six_ring|benzene|five_ring|six_ring|benzene|six_ring|five_ring|non_ar_6c_ring|non_ar_hetero_5_ring|non_ar_hetero_6_ring|six_ring|five_ring|non_ar_6c_ring|non_ar_hetero_5_ring|six_ring|five_ring|non_ar_6c_ring|non_ar_hetero_6_ring|six_ring|five_ring|non_ar_hetero_5_ring|non_ar_6c_ring|non_ar_hetero_6_ring|six_ring|non_ar_hetero_6_ring|six_ring,1.85
170,i57_57_8i,4.56435,72.0626,i57_57_8_1i|i57_57_8_2i|i57_57_8_3i|i57_57_8_4_1i|i57_57_8_4_2i|i57_57_8_4i|i57_57_8_5_1i|i57_57_8_5_2i|i57_57_8_5i,c|h|o,1|2,i57_57_8_2i|i57_57_8_3i|i57_57_8_5i|i57_57_8_4_1i|i57_57_8_4_2i|i57_57_8_5i|i57_57_8_4i|i57_57_8_5_1i|i57_57_8_5_2i,,,-0.8
171,i57_74_9i,9.87755,409.781,i57_74_9_10i|i57_74_9_11i|i57_74_9_12i|i57_74_9_13i|i57_74_9_14i|i57_74_9_15i|i57_74_9_16i|i57_74_9_17i|i57_74_9_18i|i57_74_9_1i|i57_74_9_2_1i|i57_74_9_2i|i57_74_9_3_1i|i57_74_9_3_2i|i57_74_9_3i|i57_74_9_4_1i|i57_74_9_4i|i57_74_9_5_1i|i57_74_9_5i|i57_74_9_6_1i|i57_74_9_6i|i57_74_9_7i|i57_74_9_8i|i57_74_9_9i,c|cl|h,1|1|2,i57_74_9_10i|i57_74_9_15i|i57_74_9_9i|i57_74_9_11i|i57_74_9_18i|i57_74_9_12i|i57_74_9_13i|i57_74_9_13i|i57_74_9_4_1i|i57_74_9_5i|i57_74_9_14i|i57_74_9_15i|i57_74_9_16i|i57_74_9_17i|i57_74_9_2_1i|i57_74_9_3i|i57_74_9_6i|i57_74_9_2i|i57_74_9_3_1i|i57_74_9_3_2i|i57_74_9_4i|i57_74_9_5_1i|i57_74_9_6i|i57_74_9_8i|i57_74_9_6_1i|i57_74_9_7i,g1301|g1515|g1659|g1661|g1716|g1718|g1301|g1515|g1660|g1661|g1717|g1718|g1301|g1515|g1660|g1717|g1659|g1716|g1660|g1661|g1717|g1718|g754|g755|g756|g757|g758|g759|g760|g761,alkyl_halide|five_ring|non_ar_5c_ring|five_ring|non_ar_5c_ring|non_ar_6c_ring|six_ring,6.6
172,i57_97_6i,6.35611,256.346,i57_97_6_10i|i57_97_6_11i|i57_97_6_12i|i57_97_6_13_1i|i57_97_6_13i|i57_97_6_14_1i|i57_97_6_14i|i57_97_6_15_1i|i57_97_6_15i|i57_97_6_16_1i|i57_97_6_16i|i57_97_6_17_1i|i57_97_6_17_2i|i57_97_6_17_3i|i57_97_6_17i|i57_97_6_18i|i57_97_6_19_1i|i57_97_6_19_2i|i57_97_6_19_3i|i57_97_6_19i|i57_97_6_1i|i57_97_6_20_1i|i57_97_6_20i|i57_97_6_2i|i57_97_6_3i|i57_97_6_4i|i57_97_6_5_1i|i57_97_6_5i|i57_97_6_6_1i|i57_97_6_6i|i57_97_6_7_1i|i57_97_6_7i|i57_97_6_8_1i|i57_97_6_8i|i57_97_6_9_1i|i57_97_6_9i,c|h,1|1|7|7,i57_97_6_10i|i57_97_6_3i|i57_97_6_11i|i57_97_6_17i|i57_97_6_12i|i57_97_6_16i|i57_97_6_13_1i|i57_97_6_14i|i57_97_6_13i|i57_97_6_18i|i57_97_6_14_1i|i57_97_6_15i|i57_97_6_15_1i|i57_97_6_16i|i57_97_6_16_1i|i57_97_6_17_1i|i57_97_6_17_2i|i57_97_6_17_3i|i57_97_6_18i|i57_97_6_20i|i57_97_6_2i|i57_97_6_19_1i|i57_97_6_19_2i|i57_97_6_19_3i|i57_97_6_19i|i57_97_6_20_1i|i57_97_6_20i|i57_97_6_5_1i|i57_97_6_4i|i57_97_6_9i|i57_97_6_5i|i57_97_6_6i|i57_97_6_6_1i|i57_97_6_7i|i57_97_6_7_1i|i57_97_6_8i|i57_97_6_8_1i|i57_97_6_9i|i57_97_6_9_1i,g1169|g1170|g1516|g1517|g1169|g1171|g1516|g1518|g1169|g1516|g1170|g1172|g1517|g1519|g1170|g1517|g1171|g1518|g1172|g1519|g162|g163,benzene|six_ring|methyl,6.62
173,i58_89_9i,8.58073,290.831,i58_89_9_1_1i|i58_89_9_10_1i|i58_89_9_10i|i58_89_9_11i|i58_89_9_12i|i58_89_9_1i|i58_89_9_2_1i|i58_89_9_2i|i58_89_9_3_1i|i58_89_9_3i|i58_89_9_4_1i|i58_89_9_4i|i58_89_9_5_1i|i58_89_9_5i|i58_89_9_6i|i58_89_9_7i|i58_89_9_8i|i58_89_9_9i,c|cl|h,1,i58_89_9_1_1i|i58_89_9_10i|i58_89_9_12i|i58_89_9_2i|i58_89_9_10_1i|i58_89_9_11i|i58_89_9_10i|i58_89_9_5_1i|i58_89_9_6i|i58_89_9_2_1i|i58_89_9_3i|i58_89_9_9i|i58_89_9_3_1i|i58_89_9_4i|i58_89_9_8i|i58_89_9_4_1i|i58_89_9_5i|i58_89_9_7i,g1302|g1520|g762|g763|g764|g765|g766|g767,alkyl_halide|non_ar_6c_ring|six_ring,4.26
174,i58_90_2i,7.82244,231.893,i58_90_2_1_1i|i58_90_2_10i|i58_90_2_11i|i58_90_2_1i|i58_90_2_2i|i58_90_2_3i|i58_90_2_4_1i|i58_90_2_4i|i58_90_2_5i|i58_90_2_6i|i58_90_2_7i|i58_90_2_8i|i58_90_2_9i,c|cl|h|o,1|1|7|7,i58_90_2_1_1i|i58_90_2_2i|i58_90_2_10i|i58_90_2_3i|i58_90_2_10i|i58_90_2_7i|i58_90_2_11i|i58_90_2_4_1i|i58_90_2_5i|i58_90_2_4i|i58_90_2_9i|i58_90_2_6i|i58_90_2_8i,g1173|g1521|g537|g934|g935|g936|g937,ar_halide|benzene|six_ring|phenol,4.09
175,i59_89_2i,7.82244,116.119,i59_89_2_1i|i59_89_2_2i|i59_89_2_3i|i59_89_2_4_1i|i59_89_2_4_2i|i59_89_2_4i|i59_89_2_5_1i|i59_89_2_5_2i|i59_89_2_5i|i59_89_2_6i|i59_89_2_7_1i|i59_89_2_7_2i|i59_89_2_7i|i59_89_2_8_1i|i59_89_2_8_2i|i59_89_2_8i,c|h|n|o,1|2,i59_89_2_2i|i59_89_2_3i|i59_89_2_4_1i|i59_89_2_4_2i|i59_89_2_5i|i59_89_2_4i|i59_89_2_8i|i59_89_2_5_1i|i59_89_2_5_2i|i59_89_2_6i|i59_89_2_7_1i|i59_89_2_7_2i|i59_89_2_8i|i59_89_2_7i|i59_89_2_8_1i|i59_89_2_8_2i,g1317|g1522|g1317|g1522|g388,amine|non_ar_hetero_6_ring|six_ring|non_ar_hetero_6_ring|six_ring,-0.43
176,i593_60_2i,7.82244,112.997,i593_60_2_1_1i|i593_60_2_1_2i|i593_60_2_1_3i|i593_60_2_1_4i|i593_60_2_1_5i|i593_60_2_1_6i|i593_60_2_1i|i593_60_2_2_1i|i593_60_2_2i|i593_60_2_3_1i|i593_60_2_3_2i|i593_60_2_3i,br|c|h,1|1|2,i593_60_2_1_1i|i593_60_2_1_2i|i593_60_2_1_3i|i593_60_2_1_4i|i593_60_2_1_5i|i593_60_2_1_6i|i593_60_2_2i|i593_60_2_2_1i|i593_60_2_3i|i593_60_2_3_1i|i593_60_2_3_2i,g768,alkyl_halide,1.52
177,i59756_60_4i,7.94874,329.32,i59756_60_4_1_1i|i59756_60_4_1_2i|i59756_60_4_1_3i|i59756_60_4_10_1i|i59756_60_4_10i|i59756_60_4_11i|i59756_60_4_12i|i59756_60_4_13i|i59756_60_4_14i|i59756_60_4_15_1i|i59756_60_4_15i|i59756_60_4_16i|i59756_60_4_17i|i59756_60_4_18i|i59756_60_4_19i|i59756_60_4_1i|i59756_60_4_20i|i59756_60_4_21_1i|i59756_60_4_21i|i59756_60_4_22_1i|i59756_60_4_22i|i59756_60_4_23_1i|i59756_60_4_23i|i59756_60_4_24_1i|i59756_60_4_24i|i59756_60_4_2i|i59756_60_4_3_1i|i59756_60_4_3i|i59756_60_4_4i|i59756_60_4_5i|i59756_60_4_6_1i|i59756_60_4_6i|i59756_60_4_7_1i|i59756_60_4_7i|i59756_60_4_8_1i|i59756_60_4_8i|i59756_60_4_9_1i|i59756_60_4_9i,c|f|h|n|o,1|1|2|1|7|7,i59756_60_4_1_1i|i59756_60_4_1_2i|i59756_60_4_1_3i|i59756_60_4_2i|i59756_60_4_10_1i|i59756_60_4_10i|i59756_60_4_6i|i59756_60_4_10i|i59756_60_4_9_1i|i59756_60_4_11i|i59756_60_4_5i|i59756_60_4_12i|i59756_60_4_13i|i59756_60_4_14i|i59756_60_4_24i|i59756_60_4_15_1i|i59756_60_4_16i|i59756_60_4_15i|i59756_60_4_23i|i59756_60_4_17i|i59756_60_4_21i|i59756_60_4_18i|i59756_60_4_19i|i59756_60_4_20i|i59756_60_4_21_1i|i59756_60_4_22i|i59756_60_4_22_1i|i59756_60_4_23i|i59756_60_4_23_1i|i59756_60_4_24_1i|i59756_60_4_24i|i59756_60_4_3i|i59756_60_4_3_1i|i59756_60_4_4i|i59756_60_4_6_1i|i59756_60_4_7i|i59756_60_4_7_1i|i59756_60_4_8i|i59756_60_4_8_1i|i59756_60_4_9i,g1174|g1525|g1175|g1524|g1318|g1523|g1318|g1523|g389|g164|g769|g770|g771,alkyl_halide|amine|non_ar_hetero_6_ring|six_ring|benzene|six_ring|methyl|non_ar_hetero_6_ring|six_ring,4.48
178,i60_09_3i,6.04025,197.24,i60_09_3_10_1i|i60_09_3_10i|i60_09_3_11_1i|i60_09_3_11i|i60_09_3_12i|i60_09_3_13_1i|i60_09_3_13_2i|i60_09_3_13i|i60_09_3_14_1i|i60_09_3_14i|i60_09_3_15_1i|i60_09_3_15i|i60_09_3_1i|i60_09_3_2i|i60_09_3_3i|i60_09_3_4_1i|i60_09_3_4i|i60_09_3_5_1i|i60_09_3_5i|i60_09_3_6_1i|i60_09_3_6i|i60_09_3_7_1i|i60_09_3_7i|i60_09_3_8_1i|i60_09_3_8i|i60_09_3_9i,c|h|n,1|1|2|1|7|7,i60_09_3_10_1i|i60_09_3_11i|i60_09_3_10i|i60_09_3_15i|i60_09_3_11_1i|i60_09_3_12i|i60_09_3_13_1i|i60_09_3_13_2i|i60_09_3_13i|i60_09_3_14i|i60_09_3_14_1i|i60_09_3_15i|i60_09_3_15_1i|i60_09_3_2i|i60_09_3_9i|i60_09_3_3i|i60_09_3_4_1i|i60_09_3_5i|i60_09_3_4i|i60_09_3_8i|i60_09_3_5_1i|i60_09_3_6i|i60_09_3_6_1i|i60_09_3_7i|i60_09_3_7_1i|i60_09_3_8i|i60_09_3_8_1i,g1176|g1526|g1177|g1527|g390|g995,amine|benzene|six_ring|n2n,3.19
179,i60_11_7i,6.04025,225.294,i60_11_7_10_1i|i60_11_7_10i|i60_11_7_11_1i|i60_11_7_11i|i60_11_7_12i|i60_11_7_13i|i60_11_7_14_1i|i60_11_7_14_2i|i60_11_7_14_3i|i60_11_7_14i|i60_11_7_15_1i|i60_11_7_15_2i|i60_11_7_15_3i|i60_11_7_15i|i60_11_7_16_1i|i60_11_7_16i|i60_11_7_17_1i|i60_11_7_17i|i60_11_7_1i|i60_11_7_2i|i60_11_7_3i|i60_11_7_4_1i|i60_11_7_4i|i60_11_7_5_1i|i60_11_7_5i|i60_11_7_6_1i|i60_11_7_6i|i60_11_7_7_1i|i60_11_7_7i|i60_11_7_8_1i|i60_11_7_8i|i60_11_7_9i,c|h|n,1|1|2|1|7|7,i60_11_7_10_1i|i60_11_7_11i|i60_11_7_10i|i60_11_7_17i|i60_11_7_11_1i|i60_11_7_12i|i60_11_7_13i|i60_11_7_16i|i60_11_7_14_1i|i60_11_7_14_2i|i60_11_7_14_3i|i60_11_7_14i|i60_11_7_15i|i60_11_7_15_1i|i60_11_7_15_2i|i60_11_7_15_3i|i60_11_7_16_1i|i60_11_7_17i|i60_11_7_17_1i|i60_11_7_2i|i60_11_7_9i|i60_11_7_3i|i60_11_7_4_1i|i60_11_7_5i|i60_11_7_4i|i60_11_7_8i|i60_11_7_5_1i|i60_11_7_6i|i60_11_7_6_1i|i60_11_7_7i|i60_11_7_7_1i|i60_11_7_8i|i60_11_7_8_1i,g1178|g1528|g1179|g1529|g165|g166|g391|g996,amine|benzene|six_ring|methyl|n2n,4.29
180,i60_34_4i,6.09582,46.0724,i60_34_4_1_1i|i60_34_4_1i|i60_34_4_2_1i|i60_34_4_2_2i|i60_34_4_2i|i60_34_4_3_1i|i60_34_4_3_2i|i60_34_4_3_3i|i60_34_4_3i,c|h|n,1,i60_34_4_1_1i|i60_34_4_2i|i60_34_4_3i|i60_34_4_2_1i|i60_34_4_2_2i|i60_34_4_3_1i|i60_34_4_3_2i|i60_34_4_3_3i,g167|g392|g393,amine|methyl,-1
181,i60_35_5i,4.56435,59.0675,i60_35_5_1i|i60_35_5_2i|i60_35_5_3_1i|i60_35_5_3_2i|i60_35_5_3i|i60_35_5_4_1i|i60_35_5_4_2i|i60_35_5_4_3i|i60_35_5_4i,c|h|n|o,1|2,i60_35_5_2i|i60_35_5_3_1i|i60_35_5_3_2i|i60_35_5_3i|i60_35_5_4i|i60_35_5_4_1i|i60_35_5_4_2i|i60_35_5_4_3i,g168|g394|g394|g626|g626,amide|amide|amine|amine|methyl,-1.16
182,i60_51_5i,6.6896,229.26,i60_51_5_10i|i60_51_5_11_1i|i60_51_5_11_2i|i60_51_5_11_3i|i60_51_5_11i|i60_51_5_12i|i60_51_5_1i|i60_51_5_2i|i60_51_5_3_1i|i60_51_5_3i|i60_51_5_4_1i|i60_51_5_4_2i|i60_51_5_4_3i|i60_51_5_4i|i60_51_5_5_1i|i60_51_5_5_2i|i60_51_5_5i|i60_51_5_6i|i60_51_5_7i|i60_51_5_8i|i60_51_5_9_1i|i60_51_5_9_2i|i60_51_5_9_3i|i60_51_5_9i,c|h|n|o|p|s,1|1|2|2,i60_51_5_10i|i60_51_5_12i|i60_51_5_8i|i60_51_5_11_1i|i60_51_5_11_2i|i60_51_5_11_3i|i60_51_5_11i|i60_51_5_2i|i60_51_5_3_1i|i60_51_5_4i|i60_51_5_3i|i60_51_5_5i|i60_51_5_4_1i|i60_51_5_4_2i|i60_51_5_4_3i|i60_51_5_5_1i|i60_51_5_5_2i|i60_51_5_6i|i60_51_5_7i|i60_51_5_9_1i|i60_51_5_9_2i|i60_51_5_9_3i|i60_51_5_9i,g169|g299|g300|g395|g395|g627|g627,amide|amide|amine|amine|methoxy|methyl,0.28
