id,atom_id,group_id,fpk_group_id,fpk_atom_id
4123,i606_20_2_4i,g1534,597,4000
4124,i606_20_2_5i,g1181,205,4001
4125,i606_20_2_5i,g1534,597,4001
4126,i606_20_2_6i,g1181,205,4002
4127,i606_20_2_6i,g1534,597,4002
4128,i606_20_2_7i,g28,938,4003
4129,i606_20_2_8i,g28,938,4004
4130,i606_20_2_9i,g28,938,4005
4131,i608_93_5_10i,g1182,206,4006
4132,i608_93_5_10i,g1535,598,4006
4133,i608_93_5_11i,g942,1674,4008
4134,i608_93_5_1i,g1182,206,4009
4135,i608_93_5_1i,g1535,598,4009
4136,i608_93_5_2i,g1182,206,4010
4137,i608_93_5_2i,g1535,598,4010
4138,i608_93_5_3i,g1182,206,4011
4139,i608_93_5_3i,g1535,598,4011
4140,i608_93_5_4i,g1182,206,4012
4141,i608_93_5_4i,g1535,598,4012
4142,i608_93_5_5i,g1182,206,4013
4143,i608_93_5_5i,g1535,598,4013
4144,i608_93_5_6i,g938,1669,4014
4145,i608_93_5_7i,g939,1670,4015
4146,i608_93_5_8i,g940,1672,4016
4147,i608_93_5_9i,g941,1673,4017
4148,i60_09_3_10i,g1177,200,4018
4149,i60_09_3_10i,g1527,589,4018
4150,i60_09_3_11i,g1177,200,4020
4151,i60_09_3_11i,g1527,589,4020
4152,i60_09_3_12i,g1177,200,4022
4153,i60_09_3_12i,g1527,589,4022
4154,i60_09_3_13i,g390,1061,4023
4155,i60_09_3_13_1i,g390,1061,4024
4156,i60_09_3_13_2i,g390,1061,4025
4157,i60_09_3_14i,g1177,200,4026
4158,i60_09_3_14i,g1527,589,4026
4159,i60_09_3_15i,g1177,200,4028
4160,i60_09_3_15i,g1527,589,4028
4161,i60_09_3_1i,g995,1732,4030
4162,i60_09_3_2i,g995,1732,4031
4163,i60_09_3_3i,g1176,199,4032
4164,i60_09_3_3i,g1526,588,4032
4165,i60_09_3_4i,g1176,199,4033
4166,i60_09_3_4i,g1526,588,4033
4167,i60_09_3_5i,g1176,199,4035
4168,i60_09_3_5i,g1526,588,4035
4169,i60_09_3_6i,g1176,199,4037
4170,i60_09_3_6i,g1526,588,4037
4171,i60_09_3_7i,g1176,199,4039
4172,i60_09_3_7i,g1526,588,4039
4173,i60_09_3_8i,g1176,199,4041
4174,i60_09_3_8i,g1526,588,4041
4175,i60_09_3_9i,g1177,200,4043
4176,i60_09_3_9i,g1527,589,4043
4177,i60_11_7_10i,g1179,202,4044
4178,i60_11_7_10i,g1529,591,4044
4179,i60_11_7_11i,g1179,202,4046
4180,i60_11_7_11i,g1529,591,4046
4181,i60_11_7_12i,g1179,202,4048
4182,i60_11_7_12i,g1529,591,4048
4183,i60_11_7_13i,g391,1062,4049
4184,i60_11_7_14i,g165,725,4050
4185,i60_11_7_14_1i,g165,725,4051
4186,i60_11_7_14_2i,g165,725,4052
4187,i60_11_7_14_3i,g165,725,4053
4188,i60_11_7_15i,g166,736,4054
4189,i60_11_7_15_1i,g166,736,4055
4190,i60_11_7_15_2i,g166,736,4056
4191,i60_11_7_15_3i,g166,736,4057
4192,i60_11_7_16i,g1179,202,4058
4193,i60_11_7_16i,g1529,591,4058
4194,i60_11_7_17i,g1179,202,4060
4195,i60_11_7_17i,g1529,591,4060
4196,i60_11_7_1i,g996,1733,4062
4197,i60_11_7_2i,g996,1733,4063
4198,i60_11_7_3i,g1178,201,4064
4199,i60_11_7_3i,g1528,590,4064
4200,i60_11_7_4i,g1178,201,4065
4201,i60_11_7_4i,g1528,590,4065
4202,i60_11_7_5i,g1178,201,4067
4203,i60_11_7_5i,g1528,590,4067
4204,i60_11_7_6i,g1178,201,4069
4205,i60_11_7_6i,g1528,590,4069
4206,i60_11_7_7i,g1178,201,4071
4207,i60_11_7_7i,g1528,590,4071
4208,i60_11_7_8i,g1178,201,4073
4209,i60_11_7_8i,g1528,590,4073
4210,i60_11_7_9i,g1179,202,4075
4211,i60_11_7_9i,g1529,591,4075
4212,i60_34_4_1i,g393,1064,4076
4213,i60_34_4_1_1i,g393,1064,4077
4214,i60_34_4_2i,g392,1063,4078
4215,i60_34_4_2_1i,g392,1063,4079
4216,i60_34_4_2_2i,g392,1063,4080
4217,i60_34_4_3i,g167,747,4081
4218,i60_34_4_3_1i,g167,747,4082
4219,i60_34_4_3_2i,g167,747,4083
4220,i60_34_4_3_3i,g167,747,4084
4221,i60_35_5_1i,g626,1323,4085
4222,i60_35_5_2i,g626,1323,4086
4223,i60_35_5_3i,g394,1065,4087
4224,i60_35_5_3i,g626,1323,4087
4225,i60_35_5_3_1i,g394,1065,4088
4226,i60_35_5_3_2i,g394,1065,4089
4227,i60_35_5_4i,g168,758,4090
4228,i60_35_5_4_1i,g168,758,4091
4229,i60_35_5_4_2i,g168,758,4092
4230,i60_35_5_4_3i,g168,758,4093
4231,i60_51_5_10i,g300,962,4094
4232,i60_51_5_11i,g300,962,4095
4233,i60_51_5_11_1i,g300,962,4096
4234,i60_51_5_11_2i,g300,962,4097
4235,i60_51_5_11_3i,g300,962,4098
4236,i60_51_5_1i,g627,1324,4100
4237,i60_51_5_2i,g627,1324,4101
4238,i60_51_5_3i,g395,1066,4102
4239,i60_51_5_3i,g627,1324,4102
4240,i60_51_5_3_1i,g395,1066,4103
4241,i60_51_5_4i,g169,769,4104
4242,i60_51_5_4_1i,g169,769,4105
4243,i60_51_5_4_2i,g169,769,4106
4244,i60_51_5_4_3i,g169,769,4107
4245,i60_51_5_8i,g299,959,4113
4246,i60_51_5_9i,g299,959,4114
4247,i60_51_5_9_1i,g299,959,4115
4248,i60_51_5_9_2i,g299,959,4116
4249,i60_51_5_9_3i,g299,959,4117
4250,i60_57_1_10i,g1303,341,4118
4251,i60_57_1_10i,g1319,358,4118
4252,i60_57_1_10i,g1530,593,4118
4253,i60_57_1_10i,g1531,594,4118
4254,i60_57_1_10i,g1662,739,4118
4255,i60_57_1_10i,g1663,740,4118
4256,i60_57_1_10i,g1719,802,4118
4257,i60_57_1_10i,g1720,804,4118
4258,i60_57_1_11i,g1303,341,4120
4259,i60_57_1_11i,g1319,358,4120
4260,i60_57_1_11i,g1530,593,4120
4261,i60_57_1_11i,g1531,594,4120
4262,i60_57_1_11i,g1662,739,4120
4263,i60_57_1_11i,g1719,802,4120
4264,i60_57_1_11i,g991,1728,4120
4265,i60_57_1_12i,g1319,358,4122
4266,i60_57_1_12i,g1531,594,4122
4267,i60_57_1_12i,g991,1728,4122
4268,i60_57_1_13i,g1303,341,4123
4269,i60_57_1_13i,g1319,358,4123
4270,i60_57_1_13i,g1530,593,4123
4271,i60_57_1_13i,g1531,594,4123
4272,i60_57_1_13i,g1662,739,4123
4273,i60_57_1_13i,g1719,802,4123
4274,i60_57_1_13i,g991,1728,4123
4275,i60_57_1_14i,g1303,341,4125
4276,i60_57_1_14i,g1304,342,4125
4277,i60_57_1_14i,g1530,593,4125
4278,i60_57_1_14i,g1532,595,4125
4279,i60_57_1_14i,g1663,740,4125
4280,i60_57_1_14i,g1664,741,4125
4281,i60_57_1_14i,g1720,804,4125
4282,i60_57_1_14i,g1721,805,4125
4283,i60_57_1_15i,g1304,342,4127
4284,i60_57_1_15i,g1532,595,4127
4285,i60_57_1_15i,g1664,741,4127
4286,i60_57_1_15i,g1665,742,4127
4287,i60_57_1_15i,g1721,805,4127
4288,i60_57_1_15i,g1722,806,4127
4289,i60_57_1_16i,g775,1488,4128
4290,i60_57_1_17i,g1664,741,4129
4291,i60_57_1_17i,g1665,742,4129
4292,i60_57_1_17i,g1721,805,4129
4293,i60_57_1_17i,g1722,806,4129
4294,i60_57_1_18i,g776,1489,4130
4295,i60_57_1_19i,g777,1490,4131
4296,i60_57_1_1i,g772,1485,4132
4297,i60_57_1_2i,g1304,342,4133
4298,i60_57_1_2i,g1532,595,4133
4299,i60_57_1_2i,g1665,742,4133
4300,i60_57_1_2i,g1722,806,4133
4301,i60_57_1_3i,g1304,342,4134
4302,i60_57_1_3i,g1532,595,4134
4303,i60_57_1_3i,g1665,742,4134
4304,i60_57_1_3i,g1722,806,4134
4305,i60_57_1_4i,g773,1486,4135
4306,i60_57_1_5i,g1304,342,4136
4307,i60_57_1_5i,g1532,595,4136
4308,i60_57_1_5i,g1664,741,4136
4309,i60_57_1_5i,g1665,742,4136
4310,i60_57_1_5i,g1721,805,4136
4311,i60_57_1_5i,g1722,806,4136
4312,i60_57_1_6i,g774,1487,4137
4313,i60_57_1_7i,g1303,341,4138
4314,i60_57_1_7i,g1304,342,4138
4315,i60_57_1_7i,g1530,593,4138
4316,i60_57_1_7i,g1532,595,4138
4317,i60_57_1_7i,g1663,740,4138
4318,i60_57_1_7i,g1664,741,4138
4319,i60_57_1_7i,g1720,804,4138
4320,i60_57_1_7i,g1721,805,4138
4321,i60_57_1_8i,g1303,341,4140
4322,i60_57_1_8i,g1319,358,4140
4323,i60_57_1_8i,g1530,593,4140
4324,i60_57_1_8i,g1531,594,4140
4325,i60_57_1_8i,g1662,739,4140
4326,i60_57_1_8i,g1663,740,4140
4327,i60_57_1_8i,g1719,802,4140
4328,i60_57_1_8i,g1720,804,4140
4329,i60_57_1_9i,g1319,358,4142
4330,i60_57_1_9i,g1531,594,4142
4331,i60_57_1_9i,g1662,739,4142
4332,i60_57_1_9i,g1663,740,4142
4333,i60_57_1_9i,g1719,802,4142
4334,i60_57_1_9i,g1720,804,4142
4335,i610_39_9_10i,g1183,207,4145
4336,i610_39_9_10i,g1536,599,4145
4337,i610_39_9_11i,g1183,207,4147
4338,i610_39_9_11i,g1536,599,4147
4339,i610_39_9_12i,g172,803,4148
4340,i610_39_9_12_1i,g172,803,4149
4341,i610_39_9_12_2i,g172,803,4150
4342,i610_39_9_12_3i,g172,803,4151
4343,i610_39_9_13i,g1183,207,4152
4344,i610_39_9_13i,g1536,599,4152
4345,i610_39_9_1i,g29,949,4154
4346,i610_39_9_2i,g29,949,4155
4347,i610_39_9_3i,g29,949,4156
4348,i610_39_9_4i,g1183,207,4157
4349,i610_39_9_4i,g1536,599,4157
4350,i610_39_9_5i,g1183,207,4158
4351,i610_39_9_5i,g1536,599,4158
4352,i610_39_9_6i,g30,961,4159
4353,i610_39_9_7i,g30,961,4160
4354,i610_39_9_8i,g30,961,4161
4355,i610_39_9_9i,g1183,207,4162
4356,i610_39_9_9i,g1536,599,4162
4357,i615_53_2_1i,g595,1288,4164
4358,i615_53_2_1i,g628,1325,4164
4359,i615_53_2_2i,g595,1288,4165
4360,i615_53_2_2i,g628,1325,4165
4361,i615_53_2_3i,g595,1288,4166
4362,i615_53_2_5i,g173,814,4170
4363,i615_53_2_5_1i,g173,814,4171
4364,i615_53_2_5_2i,g173,814,4172
4365,i615_53_2_5_3i,g173,814,4173
4366,i615_53_2_6i,g398,1069,4174
4367,i615_53_2_6i,g628,1325,4174
4368,i615_53_2_9i,g174,821,4177
4369,i615_53_2_9_1i,g174,821,4178
4370,i615_53_2_9_2i,g174,821,4179
4371,i615_53_2_9_3i,g174,821,4180
4372,i619_15_8_10i,g32,983,4181
4373,i619_15_8_11i,g1184,208,4182
4374,i619_15_8_11i,g1537,600,4182
4375,i619_15_8_12i,g175,822,4183
4376,i619_15_8_12_1i,g175,822,4184
4377,i619_15_8_12_2i,g175,822,4185
4378,i619_15_8_12_3i,g175,822,4186
4379,i619_15_8_13i,g1184,208,4187
4380,i619_15_8_13i,g1537,600,4187
4381,i619_15_8_1i,g31,972,4189
4382,i619_15_8_2i,g31,972,4190
4383,i619_15_8_3i,g31,972,4191
4384,i619_15_8_4i,g1184,208,4192
4385,i619_15_8_4i,g1537,600,4192
4386,i619_15_8_5i,g1184,208,4193
4387,i619_15_8_5i,g1537,600,4193
4388,i619_15_8_6i,g1184,208,4195
4389,i619_15_8_6i,g1537,600,4195
4390,i619_15_8_7i,g1184,208,4197
4391,i619_15_8_7i,g1537,600,4197
4392,i619_15_8_8i,g32,983,4198
4393,i619_15_8_9i,g32,983,4199
4394,i61_82_5_1i,g1005,10,4200
4395,i61_82_5_1i,g1679,757,4200
4396,i61_82_5_1i,g1723,807,4200
4397,i61_82_5_1i,g646,1345,4200
4398,i61_82_5_2i,g1006,11,4201
4399,i61_82_5_2i,g1679,757,4201
4400,i61_82_5_2i,g1723,807,4201
4401,i61_82_5_2i,g645,1344,4201
4402,i61_82_5_3i,g1006,11,4202
4403,i61_82_5_3i,g645,1344,4202
4404,i61_82_5_4i,g1679,757,4204
4405,i61_82_5_4i,g1723,807,4204
4406,i61_82_5_4i,g396,1067,4204
4407,i61_82_5_4_1i,g396,1067,4205
4408,i61_82_5_5i,g1679,757,4206
4409,i61_82_5_5i,g1723,807,4206
4410,i61_82_5_5i,g397,1068,4206
4411,i61_82_5_5_1i,g397,1068,4207
4412,i61_82_5_6i,g1005,10,4208
4413,i61_82_5_6i,g1679,757,4208
4414,i61_82_5_6i,g1723,807,4208
4415,i61_82_5_6i,g646,1345,4208
4416,i621_64_7_3i,g404,1077,4212
4417,i621_64_7_6i,g183,831,4219
4418,i621_64_7_6_1i,g183,831,4220
4419,i621_64_7_6_2i,g183,831,4221
4420,i621_64_7_6_3i,g183,831,4222
4421,i621_64_7_9i,g184,832,4229
4422,i621_64_7_9_1i,g184,832,4230
4423,i621_64_7_9_2i,g184,832,4231
4424,i621_64_7_9_3i,g184,832,4232
4425,i624_83_9_2i,g1007,12,4234
4426,i624_83_9_3i,g1007,12,4235
4427,i624_83_9_4i,g185,833,4236
4428,i624_83_9_4_1i,g185,833,4237
4429,i624_83_9_4_2i,g185,833,4238
4430,i624_83_9_4_3i,g185,833,4239
4431,i62_44_2_11i,g177,824,4243
4432,i62_44_2_11_1i,g177,824,4244
4433,i62_44_2_11_2i,g177,824,4245
4434,i62_44_2_11_3i,g177,824,4246
4435,i62_44_2_12i,g1185,209,4247
4436,i62_44_2_12i,g1538,601,4247
4437,i62_44_2_13i,g1185,209,4249
4438,i62_44_2_13i,g1538,601,4249
4439,i62_44_2_1i,g176,823,4251
4440,i62_44_2_1_1i,g176,823,4252
4441,i62_44_2_1_2i,g176,823,4253
4442,i62_44_2_1_3i,g176,823,4254
4443,i62_44_2_2i,g629,1326,4255
4444,i62_44_2_3i,g629,1326,4256
4445,i62_44_2_4i,g399,1070,4257
4446,i62_44_2_4i,g629,1326,4257
4447,i62_44_2_4_1i,g399,1070,4258
4448,i62_44_2_5i,g1185,209,4259
4449,i62_44_2_5i,g1538,601,4259
4450,i62_44_2_6i,g1185,209,4260
4451,i62_44_2_6i,g1538,601,4260
4452,i62_44_2_7i,g1185,209,4262
4453,i62_44_2_7i,g1538,601,4262
4454,i62_44_2_8i,g1185,209,4264
4455,i62_44_2_8i,g1538,601,4264
4456,i62_44_2_9i,g480,1161,4265
4457,i62_50_0_1i,g1,2,4266
4458,i62_50_0_2i,g1,2,4267
4459,i62_50_0_3i,g1,2,4268
4460,i62_50_0_4i,g1,2,4269
4461,i62_50_0_6i,g178,825,4273
4462,i62_50_0_6_1i,g178,825,4274
4463,i62_50_0_6_2i,g178,825,4275
4464,i62_50_0_6_3i,g178,825,4276
4465,i62_50_0_7i,g179,826,4277
4466,i62_50_0_7_1i,g179,826,4278
4467,i62_50_0_7_2i,g179,826,4279
4468,i62_50_0_7_3i,g179,826,4280
4469,i62_55_5_1i,g400,1073,4281
4470,i62_55_5_1_1i,g400,1073,4282
4471,i62_55_5_1_2i,g400,1073,4283
4472,i62_55_5_4i,g180,828,4286
4473,i62_55_5_4_1i,g180,828,4287
4474,i62_55_5_4_2i,g180,828,4288
4475,i62_55_5_4_3i,g180,828,4289
4476,i62_56_6_1i,g401,1074,4290
4477,i62_56_6_1_1i,g401,1074,4291
4478,i62_56_6_1_2i,g401,1074,4292
4479,i62_56_6_4i,g402,1075,4295
4480,i62_56_6_4_1i,g402,1075,4296
4481,i62_56_6_4_2i,g402,1075,4297
4482,i62_75_9_3i,g403,1076,4300
4483,i62_75_9_4i,g181,829,4301
4484,i62_75_9_4_1i,g181,829,4302
4485,i62_75_9_4_2i,g181,829,4303
4486,i62_75_9_4_3i,g181,829,4304
4487,i62_75_9_5i,g182,830,4305
4488,i62_75_9_5_1i,g182,830,4306
4489,i62_75_9_5_2i,g182,830,4307
4490,i62_75_9_5_3i,g182,830,4308
4491,i630_20_6_3i,g778,1491,4313
4492,i630_20_6_4i,g779,1492,4314
4493,i630_20_6_5i,g780,1494,4315
4494,i630_20_6_6i,g781,1495,4316
4495,i63_25_2_10i,g1186,210,4317
4496,i63_25_2_10i,g1539,602,4317
4497,i63_25_2_11i,g1186,210,4319
4498,i63_25_2_11i,g1539,602,4319
4499,i63_25_2_12i,g1187,211,4321
4500,i63_25_2_12i,g1540,604,4321
4501,i63_25_2_13i,g1186,210,4323
4502,i63_25_2_13i,g1539,602,4323
4503,i63_25_2_14i,g405,1078,4325
4504,i63_25_2_14i,g630,1328,4325
4505,i63_25_2_14_1i,g405,1078,4326
4506,i63_25_2_15i,g186,834,4327
4507,i63_25_2_15_1i,g186,834,4328
4508,i63_25_2_15_2i,g186,834,4329
4509,i63_25_2_15_3i,g186,834,4330
4510,i63_25_2_1i,g596,1289,4331
4511,i63_25_2_1i,g630,1328,4331
4512,i63_25_2_2i,g596,1289,4332
4513,i63_25_2_2i,g630,1328,4332
4514,i63_25_2_3i,g596,1289,4333
4515,i63_25_2_4i,g1186,210,4334
4516,i63_25_2_4i,g1539,602,4334
4517,i63_25_2_5i,g1186,210,4335
4518,i63_25_2_5i,g1187,211,4335
4519,i63_25_2_5i,g1539,602,4335
4520,i63_25_2_5i,g1540,604,4335
4521,i63_25_2_6i,g1186,210,4336
4522,i63_25_2_6i,g1187,211,4336
4523,i63_25_2_6i,g1539,602,4336
4524,i63_25_2_6i,g1540,604,4336
4525,i63_25_2_7i,g1187,211,4337
4526,i63_25_2_7i,g1540,604,4337
4527,i63_25_2_8i,g1187,211,4339
4528,i63_25_2_8i,g1540,604,4339
4529,i63_25_2_9i,g1187,211,4341
4530,i63_25_2_9i,g1540,604,4341
4531,i64_17_5_1i,g514,1199,4343
4532,i64_17_5_1_1i,g514,1199,4344
4533,i64_17_5_3i,g187,835,4348
4534,i64_17_5_3_1i,g187,835,4349
4535,i64_17_5_3_2i,g187,835,4350
4536,i64_17_5_3_3i,g187,835,4351
4537,i64_18_6_1i,g449,1126,4352
4538,i64_18_6_1i,g558,1247,4352
4539,i64_18_6_2i,g449,1126,4353
4540,i64_18_6_2i,g558,1247,4353
4541,i64_18_6_2_1i,g449,1126,4354
4542,i64_18_6_3i,g558,1247,4355
4543,i64_18_6_3_1i,g558,1247,4356
4544,i64_67_5_1i,g2,849,4357
4545,i64_67_5_1i,g3,960,4357
4546,i64_67_5_2i,g2,849,4358
4547,i64_67_5_2i,g3,960,4358
4548,i64_67_5_3i,g2,849,4359
4549,i64_67_5_3i,g3,960,4359
4550,i64_67_5_4i,g2,849,4360
4551,i64_67_5_6i,g188,836,4364
4552,i64_67_5_6_1i,g188,836,4365
4553,i64_67_5_6_2i,g188,836,4366
4554,i64_67_5_6_3i,g188,836,4367
4555,i64_67_5_7i,g3,960,4368
4556,i64_67_5_9i,g189,837,4372
4557,i64_67_5_9_1i,g189,837,4373
4558,i64_67_5_9_2i,g189,837,4374
4559,i64_67_5_9_3i,g189,837,4375
4560,i66_75_1_10i,g1320,360,4376
4561,i66_75_1_10i,g1541,605,4376
4562,i66_75_1_10i,g406,1079,4376
4563,i66_75_1_10i,g632,1330,4376
4564,i66_75_1_10_1i,g406,1079,4377
4565,i66_75_1_11i,g1320,360,4378
4566,i66_75_1_11i,g1541,605,4378
4567,i66_75_1_11i,g631,1329,4378
4568,i66_75_1_11i,g632,1330,4378
4569,i66_75_1_12i,g631,1329,4379
4570,i66_75_1_12i,g632,1330,4379
4571,i66_75_1_13i,g1320,360,4380
4572,i66_75_1_13i,g1541,605,4380
4573,i66_75_1_13i,g407,1080,4380
4574,i66_75_1_13i,g631,1329,4380
4575,i66_75_1_13i,g633,1331,4380
4576,i66_75_1_13_1i,g407,1080,4381
4577,i66_75_1_14i,g1320,360,4382
4578,i66_75_1_14i,g1541,605,4382
4579,i66_75_1_14i,g633,1331,4382
4580,i66_75_1_15i,g633,1331,4383
4581,i66_75_1_1i,g782,1496,4384
4582,i66_75_1_4i,g408,1081,4391
4583,i66_75_1_7i,g783,1497,4398
4584,i66_75_1_8i,g1320,360,4399
4585,i66_75_1_8i,g1541,605,4399
4586,i66_75_1_9i,g1320,360,4400
4587,i66_75_1_9i,g1541,605,4400
4588,i67_56_1_1i,g301,963,4402
4589,i67_56_1_1i,g515,1200,4402
4590,i67_56_1_1_1i,g515,1200,4403
4591,i67_56_1_2i,g301,963,4404
4592,i67_56_1_2_1i,g301,963,4405
4593,i67_56_1_2_2i,g301,963,4406
4594,i67_56_1_2_3i,g301,963,4407
4595,i67_63_0_1i,g516,1201,4408
4596,i67_63_0_1_1i,g516,1201,4409
4597,i67_63_0_3i,g190,839,4412
4598,i67_63_0_3_1i,g190,839,4413
4599,i67_63_0_3_2i,g190,839,4414
4600,i67_63_0_3_3i,g190,839,4415
4601,i67_63_0_4i,g191,840,4416
4602,i67_63_0_4_1i,g191,840,4417
4603,i67_63_0_4_2i,g191,840,4418
4604,i67_63_0_4_3i,g191,840,4419
4605,i67_64_1_1i,g456,1134,4420
4606,i67_64_1_2i,g456,1134,4421
4607,i67_64_1_3i,g192,841,4422
4608,i67_64_1_3_1i,g192,841,4423
4609,i67_64_1_3_2i,g192,841,4424
4610,i67_64_1_3_3i,g192,841,4425
4611,i67_64_1_4i,g193,842,4426
4612,i67_64_1_4_1i,g193,842,4427
4613,i67_64_1_4_2i,g193,842,4428
4614,i67_64_1_4_3i,g193,842,4429
4615,i67_66_3_2i,g784,1498,4432
4616,i67_66_3_3i,g785,1499,4433
4617,i67_66_3_4i,g786,1500,4434
4618,i67_72_1_3i,g787,1501,4437
4619,i67_72_1_4i,g788,1502,4438
4620,i67_72_1_5i,g789,1503,4439
4621,i67_72_1_6i,g790,1505,4440
4622,i67_72_1_7i,g791,1506,4441
4623,i67_72_1_8i,g792,1507,4442
4624,i684_93_5_1i,g634,1332,4443
4625,i684_93_5_1i,g635,1333,4443
4626,i684_93_5_2i,g634,1332,4444
4627,i684_93_5_2i,g635,1333,4444
4628,i684_93_5_3i,g413,1087,4445
4629,i684_93_5_3i,g634,1332,4445
4630,i684_93_5_6i,g194,843,4448
4631,i684_93_5_6_1i,g194,843,4449
4632,i684_93_5_6_2i,g194,843,4450
4633,i684_93_5_6_3i,g194,843,4451
4634,i684_93_5_7i,g412,1086,4452
4635,i684_93_5_7i,g635,1333,4452
4636,i684_93_5_7_1i,g412,1086,4453
4637,i684_93_5_7_2i,g412,1086,4454
4638,i68_76_8_10i,g1305,343,4455
4639,i68_76_8_10i,g1542,606,4455
4640,i68_76_8_11i,g1305,343,4456
4641,i68_76_8_11i,g1542,606,4456
4642,i68_76_8_12i,g410,1084,4457
4643,i68_76_8_15i,g411,1085,4464
4644,i68_76_8_2i,g1305,343,4472
4645,i68_76_8_2i,g1542,606,4472
4646,i68_76_8_3i,g1305,343,4473
4647,i68_76_8_3i,g1542,606,4473
4648,i68_76_8_4i,g1305,343,4475
4649,i68_76_8_4i,g1542,606,4475
4650,i68_76_8_5i,g409,1082,4476
4651,i68_76_8_8i,g1305,343,4483
4652,i68_76_8_8i,g1542,606,4483
4653,i70_25_7_10i,g195,844,4485
4654,i70_25_7_10_1i,g195,844,4486
4655,i70_25_7_10_2i,g195,844,4487
4656,i70_25_7_10_3i,g195,844,4488
4657,i70_25_7_1i,g33,994,4489
4658,i70_25_7_2i,g33,994,4490
4659,i70_25_7_3i,g33,994,4491
4660,i70_25_7_4i,g414,1088,4492
4661,i70_25_7_4_1i,g414,1088,4493
4662,i70_25_7_5i,g1008,13,4494
4663,i70_25_7_5i,g647,1346,4494
4664,i70_25_7_6i,g1008,13,4495
4665,i70_25_7_6i,g647,1346,4495
4666,i70_25_7_7i,g415,1089,4497
4667,i70_30_4_10i,g1189,213,4500
4668,i70_30_4_10i,g1544,608,4500
4669,i70_30_4_11i,g1189,213,4501
4670,i70_30_4_11i,g1544,608,4501
4671,i70_30_4_12i,g1189,213,4502
4672,i70_30_4_12i,g1544,608,4502
4673,i70_30_4_13i,g1189,213,4503
4674,i70_30_4_13i,g1544,608,4503
4675,i70_30_4_14i,g1189,213,4505
4676,i70_30_4_14i,g1544,608,4505
4677,i70_30_4_15i,g945,1677,4506
4678,i70_30_4_16i,g946,1678,4507
4679,i70_30_4_17i,g947,1679,4508
4680,i70_30_4_18i,g1189,213,4509
4681,i70_30_4_18i,g1544,608,4509
4682,i70_30_4_19i,g539,1226,4510
4683,i70_30_4_19_1i,g539,1226,4511
4684,i70_30_4_1i,g538,1225,4512
4685,i70_30_4_1_1i,g538,1225,4513
4686,i70_30_4_20i,g1188,212,4514
4687,i70_30_4_20i,g1543,607,4514
4688,i70_30_4_21i,g948,1680,4515
4689,i70_30_4_2i,g1188,212,4516
4690,i70_30_4_2i,g1543,607,4516
4691,i70_30_4_3i,g1188,212,4517
4692,i70_30_4_3i,g1543,607,4517
4693,i70_30_4_4i,g1188,212,4518
4694,i70_30_4_4i,g1543,607,4518
4695,i70_30_4_5i,g1188,212,4519
4696,i70_30_4_5i,g1543,607,4519
4697,i70_30_4_6i,g1188,212,4520
4698,i70_30_4_6i,g1543,607,4520
4699,i70_30_4_7i,g943,1675,4522
4700,i70_30_4_8i,g944,1676,4523
4701,i71_36_3_1i,g517,1202,4527
4702,i71_36_3_1_1i,g517,1202,4528
4703,i71_36_3_5i,g196,845,4538
4704,i71_36_3_5_1i,g196,845,4539
4705,i71_36_3_5_2i,g196,845,4540
4706,i71_36_3_5_3i,g196,845,4541
4707,i71_43_2_1i,g1190,215,4542
4708,i71_43_2_1i,g1545,609,4542
4709,i71_43_2_2i,g1190,215,4544
4710,i71_43_2_2i,g1545,609,4544
4711,i71_43_2_3i,g1190,215,4546
4712,i71_43_2_3i,g1545,609,4546
4713,i71_43_2_4i,g1190,215,4548
4714,i71_43_2_4i,g1545,609,4548
4715,i71_43_2_5i,g1190,215,4550
4716,i71_43_2_5i,g1545,609,4550
4717,i71_43_2_6i,g1190,215,4552
4718,i71_43_2_6i,g1545,609,4552
4719,i71_55_6_2i,g793,1508,4555
4720,i71_55_6_3i,g794,1509,4556
4721,i71_55_6_4i,g795,1510,4557
4722,i71_55_6_5i,g197,846,4558
4723,i71_55_6_5_1i,g197,846,4559
4724,i71_55_6_5_2i,g197,846,4560
4725,i71_55_6_5_3i,g197,846,4561
4726,i72_43_5_10i,g1192,217,4562
4727,i72_43_5_10i,g1547,611,4562
4728,i72_43_5_11i,g1192,217,4563
4729,i72_43_5_11i,g1547,611,4563
4730,i72_43_5_12i,g1192,217,4565
4731,i72_43_5_12i,g1547,611,4565
4732,i72_43_5_13i,g1192,217,4567
4733,i72_43_5_13i,g1547,611,4567
4734,i72_43_5_14i,g303,965,4568
4735,i72_43_5_14i,g482,1163,4568
4736,i72_43_5_15i,g303,965,4569
4737,i72_43_5_15_1i,g303,965,4570
4738,i72_43_5_15_2i,g303,965,4571
4739,i72_43_5_15_3i,g303,965,4572
4740,i72_43_5_16i,g1192,217,4573
4741,i72_43_5_16i,g1547,611,4573
4742,i72_43_5_17i,g1192,217,4575
4743,i72_43_5_17i,g1547,611,4575
4744,i72_43_5_19i,g796,1511,4578
4745,i72_43_5_1i,g302,964,4579
4746,i72_43_5_1_1i,g302,964,4580
4747,i72_43_5_1_2i,g302,964,4581
4748,i72_43_5_1_3i,g302,964,4582
4749,i72_43_5_20i,g797,1512,4583
4750,i72_43_5_21i,g798,1513,4584
4751,i72_43_5_2i,g302,964,4585
4752,i72_43_5_2i,g481,1162,4585
