projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted
175e0fe21dfa097b3d0e74061843d6b9,3b85638973849f4781a3e0abd1c8b12e,7b49d2946d3ac5a07ff73032068d5d6e,100020000224.0,39.621227,-75.680206,Newark,DE,19702.0,suburban,Christina School District,New Castle,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Mathematics,Math & Science,Supplies,high poverty,Grades 3-5,35.0,270.62,318.38,15.0,t,f,2011-04-23
ae123d6d20ed3adedb8f397727cbc2fd,6a5ab14a52057394898cd98cab741491,923d90133802d2380ae60bb5a3087536,360012204892.0,40.770332,-73.8317,Flushing,NY,11354.0,urban,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Ms.,f,f,Nutrition,Health & Sports,ESL,Literacy & Language,Supplies,highest poverty,Grades PreK-2,35.0,451.6,531.29,42.0,t,f,2011-04-18
75e0996129aea3ea534993531b054dd1,87398da990262b8074b5a825bae7cb58,764f4c6b0c3d6c825f446e133c7bde2c,,33.454423,-112.064041,Phoenix,AZ,85006.0,urban,Phoenix Elem School Dist 1,Maricopa,f,f,t,f,f,f,Ms.,t,f,Literacy,Literacy & Language,Early Development,Applied Learning,Supplies,moderate poverty,Grades PreK-2,35.0,267.49,314.69,90.0,f,f,2011-04-18
e82b40943377ba21bcbdf0c935444171,25d1a00eda6aa0396072245fd4e19207,af8fa5dcb8cb3651efec7491d40b371d,171020005660.0,41.85228,-87.758817,Cicero,IL,60804.0,suburban,Cicero School District 99,Cook,f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,,,Books,highest poverty,Grades 6-8,35.0,435.74,512.64,180.0,f,f,2011-04-17
1fe6fcf4f44bd3353afa3510e9019e85,68dd92434e6e9a2c57780b5f0454c4a1,74e5f21d0b4941a0618bd436148d733a,120153006440.0,28.192366,-82.324551,Wesley Chapel,FL,33543.0,suburban,Pasco Co School District,Pasco,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Books,high poverty,Grades 9-12,35.0,184.53,217.09,25.0,t,f,2011-04-16
74503f8ab212a8b9a9cab95ee3e13adf,aeeebcc8bdd7555dc17028e016717d41,efcfd017cf963fdc5ae2bc33abfc8673,120087006817.0,28.020208,-82.236607,Dover,FL,33527.0,suburban,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,Special Needs,Special Needs,Technology,high poverty,Grades 3-5,35.0,432.69,509.05,60.0,f,f,2011-04-14
8b09aab87d30e80b3e7669bc504942cc,cb39363401d2c38af1200cb63a76f383,bdbb57d43f111b1eea2c1c460ddf74a0,470381000972.0,35.257796,-89.853355,Bartlett,TN,38135.0,suburban,Shelby Co School District,Shelby,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,35.0,389.24,457.93,18.0,f,f,2011-04-14
bba5e27bf3ed54f16ce493fb5d8b7672,5b9c8c1d855f6a20f028ca2c5e95ed3b,3f6c350501f9fde218cee149492ac0f9,120087004358.0,28.103811,-82.451445,Lutz,FL,33549.0,suburban,Hillsborough Co Pub Sch Dist,Hillsborough,t,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,Literature & Writing,Literacy & Language,Technology,low poverty,Grades 3-5,35.0,806.9,949.29,19.0,f,f,2011-04-13
2f2d10f2fab1d044fbb46109ed9a9ad3,dd86363220f146af7f3dceb4eed90d97,ec16e3205c7b0fb63c61fa2814f68e52,360008700183.0,40.854419,-73.905364,Bronx,NY,10453.0,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,t,f,Special Needs,Special Needs,Other,Applied Learning,Technology,highest poverty,Grades 6-8,35.0,351.39,413.4,11.0,f,f,2011-04-13
546a09f17bbc05fcc0b7f02e2728f20f,f8d765558a5bfecdec06427759653224,d55fad008d275a84c4421bcbf1b3eb01,470294001178.0,35.116808,-89.906436,Memphis,TN,38117.0,urban,Memphis City School District,Shelby,f,f,f,t,f,f,Ms.,f,f,History & Geography,History & Civics,,,Books,highest poverty,Grades 9-12,35.0,459.51,540.6,125.0,f,f,2011-04-13
1e716c67634a79fc9626f48dfe498c34,214acf23d183dfa2f1dc16e7b3658320,f6e869e67c264b4c43d396f1a0b0066f,421899003690.0,39.981966,-75.14618,Philadelphia,PA,19122.0,urban,Philadelphia City School Dist,Philadelphia,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Visual Arts,Music & The Arts,Books,highest poverty,Grades PreK-2,35.0,222.6,261.88,23.0,t,f,2011-04-13
e797a8cede1a812e91be9a91c23feb7c,922ae385371f83a4f44cb511977fe657,645dbf3f2bf427be2a6e60098b8676c8,470381002197.0,35.249664,-89.66841,Arlington,TN,38002.0,rural,Shelby Co School District,Shelby,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,moderate poverty,Grades 3-5,35.0,146.45,172.29,46.0,f,f,2011-04-11
7c8e5dd5954b5ad470a660327d4261ce,bc2f63eadbff89bd173890b2b6fb0fc8,385241bd40b304db62bb30d7165a5495,231068000344.0,45.660361,-67.86527,Danforth,ME,4424.0,rural,Aos 48,Washington,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,35.0,738.91,869.31,20.0,f,t,2011-04-11
cfdaa91f6784ba270ff3658efe76ee2d,2f1ba6c4b23fbfb709e094cf84123511,6e547f77675a40324bbbe5a5fd959467,360009505516.0,40.649586,-73.958322,Brooklyn,NY,11226.0,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,t,f,f,Mr.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,highest poverty,Grades 9-12,35.0,2408.85,2833.94,100.0,f,f,2011-04-11
e9d9dd386c19b188e117df017f8e321d,461300a721600ef2793836dd45775ec9,bf00bf545cbb7ddc4239bb389398c23b,120087000977.0,27.92859,-82.514272,Tampa,FL,33629.0,urban,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,moderate poverty,Grades PreK-2,35.0,342.49,402.93,18.0,f,f,2011-04-11
bae66f7ba9c7e2fa6827d03e24831467,f6bcc6718422444970a463830f217e52,6b051e0b955902cb982065bfcbed64f7,470381001581.0,35.076139,-89.802988,Germantown,TN,38138.0,suburban,Shelby Co School District,Shelby,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,moderate poverty,Grades 3-5,35.0,283.86,333.95,45.0,f,f,2011-04-10
00aea0edac36f7f1c38985a014cb875b,1ba22051b05367986931f5a51c2e5998,c3693258a4fc5220954cf2e79c85b7b9,470294002135.0,35.217994,-90.036537,Memphis,TN,38127.0,urban,Achievement School District,Shelby,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,,,Technology,highest poverty,Grades 6-8,35.0,820.41,965.19,21.0,f,f,2011-04-10
06e1d78ee0e6999eb7de81c4cd37e90b,9b7f3dc86f747cba02e21e1e900c85f7,ee1f03094a74337e7ec5f7db4565ec05,120087000942.0,27.988222,-82.56601,Tampa,FL,33615.0,suburban,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Supplies,highest poverty,Grades PreK-2,35.0,267.33,314.51,18.0,f,f,2011-04-10
541bf53aedbf2593d62a1845d8087337,d40c97780193c1b15595b5d5fd29c82b,bc217ce6221a6b6ff3b0203057c430e5,171773002069.0,38.828136,-89.540843,Pocahontas,IL,62275.0,rural,Bond Co Cmty Unit Sch Dist 2,Bond,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Early Development,Applied Learning,Supplies,high poverty,Grades PreK-2,35.0,247.83,291.56,75.0,t,t,2011-04-09
836a5f4cdb5c145f12c18443d4763bbe,b140d30a8ec78a5ab9aa7068cbe84041,e53f0dd86b3bce5150394d6964840db5,280345000662.0,34.386072,-89.501686,Oxford,MS,38655.0,,Oxford School District,Lafayette,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,,,Technology,high poverty,Grades PreK-2,35.0,242.29,285.05,10.0,f,t,2011-04-07
636a41796fa504fa4101c12d2265446a,040bc46914c5a60a092eb9aa12314855,113922b75fafa4cff590cdfd4fa8ab1b,470294001606.0,35.041929,-89.866232,Memphis,TN,38115.0,urban,Memphis City School District,Shelby,f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,,,Technology,highest poverty,Grades PreK-2,35.0,332.92,391.67,21.0,f,f,2011-04-07
551765497fc2e57fb63c98eda6c8b772,c4627f0f465b615b7fe74bf1cd6bcd47,27fe337552335d2706c53d3c3f77f999,20018000390.0,61.137654,-149.785782,Anchorage,AK,99507.0,urban,Anchorage School District,Anchorage,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Visual Arts,Music & The Arts,Supplies,moderate poverty,Grades 3-5,35.0,185.61,218.36,60.0,f,f,2011-04-07
ce3b738c665aa1649c52aa7cce3b2581,28ae71a08670579f06251455ebe758ba,ebcfee28ddc3dc69dfbfb840c0125840,484110004695.0,29.82074,-95.532822,Houston,TX,77080.0,urban,Spring Branch Ind Sch District,Harris,f,f,f,f,f,f,Mrs.,f,f,ESL,Literacy & Language,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,35.0,284.36,334.54,16.0,f,f,2011-04-06
1e78233dd9d40f44420e2b52e06f0a32,6ef41760e51943bb5ece704b411a4a24,14ec415e0d21bcdd0653c90fcdc72fa7,317482001415.0,41.236873,-95.981616,Omaha,NE,68106.0,urban,Omaha Public School Dist 1,Douglas,f,f,f,f,f,f,Ms.,f,f,Character Education,Applied Learning,Community Service,Applied Learning,Other,highest poverty,Grades 6-8,35.0,509.05,598.88,750.0,f,t,2011-04-06
22f7aadd4a21c2f4a879c9043dcba388,8d7512c84a4179fb8477bdb77b4512ca,310e4da1473ccf7923b09efef7eb7a92,231173023119.0,45.230937,-69.372162,Guilford,ME,4443.0,rural,Rsu 80/msad 4,Piscataquis,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Special Needs,Special Needs,Other,highest poverty,Grades PreK-2,35.0,393.27,462.67,10.0,t,f,2011-04-05
8a057c27eb18b2ce292991f021e69762,20ab56c61096904c34bce79bbdbc4f63,4e6fb60633afab4214a9dce3f5c89ed4,120087000991.0,28.013315,-82.55938,Tampa,FL,33634.0,suburban,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Applied Sciences,Math & Science,Supplies,highest poverty,Grades 3-5,35.0,381.52,448.85,550.0,f,f,2011-04-05
209b53bb3b14f33c2b184a2ac009eeb5,19e5b32f07d84adcfe8bc752dbc6a8c8,d45dcb9a32c060e537c4318ec9744df0,240009000234.0,39.285763,-76.576157,Baltimore,MD,21224.0,urban,Baltimore City Public Sch Dist,Baltimore City,t,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Technology,highest poverty,Grades PreK-2,35.0,476.98,561.15,25.0,f,f,2011-04-05
c38078280334c095e6d22ddad16a0f8e,99aa6788ad561463ecfbd35e0bfff67b,160049502b4c6ff84849783ca4441e2e,120087001009.0,27.956575,-82.51899,Tampa,FL,33607.0,urban,Hillsborough Co Pub Sch Dist,Hillsborough,f,t,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,high poverty,Grades PreK-2,35.0,388.22,456.73,13.0,f,f,2011-04-04
05da92fc502d33d57063e50f7791298e,1243e162f9b889585a9cc5094e2df487,8b605d1849c23e9253bffcd73bcaf748,62271011633.0,34.036512,-118.271333,Los Angeles,CA,90015.0,urban,Los Angeles Unif Sch Dist,Los Angeles,t,f,f,f,f,t,Mrs.,f,f,Foreign Languages,Literacy & Language,,,Technology,highest poverty,Grades 9-12,35.0,655.56,771.25,120.0,f,f,2011-04-04
d4eb5546f8076e7ac199203b97ca2178,d6742eff4df92ef0f219c6a3a387a4e3,10be847ab6476225d842dbd7a27a37c9,,30.295109,-97.613716,Austin,TX,78724.0,urban,Texas Dept of Education,Travis,t,f,f,f,t,f,Ms.,t,f,Literacy,Literacy & Language,History & Geography,History & Civics,Technology,highest poverty,Grades 9-12,35.0,655.97,771.73,100.0,f,f,2011-04-03
ea0adf1120b073cfb4824a18b497d174,e89cd7a716f0d2056f257a9e7045985b,f96cdaa54630a01d3c4481170e651424,450390001529.0,35.05287,-80.917615,Fort Mill,SC,29715.0,rural,Fort Mill School District 4,York,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,Literacy,Literacy & Language,Books,moderate poverty,Grades PreK-2,35.0,184.58,217.15,24.0,f,f,2011-04-03
78472d2b4733494e2b334f3ac7a0d1c8,39643b0f4a13b24d36153ee4144d375f,c223bb96616e9190971489b8ba425fe6,470294001927.0,35.220125,-89.894414,Memphis,TN,38128.0,urban,Memphis City School District,Shelby,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Technology,highest poverty,Grades 6-8,35.0,152.28,179.15,150.0,f,f,2011-04-03
fa5105ef1a1b83921f10ff8b4d957889,f7b8a82106ac79bb4a3db3120043b4f6,9749952088f320f86617235f5094191c,550852002263.0,43.040722,-89.398376,Madison,WI,53713.0,urban,Madison Metropolitan Sch Dist,Dane,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Visual Arts,Music & The Arts,Technology,highest poverty,Grades 3-5,35.0,394.05,463.59,15.0,f,f,2011-04-03
5f229ae9e5312155b1dc35f47c4cd7c8,b05105c6c4a238ab1d182685f16ba6b6,0ee6f92c7ad41227c329724eb7531821,470294001983.0,35.004647,-90.042885,Memphis,TN,38109.0,urban,Memphis City School District,Shelby,f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,College & Career Prep,Applied Learning,Technology,high poverty,Grades PreK-2,35.0,444.86,523.36,19.0,f,f,2011-04-02
03b8cb98d3f51ba7e0f413db53d92749,976511a1ac29cde7e14855857c1d67d0,d693660026c08925da88063b671e3318,,33.054646,-112.01347,Maricopa,AZ,85138.0,rural,Arizona Dept of Education,Pinal,t,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades 3-5,35.0,479.59,564.22,50.0,f,f,2011-04-02
b782739999f3fe7d81527b0e18332811,d5a094a43c15400f3e9ac304f845de12,f19acce47df599974c7840b19da51232,120087002187.0,28.09811,-82.522522,Tampa,FL,33624.0,suburban,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades 3-5,35.0,480.39,565.16,16.0,f,f,2011-04-02
01d9f7d8b7ae9724ec634cd14e83acf9,ddaea259a8f778f3bb06338b52c30475,9291e069dd9c47960965318274f9ba82,120087001022.0,27.974957,-82.494324,Tampa,FL,33607.0,urban,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,35.0,237.75,279.71,17.0,f,f,2011-04-01
adb8b117db068e79c6bcadb1c9c0b907,c1fb083beac7499f67c293b67ae2eedc,b38177d1ab472b2e36dfd34667349b40,100017000030.0,38.781132,-75.315333,Milton,DE,19968.0,rural,Cape Henlopen School District,Sussex,f,f,f,f,f,f,Mrs.,f,f,Health & Wellness,Health & Sports,Health & Life Science,Math & Science,Supplies,highest poverty,Grades PreK-2,35.0,197.07,231.85,22.0,f,f,2011-03-29
c0c438b6f94e47a6e00009bd01793c4d,421c11ccb8245618e5be40e33d182e19,9d45bf8ee62d99887f928b6fc073fc80,180285000359.0,41.032543,-85.076774,Fort Wayne,IN,46816.0,rural,East Allen Co School District,Allen,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Supplies,highest poverty,Grades 6-8,35.0,378.42,445.2,120.0,f,f,2011-03-28
b55d76752beb312158e06367dc494a66,16dff8b0c12253a09923e5d5e05ae79c,33b6121da948b2fd67fd78f5935eb793,62619003916.0,34.050485,-118.020442,El Monte,CA,91732.0,suburban,Mountain View School District-Los Angeles,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Books,highest poverty,Grades PreK-2,35.0,457.62,538.38,35.0,t,t,2011-03-28
5f8242a27785ec957052d6bf2f6b8d68,d8d03f85b3a5136ade805b7474a56113,dea33b75f58bc675590a3f4cd81d8bef,470294001097.0,35.060412,-89.910653,Memphis,TN,38118.0,urban,Memphis City School District,Shelby,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Health & Life Science,Math & Science,Books,highest poverty,Grades PreK-2,35.0,339.28,399.15,20.0,t,f,2011-03-28
54e79b221f20f2e6c6acdb00cb42409a,9916d07e448a8cd30adfaa19e49e1abe,26786fda8e09623d5a7659fcc5feadd2,420005800500.0,39.967812,-75.148254,Philadelphia,PA,19123.0,urban,Philadelphia City School Dist,Philadelphia,t,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,highest poverty,Grades 6-8,35.0,376.28,442.68,72.0,t,f,2011-03-27
9411e2ab9ee649c2bd4f9ef794d36d8c,3793ca05425c832336980887e47e9769,58d7b4034cc0516738dd32e163e581bf,410198000688.0,44.062736,-121.29915,Bend,OR,97701.0,urban,Bend-lapine School District 1,Deschutes,f,t,f,f,f,f,Mr.,f,f,Health & Life Science,Math & Science,,,Supplies,highest poverty,Grades 9-12,35.0,459.54,540.64,15.0,f,t,2011-03-27
ee0cf293126536332db3486a0c3e6400,0fc5dbcd62694ed6125ee797fb5daf1b,2cc4ee6b7e988aa873267812141bf879,483318012293.0,33.098339,-97.311419,Justin,TX,76247.0,rural,Northwest Ind Sch District,Denton,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,History & Geography,History & Civics,Books,moderate poverty,Grades 3-5,35.0,383.68,451.39,120.0,f,f,2011-03-27
17ed9f1d8c760ce6e41b10178296868a,3e699b47699a4755e6ef6473072d7627,d0efddd822d0717ba1dc0fef022609bd,80441001989.0,40.439027,-104.791916,Greeley,CO,80634.0,urban,Weld Co SD Re-6 Greeley,Weld,f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,Literature & Writing,Literacy & Language,Books,high poverty,Grades 3-5,35.0,433.11,509.54,600.0,f,f,2011-03-26
541dbf724d093bfcbd2f8b0d30b6c868,b2f77d827fb7ad1cef8a2fb242ef6bff,7e7c4192be5ae0eef4a8b3a82a4f20f6,341533002444.0,40.725266,-74.27182,Maplewood,NJ,7040.0,suburban,South Orange Maplewood SD,Essex,f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Supplies,low poverty,Grades PreK-2,35.0,765.07,900.08,22.0,t,f,2011-03-26
fc271753822e6d2ebaac803600030d82,0106105594550741d7ad0d8aa57bb09c,113922b75fafa4cff590cdfd4fa8ab1b,470294001606.0,35.041929,-89.866232,Memphis,TN,38115.0,urban,Memphis City School District,Shelby,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,35.0,311.99,367.05,24.0,f,f,2011-03-25
42a50baaaabb78a266a3be33091000da,b8164b1e3baaf55cf9bcf2e309cf835a,a6298037073a7ffc1602aa839cf06c05,421899003732.0,40.019407,-75.119488,Philadelphia,PA,19120.0,urban,Philadelphia City School Dist,Philadelphia,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,35.0,318.84,375.11,27.0,f,f,2011-03-24
76a2742d11e5a0c0ef28231fe42d5958,e8b39d1bfa9011c67b60b976f32d4a44,a0109759d0e0269f824442c403c372ff,470294001185.0,35.050999,-89.997375,Memphis,TN,38116.0,urban,Memphis City School District,Shelby,f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,35.0,398.66,469.01,25.0,f,f,2011-03-24
582044c3473109778aecef6bbaa26505,325a7cf94c49b2fab98833e50ad878f4,cd72ee606caaa7746a51d7d724c46702,360007702187.0,40.71605,-73.99092,New York,NY,10002.0,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,ESL,Literacy & Language,,,Books,highest poverty,Grades PreK-2,35.0,4523.94,5322.28,21.0,f,f,2011-03-24
b52bb08dcd62aa2ea312f768bf4f9757,6c602402287874653b7eb7d05bbfa981,9dced91d03217f539d263169791da37f,262415006095.0,41.969334,-83.446632,Monroe,MI,48162.0,rural,Monroe Public School District,Monroe,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Early Development,Applied Learning,Supplies,moderate poverty,Grades PreK-2,35.0,243.38,286.33,81.0,f,f,2011-03-21
e2230eacf725a6a391f7a2bf08cc1ef1,b145f5f18f5c44039bb27e0eb7ae6122,a148d50586b8e90bb3038e8f0caab3d1,250666000965.0,42.718036,-71.144884,Lawrence,MA,1840.0,suburban,Lawrence School District,Essex,f,t,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Performing Arts,Music & The Arts,Books,highest poverty,Grades 6-8,35.0,309.93,364.62,18.0,t,f,2011-03-17
5e098da6e7fd9fdb9264d91956edf3d7,50346203ac52e638b810251e5fff7a48,dad69514c4118ec994f5f7c77278359e,120087001025.0,28.050869,-82.308926,Thonotosassa,FL,33592.0,suburban,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,35.0,409.27,481.49,18.0,t,f,2011-03-16
e5595579673da8316498f965ffbd1e13,b1752bd400c0cb3e7c91d69311c47915,7eb65948c340fcf4b638e100a52cafb0,470294001151.0,35.086387,-89.948515,Memphis,TN,38111.0,urban,Memphis City School District,Shelby,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,35.0,217.55,255.94,20.0,t,f,2011-03-16
b73ae7debf548e52ec0ed771047c0f63,cad3f0f7878c1481036c33e955a0c117,fd876b37ea464285351ed2403d710384,510012000040.0,38.826828,-77.109609,Alexandria,VA,22304.0,urban,Alexandria City Pub Sch Dist,Alexandria City,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Books,high poverty,Grades 6-8,35.0,272.21,320.25,52.0,t,f,2011-03-13
a076342e02962f673d86034894740b02,d5a956253f1a5469570d9209b12388e5,2ae77668554d7ed2b9f29afd0add72c7,250756002062.0,42.421889,-71.099718,Medford,MA,2155.0,suburban,Medford Public Schools,Middlesex,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Supplies,moderate poverty,Grades PreK-2,35.0,320.39,376.93,19.0,f,f,2011-03-12
02d9bb6c9062b79716bd6c7f4f48cdfa,04c3428792a72aa41019ffd0d67e24bd,21e59789dc7b2acb0047a7b42d35cc04,120087004883.0,28.066426,-82.615837,Tampa,FL,33626.0,suburban,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,moderate poverty,Grades 3-5,35.0,695.65,818.41,18.0,t,f,2011-03-11
687c42ba4a5cf4c0c839759d6c3153e6,62aa981f9244034d8eb7a09ed71132f1,f6d7be8a21c3f716883400eb85606353,402172001068.0,35.228056,-97.457605,Norman,OK,73069.0,suburban,Norman Ind Sch Dist 29,Cleveland,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,History & Geography,History & Civics,Books,high poverty,Grades 3-5,35.0,427.0,502.35,75.0,f,f,2011-03-11
451ae6e49a7dce93cdeb34f6ef57b3c7,9b9fb9f7d108d43397006b4dfe1739fa,ca8952f436c4b3a4dd8eeb63e00c8dc6,,33.978414,-118.235008,Huntington Pk,CA,90255.0,suburban,Los Angeles Unif Sch Dist,Los Angeles,t,f,f,f,f,t,Ms.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,35.0,399.04,469.46,22.0,f,f,2011-03-08
8d46903cdad77d74846eb6185589e455,fd45da64423bb07ef470771c552a7453,e979852ce86d08ff4fba3ac983d8fdb5,484245004840.0,32.728956,-96.281815,Terrell,TX,75160.0,,Terrell Ind School District,Kaufman,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,35.0,267.28,314.45,19.0,t,f,2011-03-08
abb6c0350d8525412190a6893b425ef9,e38366259121b44cecf1b9a44188ee25,3807015f9d80e7b3ccc8921bec2cfc1f,80336000319.0,39.754234,-105.033875,Denver,CO,80211.0,urban,Denver Public School Dist 1,Denver,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Character Education,Applied Learning,Books,high poverty,Grades PreK-2,35.0,338.7,398.47,32.0,t,f,2011-03-08
93bddaacfef869bac4de56f06da11148,20989118f682b6274911acff7d5bc5ea,d59597c0f18a7812fcd0faee4622d834,100020000238.0,39.681588,-75.737554,Newark,DE,19711.0,suburban,Christina School District,New Castle,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,Nutrition,Health & Sports,Supplies,high poverty,Grades 9-12,35.0,199.46,234.66,47.0,t,f,2011-03-05
35e5c26de821f3717388429f6606146c,38bc56595e9660db3b3aee6336367c90,bafe7e249ce33dc91232cc8351eb1e9d,360246005592.0,42.668221,-73.774918,Albany,NY,12206.0,urban,Albany City School District,Albany,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Special Needs,Special Needs,Technology,highest poverty,Grades PreK-2,35.0,874.48,1028.8,26.0,f,f,2011-03-03
ba55664133478f2061d728c7b668806c,5f21d701f27572c9bea64a72934ae2ff,ba9cb3baf0b808f3ba0fd16126480ff3,470051000159.0,36.371203,-82.159789,Elizabethton,TN,37643.0,suburban,Carter Co School District,Carter,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Early Development,Applied Learning,Books,highest poverty,Grades PreK-2,35.0,396.36,466.31,22.0,t,f,2011-03-03
