projectid,is_exciting,at_least_1_teacher_referred_donor,fully_funded,at_least_1_green_donation,great_chat,three_or_more_non_teacher_referred_donors,one_non_teacher_referred_donor_giving_100_plus,donation_from_thoughtful_donor,great_messages_proportion,teacher_referred_count,non_teacher_referred_count
01cafc3c5eef29c3f339e5f4f2d9bb3c,f,f,t,t,f,f,t,f,50.0,0.0,2.0
206e55a0c43d1dc5adcb64ef65757fbd,t,t,t,t,t,t,t,f,83.0,1.0,5.0
a500ac8881b920b596d444089ddc9a94,f,f,t,t,f,f,t,f,,0.0,2.0
e3a966dbe448d88e41c4efe0b4cdd77a,f,f,t,t,f,f,t,f,,0.0,2.0
a1d0b00936840816531d4bb6418f36ca,t,t,t,t,t,t,t,f,100.0,1.0,3.0
5ad06cd47e9e46667df89bf040ae1a7a,f,t,t,t,f,t,t,f,57.0,3.0,5.0
ffdf507f91ac6dd7c4190e675548c6eb,f,t,t,t,f,t,t,f,54.0,1.0,9.0
487b2a87d1cd13e6720b0fd62939d9d7,f,f,t,f,f,t,f,f,12.0,0.0,3.0
bc821b72ef13fb43b30371e762e2c7e2,t,t,t,t,t,t,f,f,66.0,3.0,11.0
2e9c9bf279af3632640f01c3e1124448,f,f,t,t,f,t,t,f,60.0,0.0,25.0
969e38b1734ddcf935f178cf1aa99d15,f,,f,,f,,,,,,
861e5f2b4e90587eedb77c31b85a12f9,t,t,t,t,t,t,t,f,80.0,2.0,4.0
1c7b44d6ae67da04ad34a7b92b1f5f1e,f,t,t,t,f,t,f,f,40.0,2.0,5.0
141ee9830bf5886d4c7983662ccda133,t,t,t,t,t,t,t,f,70.0,2.0,6.0
1361ac1935c61fe82d4720d21065d7f6,f,f,t,t,f,t,t,f,33.0,0.0,6.0
aa7968c6224fd310fccc29dbf141d008,f,f,t,t,f,t,t,f,,0.0,3.0
eafad2690bd546b34648ba59d615a0db,t,t,t,t,t,t,f,f,75.0,4.0,4.0
050ec00c1cbc5a397daccc52f27405ac,t,t,t,t,t,t,t,f,80.0,1.0,7.0
1a07ab2de0d08d6131f64052b234bedf,t,t,t,t,t,t,t,f,76.0,2.0,58.0
91da903442fde1ae60416452a6f45fa6,t,t,t,t,t,f,t,f,66.0,1.0,2.0
4c8ef449490241ad0c2f5833bf022970,t,t,t,t,t,t,t,t,75.0,1.0,7.0
d40646a78dc00a0bacb99fab962335c3,t,t,t,t,t,t,t,f,76.0,6.0,8.0
10dbcdcce075cedb3fd5010576fd9b05,t,t,t,t,t,t,t,f,66.0,3.0,7.0
80fe9e6bcc97f2a8ff017f5b711b1f9d,t,t,t,t,t,t,f,f,84.0,2.0,12.0
222d70700dfcd1cab8dae52b5d139eee,f,t,f,t,f,f,f,f,,1.0,0.0
ae51b8f8def68afb01f9250d01c7c628,t,t,t,t,t,t,t,f,75.0,2.0,3.0
f19e03b795c8224fed1c9c5fac7ef533,f,f,f,f,f,t,f,f,33.0,0.0,3.0
22191f6dc4352619f500a5ffc42fff10,t,t,t,t,t,t,t,f,75.0,1.0,4.0
f285e5bc1c217b51877740fac028969e,f,,f,,f,,,,,,
12ff9fcc3b6cbdb8c525026d1696800d,f,f,f,f,f,f,f,f,0.0,0.0,1.0
74503f8ab212a8b9a9cab95ee3e13adf,f,f,t,f,f,t,f,f,0.0,0.0,7.0
19c71dcdbc679ae12c3abb279320c8b2,f,,f,,f,,,,,,
e4c7c70b8a9955b04996865e9a92515b,f,f,t,t,f,f,t,f,,0.0,2.0
ae2b44b55b63f732d455033bea1000db,t,t,t,t,t,t,f,f,71.0,4.0,5.0
fbd903af0e21dc407335093edd073ba0,f,f,t,t,t,t,t,f,100.0,0.0,7.0
bdd8777dd3dbef26e835439c08a3a669,t,t,t,t,t,t,t,f,66.0,1.0,3.0
82edba0b6acde3353f432e2e52ee0c0f,t,t,t,t,t,t,t,f,88.0,1.0,8.0
518a8682ab87764e72a80214de5a4271,t,t,t,t,t,t,f,f,63.0,1.0,8.0
443b74546f7d023a66be3864aefe690d,t,t,t,t,t,t,t,f,63.0,3.0,14.0
22d3fa08d6583208025f504f169c2180,t,t,t,t,t,t,t,f,83.0,1.0,6.0
4346924f94e534aba991af0623d25e5d,t,t,t,t,t,f,t,f,75.0,3.0,2.0
c619454c8cd592b24f8bf806ee7353a9,t,t,t,t,t,t,f,f,68.0,1.0,25.0
1e78233dd9d40f44420e2b52e06f0a32,t,t,t,t,t,t,t,f,87.0,1.0,6.0
cef4c6ee3c0ce9cfd95795a332119156,f,f,f,f,t,f,f,f,100.0,0.0,1.0
41223cdca25527957bb882f99d7e880d,t,t,t,t,t,f,t,f,77.0,6.0,2.0
8a2a28fb693ced97723692da5883c695,t,t,t,t,t,t,t,f,100.0,2.0,4.0
a57c67bb6823064b4a0390453ad8cf58,t,t,t,t,t,t,f,f,85.0,2.0,14.0
af925c8f80dd57ed69968b2a7fc0c7e7,t,t,t,t,t,t,t,f,75.0,6.0,13.0
250dec2738aa946fc7d21b0fbe59a3ad,t,t,t,t,t,t,t,f,100.0,4.0,4.0
dc7740786694db676cbb8adef71333e1,t,t,t,t,t,t,t,f,62.0,4.0,3.0
be1814720eeccf270006ee6c05ae19a7,t,t,t,t,t,t,t,f,66.0,1.0,3.0
7f07b2a1aacc9dfb66211fa6e84672d8,t,t,t,t,t,t,t,f,88.0,6.0,5.0
257db430a1ec1821385c064411360f86,f,t,t,t,f,f,t,f,50.0,1.0,1.0
8f0a19ee1bfa11fe25d116a31747b1a5,t,t,t,t,t,f,t,f,100.0,2.0,2.0
f934b523bbc26d64a713f42114a1e7c2,t,t,t,t,t,t,t,f,85.0,5.0,14.0
6f4445af16300f0f07111fcf45bb96ce,t,t,t,t,t,t,t,f,70.0,5.0,3.0
12c22090e5cfb96cf8a48b11e552ae32,t,t,t,t,t,t,t,f,75.0,1.0,3.0
5edfbde50181de64807f3821fe9bea4c,f,f,t,f,f,f,t,f,0.0,0.0,1.0
062102a67c41468055a3306225952b96,f,f,t,t,t,f,t,f,100.0,0.0,1.0
c3b7bedcc88a0d2ff17d7786679ea9a8,t,t,t,t,t,t,f,f,83.0,1.0,5.0
c17e198e9c31520fdb7f4645ce71092a,t,t,t,t,t,f,t,f,75.0,2.0,2.0
9ec30c2088b331528baf8cc0517c063c,f,f,t,t,f,t,t,f,25.0,0.0,5.0
d50421cd80c7799e2b2e0ebb3d0157a3,t,t,t,t,t,t,t,f,88.0,1.0,12.0
ef69e52d5e5bc47041e1708b889f644c,t,t,t,t,t,t,t,f,66.0,2.0,3.0
c8a3b6891d15a7d0440bceeb27e65dac,f,f,t,t,f,f,t,f,50.0,0.0,2.0
e797a8cede1a812e91be9a91c23feb7c,f,f,t,f,f,t,f,f,0.0,0.0,5.0
74ecb99dea81a149beae174cc3ef19ce,f,f,t,t,f,f,t,f,,0.0,1.0
f69a3685749702fd08311abab1570e13,t,t,t,t,t,t,t,f,80.0,3.0,3.0
ab72cddaf68762ff020e25dbffa3a80d,t,t,t,t,t,f,t,f,66.0,3.0,1.0
4a2863a863334a0739554bd9e544a689,t,t,t,t,t,f,t,f,66.0,2.0,2.0
af4c7fd39bd35ee4810268bc52ac8475,t,t,t,t,t,t,t,f,75.0,1.0,3.0
461591231ee09a6054be03fc3ad07ce9,t,t,t,t,t,t,t,f,72.0,4.0,8.0
ed45b01a8859cd45292c564ac1983f29,t,t,t,t,t,t,t,f,66.0,7.0,3.0
c2d904e41797fa2b608052c2df76a1f4,t,t,t,t,t,f,t,f,75.0,2.0,2.0
4ed0c10e47ba7be8830935b86b03814f,t,t,t,t,t,t,t,f,81.0,3.0,9.0
6c467a9a8b88050220ef4e27d43b678c,t,t,t,t,t,t,t,f,100.0,1.0,5.0
93bddaacfef869bac4de56f06da11148,t,t,t,t,t,t,t,f,80.0,2.0,3.0
04d1959e45da4149c63d0f75defed4bd,t,t,t,t,t,f,t,f,100.0,1.0,2.0
9e2f35800b307e6b70e36e6e7841e0df,t,t,t,t,t,t,f,f,80.0,3.0,5.0
eff9fe31fd9e9a5bbed9b8f021fb9c42,t,t,t,t,t,t,t,f,100.0,2.0,5.0
8522c28880add531da9f9cc8acdd1a67,t,t,t,t,t,t,t,f,66.0,1.0,4.0
7cb57b20a8cc4b97cd7ffbce5b3e1c19,t,t,t,t,t,t,t,f,87.0,3.0,7.0
ca3825d6ada474c21b80aeeb8bc7a276,f,t,t,t,f,t,t,f,33.0,3.0,5.0
da58e1bd77abc0cd55cede5e44bb6bcb,f,t,t,t,f,t,t,f,60.0,2.0,5.0
a6aeecd2476017036274c37665a301d6,t,t,t,t,t,t,t,f,65.0,7.0,11.0
40c82e0e3f640e93968fa273bc86695e,t,t,t,t,t,t,t,f,100.0,2.0,9.0
b2e962e78db1ddec9824d9090b01a3b0,f,f,t,f,f,f,t,f,0.0,0.0,1.0
f391ea09a28a7915092ded3c18f775e1,f,f,t,f,f,t,t,f,,0.0,3.0
906e557177d6dd5bb6f3a39a5756ae49,f,f,t,t,f,f,t,f,,0.0,2.0
0b7b00c21a085fe7c8130dc834731168,t,t,t,t,t,t,t,f,82.0,2.0,26.0
2ad236bc52078e1bfad6ec525cb45fc4,t,t,t,t,t,t,t,f,66.0,1.0,5.0
3e2b46736754a4a532e33ac16866a76c,t,t,t,t,t,t,f,f,63.0,5.0,3.0
0ee21b7d63cb0541786bb3c6c9ecc0dd,t,t,t,t,t,t,t,f,100.0,1.0,5.0
3ab59a673a1e1c1e20b4930b695393fc,f,,f,,f,,,,,,
1e2075583d66039a2f3ce946fffe0d28,t,t,t,t,t,t,f,f,75.0,1.0,11.0
5fdcb9e5dc8e99dc06b10d078e26ef17,f,t,f,t,t,t,f,f,87.0,1.0,12.0
88e3bd13542aa425935e27a2693a78de,t,t,t,t,t,t,t,f,100.0,2.0,3.0
8aa3e999c0f9189a0291320adb30b49e,t,t,t,t,t,t,t,f,80.0,3.0,9.0
f91a52afcebb8651b1471d44b9d89886,f,f,f,f,t,f,f,f,100.0,0.0,1.0
1b2123448e709a078f35e13c6f75c383,t,t,t,t,t,t,t,f,66.0,2.0,4.0
9cca26450595ce85291ec42d9bb612bb,t,t,t,t,t,t,t,f,87.0,1.0,33.0
2749036199051ccedc39e6932be22e08,f,t,t,t,f,t,t,f,57.0,2.0,6.0
95dcb99cbc4e6ad0eecb85da93279990,t,t,t,t,t,t,t,f,80.0,1.0,5.0
c6c7d104b3e71b2880242e5c2fe7fd78,f,f,f,t,f,f,f,f,0.0,0.0,1.0
a89fea1b1d86a17fbc066766d6ddd9be,t,t,t,t,t,t,t,f,86.0,2.0,13.0
167680d44ce8b2c6221373591655265d,f,t,t,t,f,t,t,f,12.0,4.0,3.0
50145dfaf38a2d54e675b8c9a637b227,t,t,t,t,t,f,t,f,66.0,2.0,1.0
f2fad8552920c5fe06f4f750cd756fb3,f,f,t,t,t,t,t,f,88.0,0.0,10.0
fd2778278688b9d09a3e334cfb061492,f,f,t,t,f,t,t,f,,0.0,4.0
bfcc4cef7d6ebd872431abfac0869aad,t,t,t,t,t,t,t,f,77.0,4.0,7.0
7fff383308ba7e4fc8dab5f6d9fd22b3,t,t,t,t,t,t,f,f,66.0,2.0,15.0
b679cf2811231a37843403a43d506411,t,t,t,t,t,f,t,f,75.0,9.0,2.0
995db46fd4deee5780a19033daad663d,f,t,f,t,t,f,f,f,75.0,3.0,2.0
96c44d00b0feb788146e0ee8f5df3d60,t,t,t,t,t,t,f,f,66.0,2.0,6.0
28f580684a865756bcbd91312fa6e5cb,t,t,t,t,t,t,f,f,80.0,3.0,7.0
4af5a908159c7dd66c57139f176aa6e0,f,f,t,f,f,f,t,f,0.0,0.0,1.0
ad701de1b04ea6656e0832ef974c9bf6,f,,f,,f,,,,,,
e6a9407720c33c5dc155e35f6265101b,f,f,t,t,t,t,t,f,66.0,0.0,3.0
3c90221d3a68cbaa65e8000a7a7cbe10,f,f,t,f,f,f,t,f,0.0,0.0,1.0
174e0346f3ec93d856857fa1f7777769,f,f,t,t,f,t,f,f,36.0,0.0,12.0
5e9383a11eae32b4232c58ce8fd286d1,f,t,t,t,f,t,t,f,59.0,15.0,19.0
12851c43f7c5fc5072140e967ac4f263,t,t,t,t,t,t,t,f,66.0,2.0,3.0
afae60a6cf05b0f1f7b463b485332fb0,t,t,t,t,t,t,t,f,69.0,1.0,32.0
e2b46d648b23c3cfecad6635548f7d9f,t,t,t,t,t,t,t,f,75.0,6.0,14.0
1f6574392a3efbde06a9237e103556ff,t,t,t,t,t,t,t,f,83.0,4.0,3.0
f7f68df7a8584831567d468b17edab43,f,f,t,t,f,f,t,f,,0.0,1.0
93d27a3b81a9fdc7c87648d520b6c5e1,t,t,t,t,t,t,t,f,65.0,23.0,12.0
d470ecd354ee8ea229596057af0b1ff9,f,f,t,t,f,f,t,f,0.0,0.0,2.0
ae9b15706fdc8332d319f8839dd79384,t,t,t,t,t,t,t,f,66.0,1.0,4.0
a8f7ffa3449d5c2f48ed615fdccc6368,f,t,t,t,f,t,f,f,61.0,2.0,23.0
96b857f0cd481258326a9027f1660f8e,t,t,t,t,t,f,t,f,80.0,6.0,1.0
243549853e8a2285bb06bb3989d90c9e,f,f,t,t,f,t,t,f,25.0,0.0,6.0
fb0aa64a5781828807d9bc593c2936e1,f,f,f,t,t,f,f,f,100.0,0.0,1.0
bc7ea46ab8bfaf02ae48e2d5c1505c95,f,,f,,f,,,,,,
99f09ca1461adfaec995b1042860e4ca,f,f,t,f,f,f,t,f,0.0,0.0,1.0
a6797108d74f93fe85016f3cfd11a9fc,t,t,t,t,t,t,t,f,75.0,2.0,3.0
074c686b37caddb9ecb40b1d1e614814,t,t,t,t,t,t,t,f,71.0,2.0,3.0
161cc56495dec3e8d333fc7fac70eddf,f,f,f,f,f,f,f,f,0.0,0.0,1.0
2f902e5af571a0e1332a2266ae1343e3,f,f,t,f,f,t,t,f,50.0,0.0,10.0
b779d495ca8c8822b032515c0d8ba84d,t,t,t,t,t,f,t,t,100.0,3.0,1.0
22d3baa437b3ae28e56672acbb9a7fc7,t,t,t,t,t,t,t,f,70.0,1.0,5.0
f1d440ead11ddfb55f7ca54cd462c00a,f,f,f,t,f,f,f,f,,0.0,1.0
7f4f9051e41bc1ce46f5c198e09e4316,f,t,f,t,f,t,f,f,40.0,2.0,4.0
0b4e568e673626ac584cc59ee7ccb021,f,t,t,t,f,f,t,f,0.0,1.0,2.0
01d799763a0340f43ecfd6ddce2ab021,f,,f,,f,,,,,,
e82b40943377ba21bcbdf0c935444171,t,t,t,t,t,t,f,f,84.0,1.0,15.0
2a636d0f916619ad27a7d38ddcd70847,f,f,t,t,f,f,t,f,0.0,0.0,2.0
bd011e9f04d8bea96e34a8889da2ecef,t,t,t,t,t,t,t,f,73.0,15.0,4.0
f47df3d657f8ea2d330000d79085677f,f,f,t,t,f,t,t,f,57.0,0.0,7.0
b76dee508ff4773b261b250eba55dcc0,t,t,t,t,t,t,t,f,62.0,3.0,5.0
1e24c89c5e431b2fbb06734bd80a6b1b,t,t,t,t,t,f,t,f,75.0,2.0,2.0
f0d9482b231f03fda14be603180e7e9e,f,f,f,f,f,f,f,f,0.0,0.0,1.0
f7a1440d77c4eb99f870d5ec0cce2db0,f,t,t,t,t,f,f,f,66.0,3.0,0.0
4af47f3be08a3453e225cf84e3c4d369,f,f,t,t,t,f,t,f,100.0,0.0,2.0
253a04b4107db62e1cfeb8fa1e5799fb,t,t,t,t,t,t,t,f,100.0,7.0,12.0
6db1737bfc3e1d3cd7ef368627392710,f,f,t,f,f,f,t,f,,0.0,1.0
f76096c7e82b9bd7200360b16f6453ff,f,f,t,t,f,t,t,f,0.0,0.0,4.0
b0405ec5a584f4b267508a20a1eb3a69,t,t,t,t,t,t,f,f,100.0,1.0,3.0
df51e53d7a64435cd33732925185f490,t,t,t,t,t,t,f,f,70.0,3.0,5.0
86a12947001d57555124cf978134231c,t,t,t,t,t,t,t,f,85.0,3.0,11.0
e7cb27f2ea1902e036252fe2f52da321,t,t,t,t,t,t,f,f,85.0,1.0,9.0
66774f5c53b0e7de8a26d9cf9134b116,f,t,t,t,f,f,t,f,50.0,2.0,2.0
807bee2b2137ba45d881a0fe3f5b826d,t,t,t,t,t,t,t,f,80.0,4.0,4.0
5fe5c6a55675979587bea75a82d3e4a3,t,t,t,t,t,f,t,f,85.0,6.0,2.0
b189d445ed0bce15dd758e90898556c3,f,f,t,t,f,f,t,f,,0.0,1.0
43c5751e2b0c0f1ce6d0ed88dd23897f,t,t,t,t,t,f,t,f,66.0,2.0,2.0
278760b831d60b44e186bfd36cf7ea38,f,f,t,t,t,t,t,f,66.0,0.0,4.0
d7ad1d866ffb00198cd867265c76b852,t,t,t,t,t,t,f,f,83.0,1.0,5.0
4a35158d8dc6635f0a47d1b585bea484,f,f,t,t,t,t,f,f,100.0,0.0,7.0
4de6a91b7c76d06647aefc7e19651f89,t,t,t,t,t,t,t,f,75.0,1.0,3.0
e50511004bbc09cda0b73a9cdbbbfdf5,t,t,t,t,t,t,t,f,87.0,3.0,5.0
d3f990f5db5ad64284327f099035788a,f,,f,,f,,,,,,
175e0fe21dfa097b3d0e74061843d6b9,f,,f,,f,,,,,,
a17b1c69fc088538219579e4ac1728b9,f,t,t,t,f,t,t,f,16.0,2.0,5.0
d8f95596be7788cf08b457c6c1881ce4,f,f,t,t,t,t,t,f,66.0,0.0,3.0
8b3d71aea4db75dc412e4b8bff6d493f,f,f,f,f,f,f,f,f,,0.0,1.0
ae6afc1d1ed4389de8b4c787a89e4cf6,f,f,t,t,f,t,f,f,50.0,0.0,8.0
cd023c1e899462b2f79c9b6bf1e8b217,t,t,t,t,t,t,t,f,69.0,2.0,9.0
a7d197fb57b3445ff5bdc81793d14d19,f,,f,,f,,,,,,
0e030330a43d23e84b3a13064905e905,f,f,f,t,t,f,f,f,100.0,0.0,2.0
46b9c5b43499a750eb6db6aec9b9960f,t,t,t,t,t,t,t,f,75.0,1.0,3.0
204e86993d1c46d9aae6851db68d645a,f,f,t,t,t,t,t,f,80.0,0.0,5.0
062475afbe7a22cd15fc0577d54fcd7d,t,t,t,t,t,t,t,f,90.0,2.0,27.0
1ef194530cc708722a7cab573b107f54,f,f,t,f,f,t,t,f,50.0,0.0,5.0
c096f7336529ad3c9e4ae58fa8def5b2,t,t,t,t,t,t,t,f,75.0,1.0,3.0
70aad865869e5850476c7cbab15d052f,t,t,t,t,t,t,f,f,71.0,2.0,6.0
3e1301e7f21a739c5a86f5903eef0fff,t,t,t,t,t,t,f,f,100.0,6.0,3.0
c2b61d22bab301aab85e800ad05444f4,t,t,t,t,t,t,f,f,75.0,1.0,8.0
add2b143abe54c27aa80c9220100a263,t,t,t,t,t,t,t,f,63.0,4.0,6.0
fe34b13a64f67c980ce6cbf069418251,f,t,t,t,f,t,t,f,20.0,4.0,6.0
84d375abae7c9bf38e67712a170846bf,t,t,t,t,t,t,t,f,66.0,1.0,6.0
ee065d33ab9a07aed5c4606e8ce7fc8a,f,,f,,f,,,,,,
acec2a61e3b8fc69dd8f08a3e23d79a1,t,t,t,t,t,t,t,f,66.0,1.0,3.0
6301096bb0369a516b7b29de5b87ade9,f,t,t,t,f,t,f,f,57.0,4.0,4.0
55a4ffc265130b08aa029e80252f7cb3,f,f,t,t,t,f,t,f,100.0,0.0,2.0
681576640bd1cccc659e1a6504baaad6,f,f,f,f,f,f,f,f,,0.0,1.0
92b351c0437555bc2d25570e6e4ba9f0,f,f,t,t,f,t,t,f,33.0,0.0,4.0
15820195d2e0699bb2e01c55ef60cb4f,t,t,t,t,t,t,t,f,78.0,3.0,16.0
67a3fd8ac2e4b4c5379b476610e483dc,f,f,t,f,f,f,f,f,,0.0,1.0
375d35df08609cb0ee20f1a34107b585,f,f,t,t,t,f,t,f,100.0,0.0,2.0
1897d48e0612adde53a4ae0e2d72c269,f,f,t,t,f,t,t,f,33.0,0.0,3.0
fff309b22dacd7a37db9cb9ccee1e031,t,t,t,t,t,t,f,f,90.0,4.0,11.0
027fad888437303a45a2685aa441b57e,t,t,t,t,t,t,t,f,66.0,1.0,3.0
6f89cc0d5a08240c572c5597c0a64a3e,t,t,t,t,t,t,t,f,66.0,5.0,5.0
99139f651606601e78538ea64ca4c196,t,t,t,t,t,t,t,f,75.0,9.0,3.0
30639cd370739a4a3f40bd4212436592,f,f,t,f,f,f,t,f,0.0,0.0,1.0
e6992839f682917e024b83935868989f,t,t,t,t,t,t,f,f,66.0,5.0,8.0
a8ecafc1fae9b1582111f61dcff308bc,t,t,t,t,t,t,t,f,66.0,5.0,3.0
242498d40cc54e5647a06b2b91890d44,t,t,t,t,t,t,f,f,90.0,7.0,9.0
f3933bc8ac82b6bf1b4c054827b41184,t,t,t,t,t,f,t,f,100.0,1.0,2.0
2daa0ef2435039df4708b87d9ede7897,t,t,t,t,t,t,t,f,88.0,1.0,7.0
1e1b9597f684500d64c29c97bc591577,t,t,t,t,t,t,t,f,85.0,1.0,7.0
52a3ecfd6035176aaf009a2114c84271,t,t,t,t,t,f,t,f,100.0,1.0,1.0
1e2009cab75ce2955c747dcd421a1c2b,f,,f,,f,,,,,,
3bc6971001dcf7e0bc69e0e1ebae36fd,f,f,f,t,f,t,f,f,50.0,0.0,4.0
eeec593a040376d21750351847ea686a,f,t,t,t,f,t,t,f,44.0,3.0,7.0
a05ddcb4ac5762d6d0878469aede73eb,f,f,f,t,t,t,f,f,100.0,0.0,6.0
367bd8fb9113eb1524d27e1c242be8f1,t,t,t,t,t,t,t,f,75.0,4.0,7.0
f9340c96f029eeaba6092853346c5540,t,t,t,t,t,t,f,f,100.0,4.0,4.0
8a8b8dcd6eaf3314c4d14b60f6496ba0,t,t,t,t,t,t,f,f,91.0,5.0,8.0
1822e5f0459658725ad7e4bbe1c3a57f,t,t,t,t,t,f,t,f,100.0,1.0,1.0
b8fffac022b3e292b8b7cf010a113ef8,f,f,f,f,t,f,f,f,100.0,0.0,2.0
a907a4876c5fd636c27069e1328bccac,t,t,t,t,t,f,t,t,100.0,2.0,2.0
a69084f91de1adab45fa19a5ffc9bee3,f,f,t,f,t,f,t,f,100.0,0.0,1.0
44b55d4c603b427b0d5efc6dd8d43411,f,f,f,f,f,f,t,f,,0.0,1.0
d116a8f366a8478cf0cfb8170ed95da0,t,t,t,t,t,t,t,f,100.0,1.0,4.0
133ad23a838e7aac36710b7d8bf60d99,f,f,t,t,f,t,t,f,50.0,0.0,4.0
487289bf67a4b19227e9a2abd8a973a5,f,f,f,t,t,t,f,f,100.0,0.0,5.0
d3e36bf7d41e07d7b41112da93fa8c2b,f,f,t,t,f,f,t,f,50.0,0.0,2.0
db7f94cbe7b4ceb777965912c570e7eb,f,,f,,f,,,,,,
25674ef9730ad2ef0c30bf98f1f5af0e,f,f,t,t,f,t,t,f,33.0,0.0,6.0
8b07e8cd83241d567cac9474f8869b38,f,f,f,t,t,t,f,f,100.0,0.0,3.0
4df7b75471aaba970315fe34941594b4,t,t,t,t,t,t,t,f,75.0,2.0,3.0
e27ee0561bb5d2a7aae931e6d7eb1c53,f,f,t,t,f,t,t,f,11.0,0.0,17.0
4c739b2d5a2c779e13f35461649a74b6,f,,f,,f,,,,,,
a160047edcb0fecba94cf476f746f171,f,f,t,t,f,f,t,f,50.0,0.0,2.0
03b8cb98d3f51ba7e0f413db53d92749,f,t,f,t,t,f,f,f,100.0,1.0,0.0
bbf46b1f5860ebca08badeb8ba90c10c,t,t,t,t,t,t,t,f,75.0,1.0,5.0
9460f5ea42de8f5a4d1866b5af5d149e,t,t,t,t,t,t,t,f,100.0,4.0,18.0
ad19b4c7444bb782aac51203f9e5ffd6,t,t,t,t,t,t,t,f,75.0,1.0,16.0
f9447b431e257878981cc66c35228208,t,t,t,t,t,t,t,f,87.0,1.0,9.0
f9452ee10abbe1c0f15f6b609a7d3f79,f,,f,,f,,,,,,
9e4259920c479c2320698c80c1101008,t,t,t,t,t,f,t,f,100.0,1.0,1.0
8cd1745ce45c9595548cf1f644da266e,t,t,t,t,t,t,f,f,66.0,1.0,5.0
ab5ccbe2b9452f76ed8de62c7827f776,t,t,t,t,t,f,t,f,66.0,2.0,1.0
e20843653b1a73510cf31b15daaf3a40,f,f,t,t,t,t,f,f,100.0,0.0,22.0
414ff6260c5966e3e2b26e3f3f98d011,t,t,t,t,t,t,f,f,84.0,1.0,16.0
806cc970770a15d9c8020091e7ec81d0,f,t,t,t,f,t,t,f,36.0,3.0,11.0
e35e7b56613f594172a094e945cfb465,f,f,t,f,f,t,t,f,0.0,0.0,4.0
513ae0ddb3490de62d44dbf914a76585,f,f,f,f,f,f,f,f,,0.0,1.0
a1045dea32a04dd3a8cdbddc73f74414,t,t,t,t,t,t,t,f,83.0,3.0,3.0
d3064e4e43a5b0b0bb244ac683c19884,f,f,t,t,t,t,t,f,100.0,0.0,4.0
8194e6331d883e305497966181b30d17,f,,f,,f,,,,,,
659bbe4a87202153bb5ed952ff718c1d,t,t,t,t,t,t,t,t,83.0,1.0,6.0
efcc25c674e57864075f1bcadeda239e,t,t,t,t,t,t,t,f,75.0,2.0,6.0
c74509f801d90dedb2135def5ea6779a,f,f,t,t,f,f,t,f,,0.0,1.0
2c60c6044765006b32a71cdc04106c59,t,t,t,t,t,t,t,f,100.0,1.0,7.0
93ea52287ff22190caf38af68e311842,f,f,f,f,f,t,f,f,,0.0,6.0
4443e8b511bbfc8b3e16230fb6ee55a6,t,t,t,t,t,t,f,f,66.0,2.0,3.0
e9b99d1865fd0435792a83e5f2aece20,f,f,t,f,t,f,t,f,100.0,0.0,1.0
29fd89a4421a0682b23ab9d6efcefad1,f,,f,,f,,,,,,
b6dec9151c11f9573b57e2f1c5d0b9d6,f,f,t,f,f,f,t,f,0.0,0.0,1.0
47eb0adbcd7eff7bee01a52e7efca872,f,f,f,t,t,f,f,f,100.0,0.0,1.0
d7dee81bd76f04e9a0103f6baf82e2fd,t,t,t,t,t,t,f,f,63.0,2.0,9.0
17da4859bd1bd8ba0f51f2d72515d989,f,t,t,t,f,f,t,f,60.0,5.0,2.0
1dfc7f11ed1cb20365c38902c5836649,t,t,t,t,t,t,t,f,80.0,14.0,24.0
1a4bdcee1b32487ac441bf454d3862a2,f,f,t,f,f,f,t,f,0.0,0.0,1.0
8c5f092b0e795256c68389eb90d5d019,f,,f,,f,,,,,,
4225bed5294d8d341b114334164ccffe,t,t,t,t,t,t,t,f,75.0,4.0,6.0
c0f3b15767686478927e3e4a0a7e95ce,f,f,t,t,f,f,t,f,0.0,0.0,1.0
d0797546ebaf029fd0ba900d7fccb0f6,f,f,t,f,f,t,t,f,54.0,0.0,11.0
e2322e6c8ec85598b31e6a83161d1666,t,t,t,t,t,t,f,f,81.0,1.0,23.0
68c1ae2e068da7bce589603cedf34a35,t,t,t,t,t,f,t,f,77.0,8.0,2.0
ae4bc8de44061ce53b2c1b898855792a,f,f,t,t,t,f,t,f,100.0,0.0,1.0
9e345062c860cb01979187771c0c524e,f,f,t,t,t,t,t,f,100.0,0.0,10.0
a2f11d825652167d92f1c85082388590,t,t,t,t,t,t,t,f,69.0,1.0,32.0
cc23b75d38260c00f9a90d377109c7bc,t,t,t,t,t,t,t,f,66.0,5.0,9.0
cf1c8cd2db764924e516e1fe8d47bff6,f,f,t,t,f,f,t,f,50.0,0.0,2.0
52e29676313d95893ce2cda5f6ae59ab,t,t,t,t,t,t,f,f,66.0,4.0,8.0
83adb41386aa60eb3896b98480a27fc9,f,,f,,f,,,,,,
fb9ad94e4913a243d157b5b5d77e91c3,t,t,t,t,t,t,f,f,87.0,4.0,4.0
1e6b77caff43db46a0ad2e42d7a7d9a1,t,t,t,t,t,t,t,f,100.0,9.0,4.0
c28aa6ee9dc5111bbe485509470cd11d,f,,f,,f,,,,,,
b5b778f9fbfab368549ecbe8cc3227f4,t,t,t,t,t,t,f,f,77.0,6.0,3.0
