id,authorized_flag,card_id,city_id,category_1,installments,category_3,merchant_category_id,merchant_id,month_lag,purchase_amount,purchase_date,category_2,state_id,subsector_id
2667,Y,C_ID_eb5ac48cf7,76,N,0,A,480,M_ID_207c08ab0d,2,-0.73939454,423059,3.0,2,24
2668,Y,C_ID_eb5ac48cf7,76,N,0,A,706,M_ID_665c2cd43f,2,-0.74209931,423302,3.0,2,26
2669,Y,C_ID_eb5ac48cf7,76,N,0,A,307,M_ID_4db0a1dc69,2,-0.694315,423307,3.0,2,19
2670,Y,C_ID_6806243856,137,N,-1,,222,M_ID_df505fddd4,2,-0.13532877,423372,3.0,19,21
2671,Y,C_ID_6806243856,137,N,-1,,68,M_ID_9b5fea5d64,2,-0.44652782,423400,3.0,19,27
2672,Y,C_ID_6806243856,212,N,-1,,884,M_ID_d37aae55e4,1,-0.50648361,422410,4.0,4,27
2673,Y,C_ID_6806243856,-1,Y,3,C,491,M_ID_9bafcf53bc,1,0.28442182,422676,,-1,3
2674,Y,C_ID_6806243856,69,N,1,B,818,M_ID_45de085ffd,1,-0.32391149,422366,1.0,9,12
2675,Y,C_ID_6806243856,213,N,-1,,884,M_ID_c2acea6093,1,-0.46771521,422369,1.0,9,27
2676,Y,C_ID_d73e126bf1,161,N,3,C,443,M_ID_5461c3a318,2,0.07819797,418026,3.0,3,21
2677,Y,C_ID_d73e126bf1,161,N,4,C,422,M_ID_2a1da256dc,2,0.60502747,417884,3.0,3,27
2678,Y,C_ID_d73e126bf1,161,N,2,C,499,M_ID_4675d65a04,2,2.93458759,418266,3.0,3,32
2679,Y,C_ID_d73e126bf1,161,N,2,C,884,M_ID_b5d9a8adcb,1,-0.53655166,417426,3.0,3,27
2680,Y,C_ID_d73e126bf1,161,N,-1,,356,M_ID_629953bc4d,2,7.51767369,418527,3.0,3,21
2681,Y,C_ID_d73e126bf1,161,N,1,B,278,M_ID_99dafd1552,1,-0.27995894,417502,3.0,3,37
2682,Y,C_ID_d73e126bf1,161,N,2,C,884,M_ID_a0b8f35934,2,-0.40144829,417974,3.0,3,27
2683,Y,C_ID_d73e126bf1,161,N,1,B,309,M_ID_ae1be80f71,1,-0.6701674,417276,3.0,3,21
2684,Y,C_ID_d73e126bf1,161,N,1,B,705,M_ID_3c2a0f5dea,2,-0.58674021,418124,3.0,3,33
2685,Y,C_ID_69e95a3ec9,88,N,1,B,884,M_ID_a1eace7458,2,-0.37274765,418342,1.0,16,27
2686,Y,C_ID_69e95a3ec9,88,N,1,B,307,M_ID_224dd67b0b,2,-0.52151012,418239,1.0,16,19
2687,Y,C_ID_69e95a3ec9,9,N,1,B,705,M_ID_f36d9f4726,2,-0.70101683,418529,1.0,16,33
2688,Y,C_ID_69e95a3ec9,88,N,1,B,454,M_ID_20b4e3ec3f,1,-0.73128022,417589,1.0,16,39
2689,Y,C_ID_69e95a3ec9,125,N,1,B,705,M_ID_b209f7c5c5,1,-0.68115178,417210,1.0,16,33
2690,Y,C_ID_69e95a3ec9,88,N,1,B,278,M_ID_d1d3ebe854,1,-0.5725101,417721,1.0,16,37
2691,Y,C_ID_69e95a3ec9,125,N,1,B,367,M_ID_172470e39b,1,-0.71009284,417368,1.0,16,16
2692,Y,C_ID_69e95a3ec9,88,N,1,B,506,M_ID_566b02d65f,2,-0.66125668,418167,1.0,16,30
2693,Y,C_ID_69e95a3ec9,88,N,1,B,80,M_ID_64aadd1ff0,1,-0.70859019,417683,1.0,16,37
2694,Y,C_ID_69e95a3ec9,9,N,1,B,171,M_ID_5fccdb1e7a,2,-0.72286538,418360,1.0,16,34
2695,Y,C_ID_69e95a3ec9,9,N,1,B,80,M_ID_f1242db36d,2,-0.68980705,418319,1.0,16,37
2696,Y,C_ID_69e95a3ec9,331,N,1,B,278,M_ID_9f9583cdf9,2,-0.71685477,418368,1.0,16,37
2697,Y,C_ID_69e95a3ec9,125,N,1,B,705,M_ID_c7938da984,1,-0.6647278,417184,1.0,16,33
2698,Y,C_ID_69e95a3ec9,88,N,1,B,560,M_ID_653c77d267,2,-0.71051358,417876,1.0,16,34
2699,Y,C_ID_69e95a3ec9,88,N,1,B,884,M_ID_d35f9faee6,2,-0.44036695,418531,1.0,16,27
2700,Y,C_ID_69e95a3ec9,88,N,1,B,771,M_ID_9238cd7ab3,1,-0.69604305,417493,1.0,16,31
2701,Y,C_ID_432a7356cb,149,N,1,B,307,M_ID_fb23190a43,1,-0.58157109,418024,5.0,20,19
2702,Y,C_ID_432a7356cb,260,N,1,B,307,M_ID_cbf89ddadd,1,-0.53610086,418508,5.0,5,19
2703,Y,C_ID_432a7356cb,143,N,1,B,320,M_ID_11ac6e3b7a,2,-0.43435635,419033,5.0,5,7
2704,Y,C_ID_432a7356cb,143,N,1,B,705,M_ID_385ae405b3,1,-0.49087106,418237,5.0,5,33
2705,Y,C_ID_432a7356cb,260,N,1,B,45,M_ID_770b0492bd,1,-0.54104458,418049,5.0,5,18
2706,Y,C_ID_432a7356cb,143,N,1,B,307,M_ID_103c7aa144,1,-0.41632454,418162,5.0,5,19
2707,Y,C_ID_432a7356cb,69,N,1,B,561,M_ID_50f575c681,2,-0.48158468,418862,1.0,9,7
2708,Y,C_ID_432a7356cb,-1,Y,4,C,690,M_ID_c9855bf3e3,1,2.88944795,418101,,-1,1
2709,Y,C_ID_432a7356cb,162,N,1,B,278,M_ID_306762017d,1,-0.66339044,417856,5.0,20,37
2710,Y,C_ID_432a7356cb,260,N,1,B,307,M_ID_1f39c994a4,2,-0.44915746,419124,5.0,5,19
2711,Y,C_ID_432a7356cb,143,N,1,B,529,M_ID_425bc7c56e,2,-0.52939904,419029,5.0,5,20
2712,Y,C_ID_432a7356cb,260,N,1,B,278,M_ID_2b99c7cf82,2,-0.64217301,419208,5.0,5,37
2713,Y,C_ID_432a7356cb,-1,Y,3,C,705,M_ID_b7777dd235,2,1.57919623,419127,,-1,33
2714,Y,C_ID_432a7356cb,143,N,1,B,206,M_ID_df7d010451,2,-0.45727178,419136,5.0,5,1
2715,Y,C_ID_432a7356cb,143,N,1,B,884,M_ID_d8a5fa5c84,2,-0.47688138,419202,5.0,5,27
2716,Y,C_ID_432a7356cb,288,N,1,B,705,M_ID_f972ff7796,1,-0.63490018,418558,5.0,20,33
2717,Y,C_ID_432a7356cb,169,N,1,B,278,M_ID_c741aa01ca,2,-0.597394,418846,5.0,20,37
2718,Y,C_ID_432a7356cb,57,N,1,B,705,M_ID_5c8989c976,1,-0.09137622,418215,5.0,5,33
2719,Y,C_ID_432a7356cb,143,N,-1,,333,M_ID_e5b6a23421,2,3.33729811,419256,5.0,5,10
2720,Y,C_ID_432a7356cb,288,N,1,B,783,M_ID_40ade69cec,2,-0.60986601,418848,5.0,20,19
2721,Y,C_ID_432a7356cb,288,N,1,B,367,M_ID_b391f3b216,2,-0.56719071,418868,5.0,20,16
2722,Y,C_ID_432a7356cb,260,N,1,B,222,M_ID_bcf8ae8916,2,-0.53689727,418741,5.0,5,21
2723,Y,C_ID_432a7356cb,149,N,1,B,307,M_ID_b3050def65,2,-0.40923202,418602,5.0,20,19
2724,Y,C_ID_432a7356cb,143,N,1,B,667,M_ID_2aedce6929,1,-0.3449486,418499,5.0,5,21
2725,Y,C_ID_432a7356cb,143,N,1,B,454,M_ID_28aad8566d,2,-0.70483356,418609,5.0,5,39
2726,Y,C_ID_432a7356cb,143,N,-1,,34,M_ID_1cdbde32d2,2,5.26369692,419184,5.0,5,38
2727,Y,C_ID_432a7356cb,56,N,1,B,307,M_ID_d6144009a6,1,-0.39785695,417858,5.0,20,19
2728,Y,C_ID_432a7356cb,169,N,1,B,278,M_ID_a275791cd2,1,-0.6788377,417861,5.0,20,37
2729,Y,C_ID_ddc3f69a4e,17,N,0,A,367,M_ID_3277026bee,2,-0.70182826,423205,4.0,22,16
2730,Y,C_ID_ddc3f69a4e,17,N,0,A,506,M_ID_f23ea24221,1,-0.70197853,422919,4.0,22,30
2731,Y,C_ID_ddc3f69a4e,17,N,0,A,703,M_ID_2afb0bd536,1,-0.56664976,422485,4.0,22,29
2732,Y,C_ID_ddc3f69a4e,17,N,0,A,705,M_ID_9a0b31a7da,1,-0.70656161,422241,4.0,22,33
2733,Y,C_ID_ddc3f69a4e,17,N,0,A,178,M_ID_9a06a8cf31,2,-0.68680175,423036,4.0,22,29
2734,Y,C_ID_ddc3f69a4e,69,N,0,A,561,M_ID_50f575c681,1,-0.73037863,422419,1.0,9,7
2735,Y,C_ID_ddc3f69a4e,17,N,0,A,307,M_ID_b8356eb58f,1,-0.6266957,422273,4.0,22,19
2736,Y,C_ID_639659be79,158,N,1,B,818,M_ID_4050b000ad,2,-0.54404989,418555,1.0,15,12
2737,Y,C_ID_639659be79,333,N,1,B,667,M_ID_044c1a1b41,1,-0.44637756,417807,1.0,9,21
2738,Y,C_ID_639659be79,19,N,1,B,87,M_ID_55a043210f,2,-0.5819167,418548,1.0,9,27
2739,Y,C_ID_639659be79,333,N,1,B,68,M_ID_db3d718665,2,-0.58161617,418117,1.0,9,27
2740,Y,C_ID_89685b906c,333,N,0,A,307,M_ID_f0400371aa,2,-0.59664268,423204,1.0,9,19
2741,Y,C_ID_89685b906c,297,N,0,A,307,M_ID_551d034b58,1,-0.67176021,422728,1.0,9,19
2742,Y,C_ID_89685b906c,297,N,0,A,506,M_ID_ac0be6497b,2,-0.72650179,423252,1.0,9,30
2743,Y,C_ID_89685b906c,297,N,0,A,278,M_ID_5e95d4fc72,2,-0.72136273,423589,1.0,9,37
2744,Y,C_ID_89685b906c,297,N,0,A,842,M_ID_3c36653d6a,2,-0.64594466,423260,1.0,9,37
2745,Y,C_ID_89685b906c,19,N,0,A,80,M_ID_735387d558,1,-0.7275236,422188,1.0,9,37
2746,Y,C_ID_89685b906c,297,N,0,A,363,M_ID_e541eeb00c,2,-0.52151012,423565,1.0,9,18
2747,Y,C_ID_89685b906c,140,N,0,A,879,M_ID_a216ec6d06,2,-0.7012272,423235,1.0,9,29
2748,Y,C_ID_89685b906c,19,N,0,A,813,M_ID_4048a1ba0a,2,0.75574338,423563,1.0,9,29
2749,Y,C_ID_89685b906c,289,N,0,A,703,M_ID_6d0178f2df,2,-0.31016223,423062,5.0,5,29
2750,Y,C_ID_803753849c,222,N,1,B,373,M_ID_cea5f6de42,1,-0.33818667,422823,4.0,13,18
2751,Y,C_ID_a8396f1fb3,25,N,0,A,307,M_ID_1289ea6d83,2,-0.59664268,422514,3.0,7,19
2752,Y,C_ID_a8396f1fb3,25,N,0,A,307,M_ID_51b0229c06,2,-0.47898509,422629,3.0,7,19
2753,Y,C_ID_a8396f1fb3,25,N,0,A,307,M_ID_74bc2bf0ad,1,-0.52208113,421545,3.0,7,19
2754,Y,C_ID_a8396f1fb3,263,N,0,A,307,M_ID_b683ad7a4f,1,-0.52151012,421740,3.0,7,19
2755,Y,C_ID_e919dcb323,96,N,1,B,705,M_ID_646aa78f2d,1,-0.6517449,422868,2.0,24,33
2756,Y,C_ID_e919dcb323,96,N,1,B,705,M_ID_3d8859fe04,2,-0.73173102,423231,2.0,24,33
2757,Y,C_ID_e919dcb323,96,N,1,B,307,M_ID_a42efbe6b7,1,-0.71685477,422625,2.0,24,19
2758,Y,C_ID_e919dcb323,96,N,1,B,307,M_ID_7d10df66ed,1,-0.71685477,422388,2.0,24,19
2759,Y,C_ID_e919dcb323,96,N,1,B,842,M_ID_7ca6e7f031,1,-0.68680175,422257,2.0,24,37
2760,Y,C_ID_e919dcb323,96,N,1,B,683,M_ID_135124a661,1,-0.72438305,422780,2.0,24,34
2761,Y,C_ID_e919dcb323,96,N,6,C,63,M_ID_f23a1529ce,2,-0.17364637,423398,2.0,24,27
2762,Y,C_ID_e919dcb323,96,N,1,B,69,M_ID_a5e2d437dc,1,-0.72436803,422730,2.0,24,20
2763,Y,C_ID_30bcfdd9ed,69,N,1,B,854,M_ID_14005dfcf8,1,-0.72737333,422842,1.0,9,23
2764,Y,C_ID_30bcfdd9ed,69,N,1,B,367,M_ID_ba1ce2074b,1,-0.67970923,422747,1.0,9,16
2765,Y,C_ID_30bcfdd9ed,69,N,1,B,80,M_ID_5ba019a379,1,-0.71986007,422867,1.0,9,37
2766,Y,C_ID_30bcfdd9ed,69,N,1,B,367,M_ID_820c7b73c8,2,-0.70471335,423469,1.0,9,16
2767,Y,C_ID_30bcfdd9ed,291,N,1,B,80,M_ID_bb2b782985,1,-0.6555466,422707,1.0,9,37
2768,Y,C_ID_30bcfdd9ed,291,N,1,B,705,M_ID_2d57ba1415,1,-0.72767386,422844,1.0,9,33
2769,Y,C_ID_30bcfdd9ed,291,N,1,B,437,M_ID_84fd3e9428,1,-0.67753039,422844,1.0,9,15
2770,Y,C_ID_30bcfdd9ed,69,N,-1,,651,M_ID_dea48d383d,2,-0.57560556,423462,1.0,9,2
2771,Y,C_ID_30bcfdd9ed,291,N,2,C,557,M_ID_1ae65b4bab,2,-0.40129802,423255,1.0,9,29
2772,Y,C_ID_30bcfdd9ed,69,N,1,B,705,M_ID_a94b531271,1,-0.56391493,422876,1.0,9,33
2773,Y,C_ID_30bcfdd9ed,69,N,1,B,705,M_ID_49a6e7a475,1,-0.73541251,422824,1.0,9,33
2774,Y,C_ID_30bcfdd9ed,291,N,1,B,367,M_ID_527d03530f,1,-0.72602094,422818,1.0,9,16
2775,Y,C_ID_30bcfdd9ed,48,N,3,C,367,M_ID_2d948e94de,2,-0.46975881,423345,1.0,9,16
2776,Y,C_ID_30bcfdd9ed,69,N,3,C,87,M_ID_28d4d185c0,1,-0.41662507,422409,1.0,9,27
2777,Y,C_ID_5519a62808,212,N,1,B,437,M_ID_be97084837,2,-0.69293256,423035,4.0,4,15
2778,Y,C_ID_5519a62808,212,N,1,B,195,M_ID_95665a8acb,2,-0.70728288,423038,4.0,4,34
2779,Y,C_ID_5519a62808,212,N,1,B,80,M_ID_130624bdfe,1,-0.67252656,422558,4.0,4,37
2780,Y,C_ID_5519a62808,212,N,1,B,605,M_ID_53f81a3693,2,-0.69882296,423207,4.0,4,2
2781,Y,C_ID_5519a62808,140,N,1,B,879,M_ID_a216ec6d06,1,-0.7074031,422705,1.0,9,29
2782,Y,C_ID_5519a62808,212,N,1,B,705,M_ID_4c4e57debc,1,-0.65595232,422733,4.0,4,33
2783,Y,C_ID_5519a62808,212,N,2,C,884,M_ID_e635ec93d0,2,-0.37274765,423085,4.0,4,27
2784,Y,C_ID_5519a62808,212,N,1,B,683,M_ID_3ee57d9fe9,1,-0.73714056,422399,4.0,4,34
2785,Y,C_ID_5519a62808,212,N,1,B,489,M_ID_b2ee4dae10,2,-0.72436803,423259,4.0,4,16
2786,Y,C_ID_5519a62808,212,N,1,B,506,M_ID_3b144d0ce3,1,-0.67778584,422508,4.0,4,30
2787,Y,C_ID_5519a62808,212,N,1,B,278,M_ID_ca2137683c,1,-0.71718535,422651,4.0,4,37
2788,Y,C_ID_5519a62808,212,N,1,B,437,M_ID_17e2357fa9,1,-0.56888871,422506,4.0,4,15
2789,Y,C_ID_5519a62808,212,N,1,B,414,M_ID_784a3178d5,1,-0.73263261,422607,4.0,4,29
2790,Y,C_ID_5519a62808,212,N,1,B,80,M_ID_69b423f2e6,2,-0.73191134,423206,4.0,4,37
2791,Y,C_ID_5519a62808,212,N,1,B,529,M_ID_9ad866dbcd,2,-0.54705519,423131,4.0,4,20
2792,Y,C_ID_5519a62808,212,N,3,C,884,M_ID_f521fcf5b4,1,-0.51910588,422710,4.0,4,27
2793,Y,C_ID_5519a62808,212,N,1,B,437,M_ID_9403629cd4,1,-0.68203834,422558,4.0,4,15
2794,Y,C_ID_5519a62808,212,N,1,B,683,M_ID_a4b36f83ba,2,-0.7214078,423032,4.0,4,34
2795,Y,C_ID_5519a62808,212,N,1,B,278,M_ID_ccb5fe53a1,2,-0.67688425,423070,4.0,4,37
2796,Y,C_ID_9d5cf8d77f,291,N,1,B,884,M_ID_8acd7ade4f,2,-0.52604812,416534,1.0,9,27
2797,Y,C_ID_9d5cf8d77f,231,N,1,B,307,M_ID_5a2a9318b1,2,-0.57861086,416468,1.0,9,19
2798,Y,C_ID_9d5cf8d77f,231,N,1,B,278,M_ID_d855771cd9,1,-0.69882296,415893,1.0,9,37
2799,Y,C_ID_9d5cf8d77f,184,N,2,C,363,M_ID_3bd191d985,1,-0.24351965,416009,1.0,9,18
2800,Y,C_ID_9d5cf8d77f,231,N,1,B,45,M_ID_8c39a5ea7b,2,-0.70182826,416458,1.0,9,18
2801,Y,C_ID_9d5cf8d77f,231,N,1,B,80,M_ID_39c21f2be4,2,-0.64547884,416541,1.0,9,37
2802,Y,C_ID_9d5cf8d77f,69,N,1,B,68,M_ID_879f625c89,2,-0.38627151,416533,1.0,9,27
2803,Y,C_ID_8186f3fcc1,149,N,1,B,367,,1,-0.70182826,422422,5.0,20,16
2804,Y,C_ID_8186f3fcc1,149,N,1,B,80,M_ID_fbaae334f0,2,-0.68259432,423476,5.0,20,37
2805,Y,C_ID_8186f3fcc1,149,N,1,B,560,M_ID_b55158e29e,2,-0.70115207,423083,5.0,20,34
2806,Y,C_ID_8186f3fcc1,149,N,1,B,130,M_ID_b3dc59a9a9,1,-0.70934152,422360,5.0,20,41
2807,Y,C_ID_8186f3fcc1,288,N,1,B,80,M_ID_2d22260d5e,1,-0.69581766,422564,5.0,20,37
2808,Y,C_ID_8186f3fcc1,288,N,1,B,278,M_ID_38fe25e4d6,1,-0.72581057,422565,5.0,20,37
2809,Y,C_ID_8186f3fcc1,149,N,1,B,793,M_ID_7013d59cef,1,-0.694315,422549,5.0,20,38
2810,Y,C_ID_8186f3fcc1,149,N,1,B,705,M_ID_b42048a5e3,1,-0.73219684,422294,5.0,20,33
2811,Y,C_ID_8186f3fcc1,288,N,1,B,432,M_ID_137fc5640c,1,-0.50678414,422561,5.0,20,27
2812,Y,C_ID_8186f3fcc1,56,N,1,B,307,M_ID_94ae90b0af,1,-0.44132865,422729,5.0,20,19
2813,Y,C_ID_8186f3fcc1,149,N,1,B,307,M_ID_9242ab6306,2,-0.52157022,423166,5.0,20,19
2814,Y,C_ID_8186f3fcc1,149,N,1,B,80,M_ID_4f33de5115,1,-0.66125668,422537,5.0,20,37
2815,Y,C_ID_bf1f1e822d,19,N,0,A,427,M_ID_3d8a34035d,1,-0.64923547,421691,1.0,9,27
2816,Y,C_ID_bf1f1e822d,117,N,0,A,683,M_ID_8a98c826ff,2,-0.71146025,422888,1.0,9,34
2817,Y,C_ID_bf1f1e822d,117,N,0,A,307,M_ID_1ac806d152,1,-0.71685477,422084,1.0,9,19
2818,Y,C_ID_bf1f1e822d,117,N,0,A,367,M_ID_c17523909d,1,-0.72962731,421602,1.0,9,16
2819,Y,C_ID_db7c9bec8b,106,N,1,B,637,M_ID_22e2e4e352,2,-0.70633621,422246,1.0,9,37
2820,Y,C_ID_db7c9bec8b,69,N,1,B,414,M_ID_e647b91a5d,1,-0.73638924,422131,1.0,9,29
2821,Y,C_ID_db7c9bec8b,69,N,1,B,642,M_ID_15a7835c3e,1,-0.73188128,421629,1.0,9,33
2822,Y,C_ID_db7c9bec8b,69,N,1,B,307,M_ID_2feeea7b24,1,-0.70182826,421762,1.0,9,19
2823,Y,C_ID_db7c9bec8b,69,N,1,B,528,M_ID_124bc5f024,1,-0.70633621,421934,1.0,9,25
2824,Y,C_ID_db7c9bec8b,69,N,1,B,561,M_ID_50f575c681,1,-0.71505159,422076,1.0,9,7
2825,Y,C_ID_db7c9bec8b,69,N,1,B,278,M_ID_cc1d2ac4ab,1,-0.68976197,421929,1.0,9,37
2826,Y,C_ID_db7c9bec8b,69,N,1,B,454,M_ID_7084c79ca6,1,-0.72737333,421937,1.0,9,39
2827,Y,C_ID_db7c9bec8b,69,N,1,B,560,M_ID_a8d8ae8b86,2,-0.6883044,422724,1.0,9,34
2828,Y,C_ID_db7c9bec8b,69,N,2,C,884,M_ID_f4cda870d6,1,-0.61924255,421934,1.0,9,27
2829,Y,C_ID_db7c9bec8b,69,N,1,B,606,M_ID_17a8c0b07f,1,-0.70182826,422078,1.0,9,17
2830,Y,C_ID_db7c9bec8b,69,N,2,C,606,M_ID_cd2c0b07e9,1,-0.47793323,422076,1.0,9,17
2831,Y,C_ID_db7c9bec8b,69,N,2,C,412,M_ID_cc77f64ab4,1,-0.52151012,421572,1.0,9,18
2832,Y,C_ID_db7c9bec8b,69,N,1,B,526,M_ID_03bb6f5a3b,1,-0.72851534,422032,1.0,9,25
2833,Y,C_ID_db7c9bec8b,69,N,-1,,45,M_ID_50cb7a4204,1,-0.45441674,421528,1.0,9,18
2834,Y,C_ID_db7c9bec8b,69,N,1,B,560,M_ID_bb70efe843,1,-0.64650064,421678,1.0,9,34
2835,Y,C_ID_db7c9bec8b,69,N,1,B,560,M_ID_189ab2b26e,2,-0.70558489,422775,1.0,9,34
2836,Y,C_ID_db7c9bec8b,106,N,1,B,506,M_ID_443b46ba0d,2,-0.69733533,422245,1.0,9,30
2837,Y,C_ID_db7c9bec8b,69,N,1,B,705,M_ID_a10382c57a,1,-0.71458577,421725,1.0,9,33
2838,Y,C_ID_a2152a599d,289,N,1,B,2,M_ID_092b310610,2,-0.71685477,423583,5.0,5,20
2839,Y,C_ID_a2152a599d,289,N,1,B,683,M_ID_f9eea1c57f,1,-0.7206114,422411,5.0,5,34
2840,Y,C_ID_4973eaf062,311,N,1,B,705,M_ID_3f852f55c1,2,-0.71291783,423059,1.0,9,33
2841,Y,C_ID_4973eaf062,311,N,1,B,557,M_ID_bb4c452c43,2,-0.71685477,423037,1.0,9,29
2842,Y,C_ID_b5817e9c24,104,N,1,B,87,M_ID_324b383f3a,1,-0.72977757,417353,1.0,16,27
2843,Y,C_ID_b5817e9c24,104,N,1,B,367,M_ID_419c15d9b1,1,-0.71384947,417802,1.0,16,16
2844,Y,C_ID_b5817e9c24,104,N,2,C,367,M_ID_0baef628df,1,-0.53231418,417304,1.0,16,16
2845,Y,C_ID_b5817e9c24,104,N,1,B,419,M_ID_b186d3f0d7,2,-0.71099443,417853,1.0,16,1
2846,Y,C_ID_b5817e9c24,104,N,1,B,705,M_ID_c4ddf95405,1,-0.65617772,417512,1.0,16,33
2847,Y,C_ID_b5817e9c24,104,N,1,B,518,M_ID_9788ba20fa,1,-0.61211998,417353,1.0,16,27
2848,Y,C_ID_b5817e9c24,104,N,1,B,80,M_ID_5211f8d0ca,1,-0.72511935,417281,1.0,16,37
2849,Y,C_ID_b5817e9c24,331,N,0,A,171,M_ID_55bd0887e8,2,-0.68229379,418358,3.0,1,34
2850,Y,C_ID_b5817e9c24,104,N,1,B,557,M_ID_717846879e,2,-0.51880535,417860,1.0,16,29
2851,Y,C_ID_b5817e9c24,104,N,2,C,60,M_ID_dd96614180,1,0.39135047,417784,1.0,16,13
2852,Y,C_ID_b5817e9c24,104,N,1,B,705,M_ID_458a4c9377,1,-0.6852991,417373,1.0,16,33
2853,Y,C_ID_b5817e9c24,104,N,1,B,108,M_ID_5d3c54507e,2,-0.66125668,417997,1.0,16,34
2854,Y,C_ID_b5817e9c24,104,N,1,B,529,M_ID_e83d4e73fd,2,-0.67177524,418147,1.0,16,20
2855,Y,C_ID_b5817e9c24,104,N,1,B,705,M_ID_2f514a9cdc,1,-0.63481002,417322,1.0,16,33
2856,Y,C_ID_b5817e9c24,104,N,1,B,222,M_ID_3b01841241,2,-0.72669714,418044,1.0,16,21
2857,Y,C_ID_b5817e9c24,104,N,1,B,705,M_ID_131c385370,1,-0.58107521,417512,1.0,16,33
2858,Y,C_ID_b5817e9c24,104,N,1,B,705,M_ID_d2bba7197f,1,-0.68394671,417280,1.0,16,33
2859,Y,C_ID_b5817e9c24,104,N,1,B,290,M_ID_147e0d7160,2,-0.73188128,418069,1.0,16,19
2860,Y,C_ID_0c0a4222ce,333,N,0,A,607,M_ID_a5a61c543e,1,-0.70184329,416492,1.0,9,29
2861,Y,C_ID_0c0a4222ce,333,N,0,A,278,M_ID_b6ca0663da,2,-0.64623017,417479,1.0,9,37
2862,Y,C_ID_0c0a4222ce,333,N,0,A,560,M_ID_a340d1f0f0,2,-0.72570539,417594,1.0,9,34
2863,Y,C_ID_0c0a4222ce,333,N,0,A,751,M_ID_0b79f16136,2,-0.694315,417373,1.0,9,38
2864,Y,C_ID_0c0a4222ce,333,N,0,A,607,M_ID_0fdd5747f7,1,-0.70182826,416492,1.0,9,29
2865,Y,C_ID_0c0a4222ce,19,N,0,A,560,M_ID_3bb8b094b5,2,-0.73714056,417226,1.0,9,34
2866,Y,C_ID_0c0a4222ce,333,N,0,A,367,M_ID_95baba4a21,2,-0.74391752,417569,1.0,9,16
2867,Y,C_ID_0c0a4222ce,333,N,0,A,2,M_ID_50af771f8d,2,-0.72136273,417249,1.0,9,20
2868,Y,C_ID_0c0a4222ce,19,N,0,A,307,M_ID_86a4e23281,2,-0.71683975,417311,1.0,9,19
2869,Y,C_ID_0c0a4222ce,333,N,0,A,80,M_ID_0e34bdf188,1,-0.71009284,416701,1.0,9,37
2870,Y,C_ID_0c0a4222ce,333,N,0,A,454,M_ID_3c5fc13ea9,1,-0.73789189,416493,1.0,9,39
2871,Y,C_ID_0c0a4222ce,333,N,0,A,705,M_ID_44cce6139c,1,-0.7305289,416491,1.0,9,33
2872,Y,C_ID_0c0a4222ce,333,N,0,A,80,M_ID_9185ed6bb0,2,-0.69807163,417568,1.0,9,37
2873,Y,C_ID_0c0a4222ce,69,N,0,A,879,M_ID_00a6ca8a8a,1,-0.726622,416536,1.0,9,29
2874,Y,C_ID_0c0a4222ce,19,N,0,A,705,M_ID_34ac4db1d5,2,-0.67873251,417213,1.0,9,33
2875,Y,C_ID_93baf918b7,271,N,1,B,307,M_ID_f47929d37c,1,-0.67177524,422561,1.0,9,19
2876,Y,C_ID_93baf918b7,271,N,1,B,703,M_ID_276f1bd15b,2,-0.71535212,423201,1.0,9,29
2877,Y,C_ID_93baf918b7,271,N,1,B,206,M_ID_170113b0e3,2,-0.71415,423059,1.0,9,1
2878,Y,C_ID_93baf918b7,271,N,1,B,560,M_ID_47af54525f,2,-0.72289543,423536,1.0,9,34
2879,Y,C_ID_cf1b15e7d7,88,N,0,A,278,M_ID_6a4826863e,1,-0.73188128,422630,1.0,16,37
2880,Y,C_ID_cf1b15e7d7,88,N,0,A,683,M_ID_c0e83eea18,1,-0.69145997,422419,1.0,16,34
2881,Y,C_ID_cf1b15e7d7,88,N,0,A,506,M_ID_350fe0b4cd,1,-0.72771894,422314,1.0,16,30
2882,Y,C_ID_cf1b15e7d7,88,N,0,A,705,M_ID_5e1aa89957,1,-0.73242224,422848,1.0,16,33
2883,Y,C_ID_cf1b15e7d7,88,N,0,A,560,M_ID_f8a63e5d1e,2,-0.74014587,423303,1.0,16,34
2884,Y,C_ID_cf1b15e7d7,88,N,0,A,367,M_ID_af1388d5d0,1,-0.72910138,422631,1.0,16,16
2885,Y,C_ID_cf1b15e7d7,88,N,0,A,560,M_ID_6cb0602e94,2,-0.73835771,423037,1.0,16,34
2886,Y,C_ID_cf1b15e7d7,88,N,0,A,278,M_ID_f957a9630d,2,-0.70756839,423094,1.0,16,37
2887,Y,C_ID_cf1b15e7d7,88,N,0,A,367,M_ID_86ec983688,1,-0.72859048,422397,1.0,16,16
2888,Y,C_ID_cf1b15e7d7,88,N,0,A,454,M_ID_032cb7289e,1,-0.694315,422628,1.0,16,39
2889,Y,C_ID_cf1b15e7d7,88,N,0,A,506,M_ID_a39469387f,1,-0.7275236,422317,1.0,16,30
2890,Y,C_ID_cf1b15e7d7,88,N,0,A,19,M_ID_d2d6f4078f,1,-0.72438305,422577,1.0,16,36
2891,Y,C_ID_cf1b15e7d7,88,N,0,A,278,M_ID_5e8220e564,2,-0.73084445,423297,1.0,16,37
