merchant_id,merchant_group_id,merchant_category_id,subsector_id,numerical_1,numerical_2,category_1,most_recent_sales_range,most_recent_purchases_range,avg_sales_lag3,avg_purchases_lag3,active_months_lag3,avg_sales_lag6,avg_purchases_lag6,active_months_lag6,avg_sales_lag12,avg_purchases_lag12,active_months_lag12,category_4,city_id,state_id,category_2
M_ID_920d1f7933,2300,273,20,-0.02772594,-0.05747065,N,D,C,1.24,1.04789,3,1.3,1.09174964,6,1.34,1.13086771,12,Y,137,19,3.0
M_ID_dcacdcaad1,31315,842,37,-0.05747065,-0.05747065,N,D,D,1.1,1.15809524,3,1.18,1.25873016,6,1.25,1.35603175,12,Y,17,22,4.0
M_ID_de88b115a2,84156,307,19,-0.05747065,-0.05747065,N,D,D,0.8,1.01830443,3,0.85,1.10308285,6,0.92,1.23217726,12,N,205,14,4.0
M_ID_e0d9ebb4be,88748,19,36,-0.03764084,-0.05747065,N,D,C,1.16,1.10531595,3,1.38,1.13039117,6,1.31,1.11994316,12,Y,137,19,3.0
M_ID_f47e86c760,35,506,30,0.32921062,0.32921062,N,D,D,1.55,1.38434477,3,1.55,1.60954266,6,1.59,1.64948277,12,N,124,24,2.0
M_ID_aea77796b6,45921,560,34,-0.05747065,-0.05747065,N,D,D,0.58,1.6248366,3,0.35,1.10849673,6,0.18,0.59869281,12,N,159,9,1.0
M_ID_734a1cb12a,111223,307,19,-0.05747065,-0.05747065,N,D,D,1.1,1.0983871,3,1.2,1.23844086,6,1.0,1.12150538,12,N,-1,9,1.0
M_ID_e2b19fb935,19096,506,30,-0.01781104,-0.05747065,N,D,D,1.11,1.10852713,3,1.04,1.09253876,6,1.27,1.27688953,12,Y,158,15,1.0
M_ID_e179f75247,18365,842,37,-0.04755575,-0.04755575,N,D,D,1.07,1.10008703,3,1.07,1.13881636,6,1.14,1.23890339,12,Y,69,9,1.0
M_ID_ca0badff34,62012,705,33,-0.05747065,-0.05747065,N,D,C,0.99,0.99440364,3,0.99,1.02885624,6,1.08,1.13982162,12,N,32,16,1.0
M_ID_5a71e52897,35,557,29,0.30938081,0.30938081,N,D,D,1.13,1.16344246,3,1.33,1.30084325,6,1.34,1.32389746,12,N,229,15,1.0
M_ID_5ecddad052,35,506,30,0.15074234,0.15074234,N,D,D,0.91,0.93251029,3,0.84,0.93292181,6,0.82,0.94475977,12,N,142,19,3.0
M_ID_b0562d7b3f,4783,842,37,-0.05747065,-0.05747065,N,D,D,0.91,0.9122085,3,1.15,1.06652949,6,1.24,1.19993141,12,Y,158,15,1.0
M_ID_5110462f76,1677,705,33,-0.05747065,-0.05747065,N,D,C,0.85,0.82904884,3,0.83,0.79755784,6,0.7,0.7106898,12,Y,69,9,1.0
M_ID_a7fe8c4cbe,35,489,16,0.32921062,0.32921062,N,D,D,1.11,1.13407821,3,1.14,1.19612042,6,1.19,1.24038725,12,N,-1,2,3.0
M_ID_709d6ca67a,6158,607,29,-0.04755575,-0.04755575,N,D,D,0.86,0.89850645,3,1.04,0.99966056,6,0.94,0.88029994,11,N,289,5,5.0
M_ID_c7640145fb,13563,307,19,-0.05747065,-0.05747065,N,D,D,1.08,1.22908367,3,1.13,1.37184595,6,1.04,1.31623506,12,N,-1,16,1.0
M_ID_662a9a17a1,39852,367,16,-0.05747065,-0.05747065,Y,D,D,0.9,0.91537668,3,0.93,0.9246646,6,0.9,0.90196078,12,Y,-1,-1,
M_ID_844541de79,102787,705,33,-0.04755575,-0.04755575,N,D,D,0.82,0.85933806,3,0.85,0.87263593,6,0.84,0.86583924,12,N,-1,5,5.0
M_ID_04f17b66d4,38970,705,33,-0.04755575,-0.04755575,N,D,C,1.04,1.03235124,3,1.08,1.05690352,6,1.13,1.07813403,12,N,-1,16,1.0
M_ID_0b13a92809,29085,683,34,-0.02772594,-0.02772594,N,D,C,1.15,1.09451659,3,1.16,1.10497835,6,1.11,1.07467532,12,Y,88,16,1.0
M_ID_fd3ee5106e,24948,2,20,-0.01781104,-0.04755575,N,D,D,1.0,1.03910615,3,1.03,1.07821229,6,0.87,0.93482309,12,Y,1,12,1.0
M_ID_369fecc72b,35,531,27,0.17057215,0.17057215,N,D,D,1.18,1.12835703,3,1.22,1.10268562,6,1.28,1.20522045,12,N,110,16,1.0
M_ID_e4cd526158,8582,705,33,-0.05747065,-0.05747065,N,D,C,0.71,0.66743119,3,1.42,1.25191131,6,1.75,1.49980887,12,N,66,19,3.0
M_ID_18788a9f7c,52480,278,37,-0.04755575,-0.04755575,N,D,D,1.16,1.09433962,3,1.1,1.08385744,6,1.15,1.11477987,12,Y,69,9,1.0
M_ID_c298efc986,45268,367,16,-0.03764084,-0.03764084,N,D,C,0.96,1.01163257,3,0.87,0.93822704,6,0.85,0.94805455,12,N,140,9,1.0
M_ID_ae99dbadb8,88931,45,18,-0.05747065,-0.05747065,N,D,D,1.01,0.93548387,3,1.03,0.92592593,6,1.06,0.95221027,12,N,256,5,5.0
M_ID_1007325280,47798,307,19,-0.05747065,-0.05747065,N,D,C,1.02,1.03887399,3,1.18,1.17024129,6,1.19,1.19269437,12,N,-1,9,1.0
M_ID_552ed49256,35,763,36,0.13091253,0.13091253,N,D,C,1.2,1.12124667,3,1.21,1.14401368,6,1.1,1.08680966,12,N,-1,5,5.0
M_ID_e218c12963,35,373,18,0.09125291,0.09125291,N,D,D,1.03,0.97663551,3,0.93,0.9711838,6,0.91,0.94600208,12,N,256,5,5.0
M_ID_a1c9c37177,51549,307,19,-0.04755575,-0.04755575,N,D,C,1.08,1.10435533,3,1.06,1.09508409,6,0.81,0.864489,12,N,189,9,1.0
M_ID_c9c0f1cb3f,72004,560,34,-0.00789613,-0.05747065,N,D,D,1.2,1.1974487,3,1.13,1.15945646,6,1.12,1.21367166,12,Y,69,9,1.0
M_ID_7485ede1f7,35,560,34,0.12099763,0.12099763,N,D,C,1.1,1.0642998,3,1.18,1.0904668,6,1.19,1.09564939,12,N,104,16,1.0
M_ID_9babe123f8,18626,68,27,0.01193368,-0.04755575,N,D,D,0.96,0.95128205,3,1.02,1.22692308,6,1.08,1.36538462,12,N,12,5,5.0
M_ID_2ccdf26ef7,61280,278,37,-0.01781104,-0.01781104,N,D,D,1.13,1.2153048,3,1.07,1.13229572,6,1.0,1.02983139,12,Y,69,9,1.0
M_ID_d719830a19,3985,884,27,-0.03764084,-0.03764084,N,D,D,0.97,0.8245614,3,0.95,0.8254386,6,1.1,0.91461988,12,N,333,9,1.0
M_ID_ba3f5d97f0,2808,278,37,-0.02772594,-0.02772594,N,D,C,1.0,1.00692432,3,1.11,1.09388084,6,1.12,1.10378422,12,Y,212,4,4.0
M_ID_dd82e86686,38519,63,27,-0.05747065,-0.05747065,N,D,D,0.74,0.8096206,3,0.78,0.95663957,6,1.06,1.21747967,12,N,229,15,1.0
M_ID_2994f97450,100415,480,24,-0.05747065,-0.05747065,N,D,B,1.1,1.0914002,3,1.01,1.00722733,6,0.99,0.90672604,9,Y,-1,24,2.0
M_ID_fff8cbe64b,103754,705,33,-0.04755575,-0.05747065,N,D,C,0.94,0.96851064,3,1.0,1.03744681,6,0.97,0.99822695,12,Y,25,7,3.0
M_ID_320758db3a,89829,631,25,-0.05747065,-0.05747065,N,D,D,1.02,1.08943089,3,1.16,1.26467931,6,1.11,1.1935411,12,N,-1,7,3.0
M_ID_d2f686634b,68714,683,34,-0.05747065,-0.05747065,N,D,D,0.55,0.55021565,3,0.4,0.39463956,6,0.49,0.48952557,12,N,-1,9,1.0
M_ID_87d3e6cd16,2809,705,33,-0.03764084,-0.04755575,N,D,C,0.89,0.84191702,3,0.88,0.8351216,6,0.83,0.77655579,12,N,234,21,5.0
M_ID_7a2868b5c7,15036,278,37,-0.05747065,-0.05747065,N,D,C,0.93,0.9386437,3,0.92,0.88697524,6,1.02,0.94079656,12,Y,88,16,1.0
M_ID_365fe18dcb,14993,560,34,-0.02772594,-0.04755575,N,D,C,1.18,1.21549524,3,1.32,1.36000928,6,1.2,1.28781025,12,Y,25,7,3.0
M_ID_d85f77c5fc,35,667,21,0.14082743,0.13091253,N,D,D,1.53,1.33469945,3,1.85,1.78237705,6,2.07,2.08153668,12,N,62,9,1.0
M_ID_42a2dcd794,15342,367,16,0.00201877,-0.00789613,N,D,D,1.05,1.04968944,3,1.01,1.04692892,6,0.98,1.01863354,12,N,-1,13,4.0
M_ID_33cafb21eb,1112,87,27,-0.05747065,-0.05747065,N,D,D,0.77,0.7640118,3,0.59,0.62389381,6,0.77,0.89633375,7,N,90,15,1.0
M_ID_e5fd3a37c9,85480,818,12,-0.04755575,-0.04755575,N,D,D,1.02,0.9847793,3,1.04,1.0,6,0.95,0.94330289,12,Y,143,5,5.0
M_ID_a9a721315a,35,560,34,0.10116782,0.10116782,N,D,C,1.08,1.06074587,3,1.02,1.03019031,6,1.13,1.07721549,12,N,123,19,3.0
M_ID_56c965530d,96250,705,33,-0.05747065,-0.05747065,N,D,C,1.03,1.00840841,3,1.05,1.03828829,6,1.12,1.09774775,12,N,169,20,5.0
M_ID_936a3584c2,22838,427,27,-0.05747065,-0.05747065,N,D,D,0.77,0.77848437,3,0.69,0.77662957,6,0.8,0.86857446,12,N,90,15,1.0
M_ID_e6b84d6fd9,103273,195,34,-0.05747065,-0.05747065,N,D,D,0.85,0.89660159,3,0.86,0.9164859,6,0.91,0.96167751,12,Y,53,20,5.0
M_ID_9c04a5e36f,71986,278,37,-0.05747065,-0.05747065,N,D,C,1.01,1.06674041,3,1.06,1.0910767,6,1.14,1.16150442,12,Y,69,9,1.0
M_ID_e2a7ef917b,35,367,16,0.13091253,0.12099763,N,D,D,1.16,1.07208872,3,1.15,1.10551448,6,1.14,1.1103446,12,N,120,21,5.0
M_ID_72d3c70a10,21584,427,27,-0.03764084,-0.03764084,N,D,D,0.79,0.70277778,3,0.68,0.74861111,6,0.79,0.91458333,12,Y,160,21,5.0
M_ID_d82f204a77,42282,278,37,-0.04755575,-0.04755575,N,D,C,1.04,1.03995157,3,1.07,1.06154157,6,1.12,1.09443099,12,Y,88,16,1.0
M_ID_77a89d46e6,23730,544,29,-0.05747065,-0.05747065,N,D,C,0.97,0.97305936,3,1.09,1.02876712,6,1.08,0.98721461,12,Y,76,2,3.0
M_ID_4fb5c3ae2c,35,763,36,0.26972119,0.26972119,N,D,C,1.23,1.17650144,3,1.1,1.09659061,6,0.99,1.01919561,12,N,291,9,1.0
M_ID_199509f7fa,89165,80,37,-0.03764084,-0.03764084,N,D,C,1.13,1.15322862,3,1.11,1.12670157,6,1.22,1.19735311,12,Y,69,9,1.0
M_ID_0dd984adad,60703,307,19,-0.03764084,-0.03764084,N,D,C,1.13,1.01583226,3,1.16,1.02652974,6,1.15,1.02150193,12,Y,69,9,1.0
M_ID_c8b077e539,35,630,36,0.24989138,0.24989138,N,D,D,1.11,0.99396325,3,1.11,0.98779528,6,1.14,0.98418789,12,Y,88,16,1.0
M_ID_41f0bf8270,100305,422,27,-0.00789613,-0.00789613,N,D,D,1.07,1.13888889,3,1.01,1.10277778,6,1.07,1.17847222,12,Y,158,15,1.0
M_ID_39f7726644,28642,80,37,-0.05747065,-0.05747065,N,D,C,0.96,1.00102564,3,0.98,1.02471795,6,1.07,1.06261538,12,Y,137,19,3.0
M_ID_0a040e1a34,110628,130,41,-0.04755575,-0.04755575,N,D,D,0.95,0.96693122,3,0.89,0.91468254,6,0.92,0.96693122,12,Y,69,9,1.0
M_ID_8754f7ca75,70994,437,15,-0.05747065,-0.05747065,Y,D,D,1.59,1.57962963,3,1.35,1.34444444,5,1.35,1.34444444,5,Y,-1,-1,
M_ID_e097251b5a,35,706,26,0.22014667,0.22014667,N,D,D,1.07,1.15889465,3,0.96,1.17918826,6,0.91,1.20443087,12,Y,30,17,3.0
M_ID_4df81680ca,35036,19,36,-0.05747065,-0.05747065,N,D,C,0.75,0.75021758,3,1.1,0.88903394,6,1.11,0.90143603,12,N,276,9,1.0
M_ID_87f64b84fb,35,412,18,0.2994659,0.2994659,N,D,D,1.23,1.16666667,3,1.33,1.21732456,6,1.38,1.32044576,12,N,83,9,1.0
M_ID_a4d28e6795,21135,307,19,-0.05747065,-0.05747065,N,D,D,1.1,1.06060606,3,1.0,0.97910136,6,0.85,0.87774295,12,N,-1,13,4.0
M_ID_4de9a350b5,80819,307,19,-0.04755575,-0.05747065,N,D,D,1.18,1.25308642,3,1.19,1.36033951,6,1.11,1.3595679,12,N,-1,16,1.0
M_ID_3fed58862d,35,529,20,0.2994659,0.2994659,N,D,C,1.41,1.25151192,3,1.41,1.26122376,6,1.5,1.26123993,12,N,276,9,1.0
M_ID_1033d2cad8,87892,222,21,-0.05747065,-0.05747065,N,D,D,0.61,0.75572519,3,0.62,0.84732824,6,0.54,0.91284987,12,N,34,12,1.0
M_ID_f82ecb4512,54279,307,19,-0.05747065,-0.05747065,N,D,D,1.25,1.2428488,3,1.24,1.29859895,6,1.21,1.33887916,12,N,283,9,1.0
M_ID_1cf4d2227a,102106,278,37,-0.02772594,-0.02772594,N,D,C,1.13,1.13982372,3,1.14,1.13942308,6,1.11,1.10847356,12,Y,143,5,5.0
M_ID_55eaf3880c,83989,278,37,-0.05747065,-0.05747065,N,D,D,1.12,1.14270153,3,1.17,1.20206972,6,1.23,1.28485839,12,Y,212,4,4.0
M_ID_6950ff4dba,53616,434,32,-0.04755575,-0.04755575,N,D,E,0.71,0.89247312,3,0.78,0.87634409,6,0.88,0.93548387,12,Y,88,16,1.0
M_ID_5109f81218,4770,422,27,-0.04755575,-0.04755575,N,D,D,0.85,0.99455782,3,0.66,0.81972789,6,0.75,0.95102041,12,Y,30,17,3.0
M_ID_3464aa2bfe,7999,307,19,-0.05747065,-0.05747065,N,D,C,1.12,1.18699187,3,1.04,1.10569106,6,0.94,1.01930894,12,N,213,9,1.0
M_ID_af08f8742d,24273,80,37,0.00201877,-0.00789613,N,D,D,1.22,1.33820841,3,1.33,1.52498477,6,1.32,1.51412466,12,Y,4,10,2.0
M_ID_46913e14c6,103448,683,34,-0.05747065,-0.05747065,N,D,C,0.99,1.00025387,3,0.98,0.99162224,6,0.89,0.92732927,12,N,339,9,1.0
M_ID_6153cb6c63,58622,307,19,-0.05747065,-0.05747065,N,D,D,0.98,1.03425775,3,0.99,1.08945079,6,0.98,1.10834693,12,Y,69,9,1.0
M_ID_5e199764ce,1623,278,37,0.0615082,0.05159329,N,D,D,1.07,1.17061611,3,0.99,1.20991311,6,0.94,1.20426634,12,Y,69,9,1.0
M_ID_44748b661b,77483,278,37,-0.04755575,-0.04755575,N,D,C,0.97,0.95296524,3,1.01,0.97528971,6,1.0,0.94410361,12,N,338,19,3.0
M_ID_6622eeffea,41057,222,21,-0.05747065,-0.05747065,Y,D,D,1.02,1.04238259,3,1.13,1.11683849,6,1.34,1.17038946,12,Y,-1,-1,
M_ID_c0f8ed1829,3565,705,33,-0.02772594,-0.02772594,N,D,C,1.34,1.20547945,3,1.36,1.20953831,6,1.27,1.14186961,12,N,-1,21,5.0
M_ID_00c0034225,109449,683,34,-0.05747065,-0.05747065,N,D,C,0.92,0.96636637,3,0.89,0.93948949,6,0.73,0.76268769,12,Y,88,16,1.0
M_ID_d08bec9e03,35,419,1,0.26972119,0.25980629,N,D,D,1.03,1.06090808,3,1.11,1.16666667,6,1.3,1.35095677,12,N,171,21,5.0
M_ID_2fc98f54f6,7461,769,32,-0.05747065,-0.05747065,N,D,D,0.81,0.87621574,3,0.76,0.84482759,6,0.9,0.94938108,12,N,66,19,3.0
M_ID_8d25d56ca2,37724,307,19,-0.05747065,-0.05747065,N,D,D,1.13,1.10550459,3,1.09,1.1559633,6,1.08,1.17456677,12,N,289,5,5.0
M_ID_244a8b4066,24689,818,12,-0.05747065,-0.05747065,Y,D,E,0.81,0.9382716,3,0.72,0.92592593,6,0.64,0.87345679,12,Y,-1,-1,
M_ID_e8daf14227,35,506,30,0.18048705,0.18048705,N,D,D,1.14,1.16102333,3,1.3,1.27765237,6,1.54,1.32630603,12,N,85,8,3.0
M_ID_efd348b6cf,50108,117,2,-0.04755575,-0.05747065,N,D,D,1.01,1.0066335,3,0.92,0.89220564,6,0.93,0.88308458,12,N,171,21,5.0
M_ID_7244e27eb7,103043,307,19,-0.05747065,-0.05747065,N,D,D,1.14,1.09062254,3,1.14,1.16469661,6,1.16,1.45646178,12,Y,212,4,4.0
M_ID_74345f9682,52760,117,2,-0.03764084,-0.03764084,N,D,E,0.79,1.05392157,3,1.19,1.1495098,6,1.01,1.06232493,12,Y,17,22,4.0
M_ID_3c3d5df296,13471,80,37,-0.01781104,-0.01781104,N,D,C,0.98,0.99545159,3,1.0,0.94712476,6,0.94,0.89538661,12,Y,158,15,1.0
M_ID_36b9d20ef0,56509,45,18,-0.05747065,-0.05747065,N,D,D,0.86,0.97007224,3,0.83,0.93550052,6,0.84,0.94659443,12,N,233,9,1.0
M_ID_f24eff0241,34527,307,19,-0.03764084,-0.03764084,N,D,D,1.01,1.21956522,3,0.96,1.12934783,6,0.83,1.0720911,12,N,-1,5,5.0
M_ID_1cadf7afd3,42571,705,33,-0.05747065,-0.05747065,N,D,C,0.97,0.98902027,3,1.02,1.04448198,6,1.07,1.07664696,12,N,147,19,3.0
M_ID_0f68c40d79,18751,108,34,-0.02772594,-0.05747065,N,D,D,0.84,0.937661,3,0.86,0.9680577,6,0.95,1.02679031,12,N,47,16,1.0
M_ID_cb4372110e,31896,356,21,-0.05747065,-0.05747065,N,D,E,1.07,0.94805195,3,1.06,0.82251082,6,0.96,0.73268398,12,N,-1,4,4.0
M_ID_0a26b282b3,824,884,27,-0.05747065,-0.05747065,N,D,D,0.96,0.95183044,3,0.9,0.95905588,6,1.4,1.28973988,12,N,48,9,1.0
M_ID_79a1d0ed07,83734,278,37,-0.00789613,-0.00789613,N,D,D,1.36,1.38020833,3,1.79,1.76941288,6,2.27,2.17984533,12,N,-1,16,1.0
M_ID_1ddf9773da,32658,560,34,-0.05747065,-0.05747065,N,D,C,0.97,1.03697078,3,0.9,0.99060823,6,0.94,1.01050984,12,Y,69,9,1.0
M_ID_1705ba945a,80715,884,27,-0.04755575,-0.04755575,N,D,D,0.9,0.95883134,3,0.85,0.91965471,6,0.91,0.94206507,12,Y,69,9,1.0
M_ID_2f84407ebb,23811,307,19,-0.05747065,-0.05747065,N,D,C,1.09,1.10676329,3,1.06,1.08671498,6,0.98,1.04565217,12,N,14,20,5.0
M_ID_49755faf9d,99371,683,34,-0.04755575,-0.04755575,N,D,C,1.02,0.98051775,3,1.09,0.98398719,6,1.23,1.05434347,12,Y,69,9,1.0
M_ID_a8e3474f1c,26573,360,34,-0.04755575,-0.04755575,N,D,D,0.64,0.78424658,3,0.63,0.78824201,6,0.65,0.78966895,12,Y,88,16,1.0
M_ID_549f694e65,99659,631,25,-0.05747065,-0.05747065,N,D,D,0.99,1.0016129,3,1.16,1.1483871,6,1.1,1.0938172,12,N,181,5,5.0
M_ID_ae71c53d97,35,273,20,0.23006157,0.23006157,N,D,D,1.16,1.0625,3,1.15,1.04663462,6,1.2,1.10303655,12,N,296,15,1.0
M_ID_fa94c5d421,24821,884,27,-0.01781104,-0.05747065,N,D,D,1.1,1.28320802,3,1.17,1.5764411,6,1.42,1.79260652,12,N,21,9,1.0
M_ID_2f840a641d,88041,842,37,-0.04755575,-0.05747065,N,D,D,1.06,1.03064415,3,0.96,0.89931207,6,1.13,1.05456535,12,Y,143,5,5.0
M_ID_baa374acbc,6143,884,27,-0.05747065,-0.05747065,N,D,D,0.88,0.93975904,3,0.93,0.92570281,6,0.98,0.92796185,12,N,283,9,1.0
M_ID_a80c071341,2065,422,27,-0.04755575,-0.04755575,N,D,D,1.09,1.16193182,3,1.08,1.19223485,6,1.3,1.44886364,12,N,-1,-1,
M_ID_758742e2be,10128,367,16,-0.00789613,-0.02772594,N,D,C,1.06,1.11770833,3,1.15,1.24166667,6,1.22,1.34618056,12,Y,1,12,1.0
M_ID_b2e0772a72,35,383,2,0.19040196,0.19040196,N,D,E,0.93,1.0620155,3,0.88,1.0998062,6,0.91,1.10901792,12,N,24,9,1.0
M_ID_fd077ad327,107901,68,27,-0.05747065,-0.05747065,N,D,D,0.77,0.81506849,3,0.57,0.64497717,6,0.54,0.61415525,12,N,-1,19,3.0
M_ID_46534664f2,8326,68,27,-0.03764084,-0.03764084,N,D,D,0.74,0.75595238,3,0.67,0.7712585,6,0.73,0.84311224,12,Y,17,22,4.0
M_ID_83186c2cf9,6667,278,37,-0.05747065,-0.05747065,N,D,D,0.88,0.91189156,3,0.8,0.84041898,6,0.77,0.79805915,12,N,123,19,3.0
M_ID_f619d4f1bc,6108,111,36,-0.05747065,-0.05747065,N,D,D,1.08,1.03321678,3,1.16,1.02214452,6,1.2,1.01442308,12,N,333,9,1.0
M_ID_08236c8d6f,75726,307,19,-0.05747065,-0.05747065,N,D,D,1.08,1.05782976,3,1.0,1.00877193,6,0.87,0.89262508,12,N,173,9,1.0
M_ID_6c4bb7d85a,75952,705,33,-0.05747065,-0.05747065,N,D,D,0.94,0.91428571,3,1.05,1.01785714,6,1.07,1.04419643,12,N,-1,5,5.0
M_ID_30bc0aeae4,58493,506,30,-0.04755575,-0.04755575,N,D,C,0.88,0.89853249,3,0.91,0.91467505,6,0.9,0.91310273,12,N,211,19,3.0
M_ID_8609280d36,36078,315,4,-0.04755575,-0.05747065,N,D,C,1.14,1.04857143,3,1.22,0.95285714,6,1.17,0.9252381,12,N,169,20,5.0
M_ID_4e089c69d0,842,278,37,-0.05747065,-0.05747065,Y,D,D,0.99,0.95408163,3,0.79,0.67176871,6,0.7,0.56292517,12,Y,-1,-1,
M_ID_4e8cbed87d,14266,307,19,-0.05747065,-0.05747065,N,D,D,1.15,1.18577307,3,0.72,0.72104644,6,0.94,0.97868901,12,N,270,16,1.0
M_ID_6739f62974,71238,278,37,-0.05747065,-0.05747065,N,D,D,1.01,1.01062092,3,0.97,0.98488562,6,1.02,1.01531863,12,N,140,9,1.0
M_ID_15dfa47931,35,422,27,0.02184858,0.01193368,N,D,D,0.74,0.80028129,3,0.67,0.73769339,6,0.85,0.87611346,12,N,203,13,4.0
M_ID_f9d3fd39ce,22101,705,33,-0.05747065,-0.05747065,N,D,D,0.92,0.99162974,3,0.97,1.02806499,6,0.97,1.02548006,12,N,-1,9,1.0
M_ID_438d7c171b,64956,560,34,-0.04755575,-0.04755575,N,D,C,0.95,0.99686801,3,0.9,0.94888143,6,0.92,0.95710291,12,Y,11,23,2.0
M_ID_c569ec00ac,35,130,41,0.76546641,0.76546641,N,D,D,1.06,1.14949749,3,1.04,1.16427973,6,1.02,1.19976905,12,N,290,15,1.0
M_ID_cfe4b0ace4,63325,278,37,-0.05747065,-0.05747065,N,D,D,0.96,0.9754902,3,0.89,0.92892157,6,0.74,0.79901961,12,Y,-1,14,4.0
M_ID_da4d566694,35,412,18,0.36887023,0.36887023,N,D,D,1.33,1.15172414,3,1.24,1.1408046,6,1.19,1.15227049,12,N,151,9,1.0
M_ID_1ee9440360,27038,544,29,-0.05747065,-0.05747065,N,D,D,0.79,0.95077356,3,0.69,0.88677918,6,0.87,1.09704641,12,Y,69,9,1.0
M_ID_b0d625f196,27690,792,9,-0.03764084,-0.03764084,N,D,E,1.32,1.12048193,3,1.67,1.28313253,6,1.72,1.35240964,12,Y,160,21,5.0
M_ID_b4cf20c523,35,560,34,0.25980629,0.25980629,N,D,C,0.98,1.06865011,3,0.89,0.9790776,6,0.86,0.95904314,12,N,151,9,1.0
M_ID_e98f55b335,85869,40,21,-0.05747065,-0.05747065,N,D,E,0.93,1.16017316,3,0.79,1.02164502,6,0.64,0.96753247,12,N,-1,-1,
M_ID_2d0cc84a95,35,356,21,0.11108272,0.11108272,N,D,D,1.26,1.20697168,3,1.38,1.30337691,6,1.4,1.59956427,12,N,272,9,1.0
M_ID_287d678651,42228,278,37,-0.05747065,-0.05747065,N,D,C,0.99,1.05185879,3,1.0,1.02702281,6,1.03,0.95681037,12,Y,277,13,4.0
M_ID_d684b15cac,32749,307,19,-0.05747065,-0.05747065,N,D,D,1.06,1.10217391,3,1.04,1.17028986,6,1.0,1.18768116,12,N,41,20,5.0
M_ID_7ac22107d5,23853,307,19,-0.05747065,-0.05747065,N,D,D,1.06,1.06130268,3,1.02,1.02736727,6,1.02,1.06595512,12,Y,143,5,5.0
M_ID_b98c37df08,101880,34,38,0.00201877,-0.00789613,N,D,E,0.78,1.075,3,0.92,1.425,6,0.87,1.39375,12,N,248,15,1.0
M_ID_8db95abbb7,76655,307,19,-0.04755575,-0.04755575,N,D,D,1.06,1.09576427,3,1.4,1.34714549,6,1.44,1.42932781,12,N,-1,12,1.0
M_ID_539d03a65f,35,737,18,0.33912552,0.33912552,N,D,D,0.97,1.14556962,3,1.11,1.28765823,6,1.14,1.23451879,12,N,60,16,1.0
M_ID_ac9f31c0d4,35,818,12,0.0615082,0.0615082,N,D,D,1.02,1.06177778,3,1.04,1.05466667,6,1.04,1.08688889,12,N,338,19,3.0
M_ID_c4470c29d2,63736,703,29,-0.05747065,-0.05747065,Y,D,D,0.85,0.95780591,3,0.69,0.86075949,6,0.72,1.05063291,12,Y,-1,-1,
M_ID_07f742d7e2,87491,560,34,-0.05747065,-0.05747065,N,D,C,0.96,0.98408957,3,0.94,0.9592418,6,0.92,0.93738951,12,Y,212,4,4.0
M_ID_513e619e92,620,367,16,-0.05747065,-0.05747065,N,D,D,1.03,1.04633782,3,1.0,1.05044843,6,1.02,1.06875934,12,N,312,16,1.0
M_ID_a725f6fbbb,23157,607,29,-0.05747065,-0.05747065,N,D,D,0.94,0.92399267,3,0.96,0.90247253,6,1.15,0.9702381,12,Y,69,9,1.0
M_ID_3a7d3bad93,7656,68,27,-0.04755575,-0.04755575,N,D,E,0.89,0.89473684,3,0.72,0.82894737,6,0.83,1.0252193,12,Y,143,5,5.0
M_ID_bbb7805373,40639,307,19,-0.04755575,-0.04755575,N,D,C,1.16,1.20027624,3,1.22,1.36325967,6,1.3,1.51576888,12,N,-1,9,1.0
M_ID_c1cbb13212,35,506,30,0.38870004,0.37878514,N,D,D,0.98,0.96940727,3,1.6,1.12523901,6,2.66,1.44151499,12,N,242,9,1.0
M_ID_f2a6eb1675,2066,560,34,-0.01781104,-0.01781104,N,D,C,0.93,0.92088197,3,0.91,0.88089062,6,1.01,1.01005188,12,N,-1,9,1.0
M_ID_204f3bcdbd,217,307,19,-0.05747065,-0.05747065,N,D,C,1.11,1.10672308,3,1.18,1.18664786,6,1.12,1.17642219,12,N,228,15,1.0
M_ID_26d7ace3d1,35,506,30,0.39861495,0.39861495,N,D,C,1.2,1.16427015,3,1.25,1.22376906,6,1.37,1.32282135,12,N,147,19,3.0
M_ID_94d6106513,78833,307,19,-0.05747065,-0.05747065,N,D,C,0.98,0.99075191,3,1.08,1.10434258,6,1.13,1.15108565,12,N,-1,13,4.0
M_ID_5461c3a318,40308,544,29,-0.04755575,-0.05747065,N,D,D,1.09,1.04366812,3,1.08,0.99781659,6,1.21,1.02983988,12,Y,161,3,3.0
M_ID_f46a73dda5,91379,45,18,-0.03764084,-0.03764084,N,D,D,0.97,0.98445596,3,0.99,1.04058722,6,0.92,1.00518135,12,N,173,9,1.0
M_ID_f82a05b861,24028,80,37,-0.05747065,-0.05747065,N,D,C,1.05,1.09163347,3,1.08,1.15061974,6,1.16,1.20451527,12,N,14,20,5.0
M_ID_217554525c,7221,454,39,-0.04755575,-0.05747065,N,D,B,0.98,0.97473785,3,0.99,1.04404989,6,1.02,1.12400699,12,Y,53,20,5.0
M_ID_87f625d00e,1569,531,27,-0.04755575,-0.05747065,N,D,D,0.75,0.72727273,3,0.7,0.7231405,6,0.69,0.72543618,12,N,259,21,5.0
